index,limit,speaker,original,translation
0,22,0,"��������*cough, cough*",
1,7,0,Hikari!,
2,33,0,Looks like her cold's returned...,
3,23,0,Hikari... Are you okay?,
4,66,0,"Why didn't you tell us? You've\nbeen sick for a while, haven't\nyou?",
5,53,0,"I know, but... if we don't\nhurry... the Earth will...",
6,9,0,Hikari...,
7,47,0,I *knew* we shouldn't have brought\nher with us!,
8,89,0,"Huh? But unless Hikari is here, we\nwon't be able to save the Digimon\nworld, or the Earth!",
9,79,0,But she's the kind of person who\nnever says anything and keeps it\nto herself...,
10,9,0,Taichi...,
11,20,0,There's a town here!,
12,50,0,Thank goodness there happened to\nbe a town nearby.,
13,69,0,"Isn't it weird, though? There\naren't any Digimon in this town at\nall.",
14,53,0,We're just lucky to be able to\nfind a bed for Hikari.,
15,23,0,Hikari... are you okay?,
16,86,0,"I'll go out and find some medicine\nfor Hikari. Sorry, but... can you\ntake care of her?",
17,30,0,"Of course. Be careful, Taichi.",
18,17,0,I'll go with you!,
19,28,0,"No, I need you to stay here.",
20,58,0,We don't know when the Dark\nMasters might attack us again.,
21,39,0,"Okay! I'll protect everyone here,\nthen!",
22,20,0,Just leave it to us!,
23,9,0,Good man!,
24,79,0,"Taichi, there's a hospital! I'm\nsure we'll be able to find some\nmedicine there!",
25,18,0,"Okay, let's hurry!",
26,32,0,Agumon! Did you find anything...,
27,62,0,"Bandages... adhesive plaster...\nnope, I can't find anything...",
28,28,0,"Taichi, I've found medicine!",
29,7,0,Really?,
30,69,0,"Ugh, there's way too many\ndifferent kinds. Which one's cold\nmedicine?",
31,58,0,"If only Jou were here... His\nfather is a doctor, isn't he?",
32,63,0,It wouldn't be Jou if he were\naround whenever you needed him...,
33,70,0,I know! We can use the Internet to\nlook up which one is cold\nmedicine!,
34,21,0,That's it! Go for it!,
35,10,0,All right!,
36,76,0,"Lord Mugendramon, our connection\nhas been accessed from within the\nhospital.",
37,62,0,"Hmph... set the hospital as the\ntarget, and prepare to attack!",
38,34,0,Roger! Metal Empire forces! March!,
39,27,0,Metal Empire forces! March!,
40,11,0,Here it is!,
41,18,0,No doubt about it!,
42,21,0,Great. Let's go back.,
43,8,0,Aaaaaah!,
44,6,0,What?!,
45,69,0,"At this rate, the building will\ncollapse! Taichi, we need to get\nout!",
46,6,0,Right!,
47,28,0,Aaaaagh! The heck are those?,
48,33,0,"Ugh, now isn't the time for this!",
49,19,0,Get out of the way!,
50,31,0,Now the town's full of Digimon!,
51,31,0,You think they know we're here?,
52,67,0,It's possible that they saw us\nwhile we were entering the\nhospital.,
53,41,0,Gh! Right when we'd found the\nmedicine...,
54,44,0,Why don't we hide for a bit and\nwait it out?,
55,39,0,"Okay. Let's find a place to hide,\nthen.",
56,36,0,"Taichi, let's rest here for a\nbit...",
57,18,0,This a good place?,
58,43,0,A church? Well... it'll have to do\nfor now.,
59,10,0,That's it!,
60,21,0,"What's up, Koushirou?",
61,17,0,I was careless...,
62,97,0,Our enemies located our position \nfrom the signal I transmitted when \nI accessed their network...,
63,68,0,"What a great time to be careless!\nNow we're here, while Hikari is...",
64,20,0,"Hey there, Taichi...",
65,79,0,"What's wrong, Taichi? You're not\nacting like yourself. Is it\nbecause of Hikari?",
66,23,0,Ah... I... I'm sorry...,
67,43,0,"Did something in particular\nhappen, Taichi?",
68,43,0,"Hikari... almost died, once,\nbecause of me.",
69,97,0,"I was in second grade, and she was\nin kindergarten. She had a cold,\nso she couldn't go to school.",
70,68,0,"She looked like she was doing\nbetter, so I took her outside to\nplay.",
71,96,0,"But instead, she was on the verge\nof death for 3 days 'til she was\ndischarged from the hospital.",
72,28,0,"And on that day, she said...",
73,57,0,"""Taichi... I'm sorry I couldn't\nkick the ball very well.""",
74,9,0,Taichi...,
75,72,0,That's the kind of person she is!\nShe always puts others before\nherself!,
76,100,0,"And if something's bothering her,\nshe won't say a thing until the \nend, no matter how much it hurts!",
77,76,0,And that's why she didn't tell us\nabout her illness until it was too\nlate...,
78,69,0,"Yeah... and I'm supposed to be\nkeeping a close eye on her, and\nyet...",
79,37,0,"Taichi, you shouldn't blame\nyourself.",
80,69,0,"That's right! So let's get the\nmedicine to her, as quickly as we\ncan!",
81,45,0,Yeah... but how? We're completely\nsurrounded.,
82,87,0,"We won't be able to attack them\nhead-on, but we can use their own\ntactics against them.",
83,32,0,"Whaddya mean by that, Koushirou?",
84,48,0,We'll use a program that masks our\naccess point.,
