index,limit,speaker,original,translation
0,36,0,So defeating Vamdemon wasn't\nenough?,
1,52,0,No way... so we'll still be\ntrapped here in the fog?,
2,27,0,An email? It's from Gennai.,
3,70,0,"Rejoice, Chosen Children! I found\na hint about how to defeat\nVamdemon!",
4,54,0,"I found a poem in some ancient\nruins, with a prophecy.",
5,36,0,A flock of bats blotted out the\nsun.,
6,55,0,The masses chanted the name of the\nundead Digimon king.,
7,88,0,"When the clock struck the number\nof the beast, the undead Digimon\nking revealed himself.",
8,102,0,The angels shot arrows of hope and\nlight into the loved ones of those\nthey were summoned to protect...,
9,48,0,"and a miracle happened. Anyway, I\nwish you luck.",
10,99,0,"He said it was a hint, but it's\njust a load of gibberish. Doesn't\nhe know how to clear up this fog?",
11,7,0,Well...,
12,45,0,"Taichi, we should find Mom and Dad\nright now.",
13,32,0,Let's get out of here for now...,
14,20,0,Mom! Open your eyes!,
15,13,0,"You too, Dad!",
16,4,0,Mom!,
17,11,0,Papa! Mama!,
18,62,0,"I thought we'd only have to deal\nwith the fog, but now this...",
19,24,0,Their pulses are normal.,
20,22,0,Are you Jou's brother?,
21,68,0,"Yeah, the Bakemon didn't find him\nbecause he was hiding in a closet.",
22,17,0,Are you a doctor?,
23,102,0,"I'm still in medical school. But\nthere's no time for chit-chat, we \nneed to take care of these people.",
24,26,0,"It's my fault, isn't it...",
25,21,0,"It's my fault, too...",
26,33,0,It's okay. They're just sleeping.,
27,53,0,"If you give them time, they'll\nwake up, right? Mom...",
28,40,0,What did you want to talk with me\nabout?,
29,98,0,"While we were hiding from the\nmonsters, your mom and I discussed\nthis, and we decided to tell you,",
30,42,0,"The truth is, we're not your real\nparents.",
31,15,0,I already knew.,
32,69,0,I pretended I hadn't heard and\ntried to act the same as I had\nbefore.,
33,88,0,"But in the end, I couldn't do it.\nSo I got absorbed in my computer\nto hide my true self.",
34,40,0,It's fine to be interested in\ncomputers!,
35,6,0,Dad...,
36,97,0,It's fine for you to have your own\ninterests... but you really are\nexactly like your real father.,
37,15,0,My real father?,
38,53,0,He was a distant relative and a\ngenius mathematician.,
39,7,0,Really?,
40,64,0,"We were planning to tell you when\nyou grew up, but... I'm sorry.",
41,35,0,Thank you for telling me the\ntruth.,
42,23,0,"Ah, I mean... t-thanks.",
43,33,0,You don't have to force yourself.,
44,74,0,"Yes, all we want for you is to be\nhappy. We don't need any more than\nthat.",
45,81,0,"Koushirou, just let those tears\nout! Don't worry 'bout havin' it\nall to yourself!",
46,28,0,What's with all those bats?!,
47,38,0,They're covering the sky! And the\nsun!,
48,40,0,"""A flock of bats blotted out the\nsun...""",
49,57,0,Heh heh heh. The true moment of\nterror is about to begin!,
50,15,0,Sora! Your mom!,
51,5,0,Huh?!,
52,19,0,Lord Vamdemoooooon!,
53,23,0,"What's wrong, Mom? Mom!",
54,19,0,Lord Vamdemoooooon!,
55,19,0,Lord Vamdemoooooon!,
56,13,0,"Stop it, Dad!",
57,11,0,Papa! Mama!,
58,10,0,W-what's..,
59,35,0,"Um, there's something bothering\nme.",
60,78,0,"The prophecy, right? ""The masses\nchanted the name of the undead\nDigimon king.""",
61,46,0,"We saw bats, too. Just like the\nprophecy said.",
62,6,0,What?!,
63,40,0,What was the third part of the\nprophecy?,
64,92,0,"""When the clock struck the number\nof the beast, the undead Digimon\nking revealed himself...""",
65,33,0,"What's the ""number of the beast""?",
66,42,0,666. A number from the Book of\nRevelation.,
67,67,0,"666 would be... 6:06 and 6\nseconds? In that case, it's almost\ntime!",
68,20,0,Is that... Vamdemon?,
69,18,0,But he's so big...,
70,75,0,"Hahaha, looks like you're\nspeechless in front of Lord\nVenomVamdemon's form.",
71,15,0,VenomVamdemon?!,
72,27,0,Power... I need more power.,
73,61,0,"If you need food, I've secured it.\nCome, I'll lead you there!",
74,13,0,You're first!,
75,35,0,W-What are you doing?!\nAaaaaaaargh!,
76,30,0,We won't let you eat everyone!,
77,35,0,We have to do something about\nthis!,
78,10,0,Garurumon!,
79,15,0,"Got it, Yamato!",
80,9,0,Let's go!,
81,18,0,Nothing's working!,
82,11,0,Aaaaaaargh!,
83,11,0,Gaaaaaaaah!,
84,7,0,Agumon!,
85,26,0,Gabumon! What's going on?!,
86,17,0,O powers of evil!,
87,29,0,We'll destroy you once again!,
88,60,0,Haha... Hahahahahaha! You're\nsaying you're gonna destroy me?,
89,55,0,Is that monster supposed to be a\nPerfect-level Digimon?,
90,18,0,I'll look into it!,
91,16,0,Ultimate level?!,
92,31,0,There's a level above Perfect?!,
93,31,0,Your attacks won't do anything!,
94,23,0,"Hang in there, Angemon!",
95,10,0,Angewomon!,
96,36,0,That's it! The rest of the\nprophecy!,
97,44,0,"If Angemon and Angewomon are the\n""angels""...",
98,51,0,"then who are ""those they were\nsummoned to protect""?",
99,51,0,"Takeru and Hikari! Now as for\n""their loved ones""...",
100,45,0,I'll do the explainin'. If I were\nan angel...,
101,48,0,...the person I'm protectin' would\nbe Koushirou.,
102,83,0,The people I love the most are my\nmom and dad. So Hikari and\nTakeru's loved ones...,
103,41,0,Their family! Their parents and\nsiblings.,
104,57,0,But why do we have to shoot arrows\ninto their loved ones?,
105,33,0,"Well, Cupid fires arrows of love!",
106,66,0,Right-o! Angemon and Angewomon can\nlet loose their arrows o' love.,
107,18,0,What do you think?,
108,16,0,That must be it!,
109,20,0,But if we do that...,
110,25,0,You and Taichi might die.,
111,13,0,We won't die!,
112,5,0,Yeah!,
113,24,0,Then we'll use my light!,
114,55,0,And my hope! Shoot those arrows\ninto Yamato and Taichi!,
115,20,0,Believe in miracles!,
116,15,0,Are you scared?,
117,63,0,"I'm not scared ...well, actually,\nif I said that, I'd be lying.",
118,59,0,"Honestly, so am I. Hold onto me\ntight, so I won't run away.",
119,32,0,"Got it. Do the same for me, too.",
120,8,0,Miracle!,
121,7,0,Awaken!,
122,55,0,Ultimate level! They evolved to\nUltimate-level Digimon!,
123,15,0,"Go, WarGreymon!",
124,5,0,Whoa!,
125,18,0,I can still fight!,
126,9,0,Let's go!,
127,15,0,"Watch me, Sora!",
128,15,0,"Watch me, Sora!",
129,15,0,"Watch me, Sora!",
130,25,0,Okay! Attack all at once!,
131,11,0,Gaaaaaaaah!,
132,28,0,"Heehee, I'll devour you all!",
133,34,0,What's that monster in his belly?!,
134,68,0,It must be Vamdemon's true form!\nLet's settle this once and for\nall!,
135,12,0,Nghaaaaaaah!,
136,16,0,Taichiiiiiiiiii!,
137,19,0,"We did it, Koromon!",
138,28,0,"You did great too, Tsunomon!",
139,7,0,Eheheh.,
140,17,0,Huh? Who are you?,
141,30,0,I'm Plotmon. Nice to meet you.,
142,81,0,"Agumon and Gabumon evolved to\nUltimate level, but they used up a\nlot of energy...",
143,70,0,And so did Tailmon. I guess that's\nwhy she returned to her Child\nform.,
144,6,0,Huh...,
145,11,0,Takeruuuuu!,
146,5,0,Mama!,
147,31,0,So you're safe. Thank goodness.,
148,6,0,Mom...,
149,40,0,"You've gotten taller again,\nhaven't you?",
150,15,0,"Yeah, a little.",
151,18,0,It's been a while.,
152,14,0,"Yes, it has...",
153,83,0,"It's been a long time since we've\ngot the whole family together,\nhasn't it, Yamato?",
154,21,0,Yeah. You're right...,
155,34,0,I wonder if my parents are okay...,
156,12,0,That's Shin!,
157,53,0,Everyone's families are safe!\nThey're back to normal!,
158,15,0,Thank goodness!,
159,23,0,"Isn't that great, Sora?",
160,9,0,Y...yeah!,
161,33,0,"Hey, look! The fog's clearing up.",
162,10,0,Aaaaaaaah!,
163,9,0,No way...,
164,21,0,"Taichi, I'm scared...",
165,16,0,W...what's this?,
166,21,0,So that must be it...,
167,19,0,So what must be it?,
168,36,0,That continent is the Digimon\nworld.,
169,6,0,What?!,
170,54,0,"It does kind of look like it, now\nthat you mention it.",
171,37,0,That's the world Plotmon came\nfrom...,
172,54,0,"No, that's not the Digimon world\nwe were in anymore...",
173,64,0,You're right. It's already been a\nfew days since we came here...,
174,56,0,which means many years have passed\nin the Digimon world.,
175,67,0,We came here without fixing the\ndistortions in the Digimon\nworld...,
176,55,0,so has something really bad\nhappened on the other side?,
177,39,0,And could that have affected our\nworld?,
178,58,0,Let's go check it out. Let's go\nback to the Digimon world!,
179,23,0,But how do we get back?,
180,86,0,"The first time we went to the\nDigimon world, we were brought\nthere by the Digivices...",
181,35,0,"So they should work this time,\ntoo!",
182,27,0,Yeah! We might as well try!,
183,49,0,"All right! Everyone, put your\nDigivices together!",
184,42,0,Please! Take us back to the\nDigimon world!,
185,59,0,"If we ride this light, we can go\nback to the Digimon world.",
186,28,0,"Yeah, we can take this back!",
187,7,0,Takeru!,
188,83,0,"Sorry to do this just when\neveryone gathered here, but we'll \nbe leaving for a bit!",
189,79,0,"At this rate, Earth will be done\nfor! So I'll protect you, Mom, and\nthe others!",
190,19,0,Takeru... Yamato...,
191,32,0,"We're counting on you, everyone.",
192,38,0,I believe in Koushirou and the\nothers.,
193,21,0,"All right, we're off!",
194,21,0,"All right, we're off!",
195,15,0,Takeru! Yamato!,
196,15,0,Takeru! Yamato!,
197,18,0,Mom... Moooooooom!,
198,18,0,Mom... Moooooooom!,
199,11,0,Papa! Mama!,
200,11,0,Papa! Mama!,
201,14,0,Mooooooooooom!,
202,14,0,Mooooooooooom!,
203,4,0,Dad!,
204,25,0,Taichiiiii! Hikariiiiiii!,
205,38,0,Don't worry! We'll come back for\nsure!,
206,25,0,We'll come back for sure!,
207,25,0,We'll come back for sure!,
208,14,0,We'll be back!,
