index,limit,speaker,original,translation
0,23,0,"��������Ah! Sora, look!",
1,45,0,There's a Pyocomon. Why's it in\nsuch a hurry?,
2,20,0,Piyomon! Sora! Help!,
3,36,0,Calm down and tell us what\nhappened.,
4,13,0,"Hurry, hurry!",
5,13,0,"Hurry, hurry!",
6,32,0,It left without saying anything.,
7,33,0,Let's go to the Pyocomon village!,
8,25,0,Sora! Piyomon! Over here!,
9,30,0,What in the world is going on?,
10,88,0,"Some Pyocomon left the village to\nlook for DigiStrawberries, and\nthey haven't come back!",
11,84,0,"I know where to find\nDigiStrawberries! Why don't we go\nlook for them together, Sora?",
12,41,0,Of course! How many Pyocomon are\nmissing?,
13,31,0,"Um...1, 2, 3, 4, 5! Five total.",
14,39,0,"Got it! All right, let's look for\nthem!",
15,48,0,"Sora, this is where you gather\nDigiStrawberries!",
16,29,0,Hey! Something's buried here!,
17,9,0,Heave-ho!,
18,29,0,*yawn* That was a good nap...,
19,50,0,Whoa! It was sleeping in the\nmiddle of the desert!,
20,43,0,How'd you manage to sleep in this\nhot sand?,
21,50,0,"I must've fallen asleep! Thank\nyou, Sora, Piyomon!",
22,35,0,We have to hurry and find the\nrest!,
23,15,0,Here! One left!,
24,56,0,But there aren't any\nDigiStrawberries beyond this\npoint.,
25,36,0,No way. But we've only found\nfour...,
26,49,0,"But if we go past this hill, we'll\nget lost, too!",
27,70,0,The last one must have already\nreturned. Let's go back there\ntogether.,
28,11,0,We're back!,
29,71,0,"Hey, while we were looking for the\nlost Pyocomon, did anyone come\nback?",
30,17,0,Nope! No one did.,
31,41,0,"Oh, no! We have to go back to the\ndesert!",
32,17,0,"Sora, behind you!",
33,32,0,Ack! There's... another Piyomon?,
34,21,0,A rampagin' Piyomon?!,
35,62,0,"It's a different Piyomon. Guys,\nkeep it together! Let's fight!",
36,24,0,The Piyomon's shrinking!,
37,34,0,It must have exhausted its energy.,
38,25,0,I'm glad no one was hurt!,
39,73,0,"Thanks, Sora and Piyomon!\nWe'll give you this village's\nancient treasure!",
40,15,0,Wow! Thank you!,
41,30,0,It's our thanks for saving us!,
42,75,0,"I'm sorry! I ate a DigiTomato, and\nit made me start rampaging\neverywhere...",
43,62,0,We'll put a sign up to warn\neveryone about those DigiTomatoes!,
44,31,0,Looks like there are four left.,
45,24,0,"You're doing well, Sora.",
46,34,0,"There's one here, too! Three left!",
47,15,0,"Good job, Sora!",
48,29,0,"Ah, it's over here! Two left!",
49,17,0,"Keep at it, Sora!",
50,43,0,How many Pyocomon do we still need\nto find?,
51,38,0,Uh... there are five left. Keep at\nit!,
52,38,0,Uh... there are four left. Keep at\nit!,
53,39,0,Uh... there are three left. Keep\nat it!,
54,37,0,Uh... there are two left. Keep at\nit!,
55,75,0,"When they get back, all the lost\nPyocomon should go home and get\nsome rest.",
56,31,0,They must be tired and thirsty.,
57,57,0,We'll bring some tasty water from\nOutlook Mountain later!,
58,65,0,We Pyocomon and Meramon have been\ndoing fine since that incident.,
59,74,0,"But right now, I'm more worried\nabout the Pyocomon who haven't\nreturned...",
60,34,0,We'll find them as soon as we can.,
