index,limit,speaker,original,translation
0,28,0,There's just sand in my eye!,
1,18,0,Let's plaaaaaaaay!,
2,5,0,Huh?!,
3,26,0,I've got a riddle for you!,
4,12,0,Pinocchimon!,
5,23,0,...What kind of riddle?,
6,28,0,What is it that I'm missing?,
7,11,0,Missing...?,
8,32,0,"Answer me now, or I'll kill you.",
9,39,0,I don't know what you're talking\nabout!,
10,55,0,"So you won't answer me. Okay, how\nabout I kill you now?",
11,8,0,Gomamon!,
12,15,0,Aaaaaaaaaaaagh!,
13,15,0,Aaaaaaaaaaaagh!,
14,15,0,Aaaaaaaaaaaagh!,
15,13,0,Who are you?!,
16,59,0,"Ughighi... you don't just say ""who\nare you"" to a superstar!",
17,9,0,You're...,
18,35,0,"It's been a while, Chosen\nChildren.",
19,54,0,"Etemon's in the past! Now, I'm the\nreborn MetalEtemon!",
20,52,0,You're supposed to be dead! What\nare you doing here?,
21,19,0,Good of you to ask.,
22,79,0,It's a stoooooory ~ that makes\nboth the listener and the\nstoryteller cryyyyyy ~,
23,10,0,S-Shut up!,
24,77,0,After I was sucked into the black\nhole ~ I survived in a hellish\ndark world ~,
25,80,0,With only the purpose ~ to be\nreborn ~ and take revenge on the\nChosen Children ~,
26,20,0,It's finally over...,
27,26,0,"There's still more, kiddo.",
28,49,0,Did you just call me a kid?! Don't\ncall me a kid!,
29,13,0,How dare you!,
30,31,0,Now's our chance to run for it!,
31,12,0,Good idea...,
32,15,0,Whaaaaaaaaaat?!,
33,39,0,"Hahahaha! Now, time for the\nchildren...",
34,20,0,Huh? They're gone...,
35,25,0,What'd you say?! Ghiiiii!,
36,57,0,Whew... the fact that those two\nwere fighting saved us...,
37,72,0,Seems like I really can't rely on\nyou guys after all. I'll help you\nout.,
38,41,0,"Feels bad to help *you* guys out,\nthough.",
39,34,0,"Thanks, but how are your injuries?",
40,20,0,That's not an issue!,
41,54,0,"Hey, Ogremon...why are you and\nLeomon always fighting?",
42,36,0,Why I'm always fighting with\nLeomon?,
43,74,0,"Yeah, I... want to know what's the\nmeaning behind you two always\nfighting.",
44,73,0,I dunno about complicated things\nlike meaning. Leomon's my eternal\nrival.,
45,41,0,"So if one of you wins, what\nhappens next?",
46,49,0,"Then the winner wil be able to say\n""I did it!""...",
47,12,0,And then...?,
48,29,0,"Whaddya mean, ""and then""...?!",
49,36,0,Then you won't have a rival\nanymore.,
50,64,0,Don't gimme that! Defeating Leomon\nis my only reason for living!,
51,30,0,"If Leomon weren't here, I'd...",
52,32,0,"Logically, isn't that a paradox?",
53,63,0,Shut up! I'll think harder about\nit once I actually defeat him!,
54,49,0,That's the only conclusion he can\ncome up with...,
55,14,0,W-Who's that?!,
56,22,0,An enemy? Or a friend?,
57,21,0,Okay... it's my turn!,
58,20,0,"No, wait! Calm down!",
59,18,0,Huh? That voice...,
60,14,0,Could it be...,
61,59,0,"Yes, it's me, Leomon. I've\nobtained the power of evolution.",
62,9,0,"Hey, you!",
63,67,0,"We'll talk later. I'll guide you\nto a safe place, so come this way!",
64,70,0,"Hey, this is... This is the\nrestaurant where Yamato and I had\nto work!",
65,63,0,But something's wrong! I'm pretty\nsure it was next to a lake...,
66,45,0,All the locations around here have\nchanged...,
67,35,0,Let's hide here for the time\nbeing.,
68,37,0,Chosen Children... it's been a\nwhile.,
69,36,0,"Leomon, how were you able to\nevolve?",
70,97,0,Well... it seems I've been able to\nevolve ever since I was bathed in\nthe light of your Digivices.,
71,76,0,But I quickly return to my usual\nform... I still can't control it\nvery well.,
72,53,0,"Kh! How boring! It's all about\nyou! Leomon, fight me!",
73,50,0,Heal from those wounds first. I'll\nfight you then.,
74,3,0,Gh!,
75,22,0,Who's there? Come out!,
76,22,0,"Eeeeee! Help us, tama!",
77,48,0,"Please leave us with at least our\nlives, ribbit!",
78,13,0,Oh! It's you!,
79,21,0,Gekomon and Otamamon!,
80,35,0,"Huh? Ah! It's the princess,\nribbit!",
81,54,0,Why are you hiding here? What\nhappened to your castle?,
82,44,0,"The Dark Masters made it collapse,\nribbit...",
83,70,0,"We were attacked by the Dark\nMasters, and we escaped with our\nlives...",
84,12,0,How awful...,
85,44,0,We can't let them keep doing as\nthey please.,
86,79,0,We must defeat the Dark Masters\nand extinguish the dark forces\nfrom this world.,
87,36,0,"We need your power, Chosen\nChildren!",
88,70,0,We should have just fought the\nDark Masters from the very\nbeginning...,
89,82,0,"If you'd fought the Dark Masters\njust like that, you'd be dead\nbefore you knew it!",
90,53,0,But then all those Digimon\nwouldn't have died for us!,
91,5,0,Mimi!,
92,73,0,Having everyone start off at File\nIsland was most likely a trial for\nyou.,
93,92,0,"But now that you've overcome that\ntrial, you've grown to be able to \nfight the Dark Masters.",
94,43,0,Now is the time to defeat the Dark\nMasters!,
