index,limit,speaker,original,translation
0,27,0,����Where'd everyone go...?,
1,26,0,Yuuuuukidaaaarumoooooooon!,
2,56,0,It's Yukidarumon! He's being\ncontrolled by a black gear!,
3,26,0,Huh...Why was I rampaging?,
4,39,0,We did it! We destroyed the black\ngear!,
5,77,0,"You're not hurt, are you? I saw a\nkid like you and a Gabumon fall\nover there.",
6,26,0,Is Yamato on that island?!,
7,47,0,But how are we gonna get there? I\ncan't swim...,
8,57,0,"Well, as my way of thanking you,\nI'll help you get there!",
9,16,0,Can you do that?,
10,67,0,Yeah. I'll freeze the sea to make\nan ice bridge to the next island.,
11,40,0,Oh! So we can just walk over the\nbridge!,
12,17,0,So? Should we go?,
13,47,0,It's not like we have anything\nleft to do here.,
14,31,0,Let's explore a bit more first.,
15,36,0,All right! Let's go look for Yamato!,
16,59,0,"Got it. I'll be waiting here, so\ncall me when you're ready.",
17,37,0,Okay! Here I go!\nAbsolute Zero Punch!,
18,44,0,"Wow! He made a whole bridge,\njust like that!",
19,34,0,"It's slippery, so watch your step.",
20,54,0,"All right, let's cross the bridge\nand look for Yamato!",
