index,limit,speaker,original,translation
0,63,0,��������*sigh* How long are we gonna have\nto keep doing this...,
1,40,0,What does that black thing want\nwith us?,
2,70,0,"Well, we've got to stop it,\nwhatever it's doing. Let's look\nfor clues.",
3,21,0,There's someone here!,
4,12,0,You're back!,
5,20,0,Is he talking to us?,
6,47,0,"Playing me for a fool, huh? Well,\nit's my turn!",
7,44,0,We have *no* idea what you're\ntalking about!,
8,12,0,Agumon! Run!,
9,10,0,Take that!,
10,9,0,Aaaaaaah!,
11,13,0,W-Waaaaaaait!,
12,12,0,Who are you?,
13,91,0,"I'm not exactly sure what's going\non, but I think you have him\nmistaken for someone else...",
14,46,0,"Taichi, get away from there! I'll\ntake him on!",
15,66,0,"It's okay, Hackmon. Those eyes\ndon't look like they want to\nfight.",
16,36,0,They look like pretty gentle\neyes...,
17,29,0,"Looks like I was wrong, then.",
18,52,0,I'm Takuya Kanbara. Sorry for\nstartling you there...,
19,9,0,A human?!,
20,31,0,A human evolved into a Digimon?,
21,29,0,"Well, it's kinda like that...",
22,36,0,Why'd you attack us all of a\nsudden?,
23,84,0,"Sorry about that. A while back,\nsome human with the same Digimon\nas you attacked me.",
24,26,0,There's another one of me?,
25,57,0,"I guess there's a copy of Agumon\nrunning around too, huh?",
26,60,0,"Considering what's happened so\nfar, I wouldn't be surprised.",
27,79,0,"Anyway, I'm glad we didn't end up\nfighting each other for some\nstupid reason...",
28,36,0,"Yeah, I'm glad we avoided that,\ntoo.",
29,59,0,"I'm guessing you were trapped\nhere, too. Wanna help us out?",
30,28,0,"You too, huh? ...Okay, sure!",
31,65,0,"So, about what you were saying\nearlier... a *human* attacked you?",
32,77,0,"Hmm... He looked like a middle\nschool student, and he had an\nAgumon with him.",
33,59,0,"But when he did, you were probably\na Digimon at the time...",
34,12,0,"Yeah, I was.",
35,46,0,A middle school student attacking\na Digimon...,
36,26,0,What kind of guy was that?,
37,37,0,"Well, he had a really strong\npunch...",
38,84,0,"The last person to hit me that\nhard was the goalkeeper, during\none of our matches...",
39,27,0,"Wait, you play soccer, too?",
40,9,0,You play?,
41,29,0,"Yeah, I'm in the soccer club.",
42,5,0,Whoa!,
43,75,0,"I tend to do a lot of heading, so\nour goalkeeper tends to punch me a\nlot...",
44,22,0,"Been there, done that!",
45,47,0,What's soccer? Some kind of human\nmartial arts?,
46,7,0,"No, no!",
47,17,0,Hey! Who are you?,
48,20,0,It's another fake...,
49,31,0,"All right, let's work together!",
50,19,0,*whew* That's over.,
51,25,0,We're done with this one!,
52,34,0,But now we have to leave Takuya...,
53,81,0,"We didn't get to see each other\nfor very long, but I learned a lot\nfrom you guys!",
54,19,0,I'm glad I met you!,
55,39,0,"Yeah! It was fun, talking about\nsoccer!",
56,16,0,"See you, Takuya!",
57,23,0,"Yeah, let's meet again!",
58,82,0,"So there's another person here...\nwell, I'm gonna have to get myself\nall fired up!",
59,22,0,【Area 1】,
60,22,0,【Area 2】,
61,22,0,【Area 3】,
