index,limit,speaker,original,translation
0,54,0,There's no way that has anything\nto do with the badge.,
1,47,0,That's it! The Numemon boss has\nTakeru's badge!,
2,6,0,What?!,
3,68,0,You're not saying... that Takeru's\nbadge is actually that p-p-poo...,
4,30,0,N-No! That's not what I meant!,
5,59,0,"You see, Takeru's badge was\nactually a present from my dad.",
6,76,0,"Takeru loves ice cream,\nso my dad thought he'd like a\nbadge shaped like one.",
7,16,0,What a nice dad!,
8,65,0,I get it! So that Numemon boss\nmistook it for a lucky white poop!,
9,23,0,Let's go find the boss!,
10,43,0,"Hey, do you know where the Numemon\nboss is?",
11,72,0,Hmm? I dunno 'bout complicated\nstuff like that. I just live\n'round here.,
12,44,0,But he should be somewhere 'round\nthe sewer.,
13,55,0,"By the way, missy, would you mind\naccompanying me to...",
14,37,0,I do N-O-T want to take a sewer\nbath!,
15,12,0,There he is!,
16,85,0,"He's all squirmy, like the other\nNumemon. I'm definitely getting a\nbad vibe from him.",
17,35,0,Nunuuu! Rude! Whaddya mean by\nthat?,
18,46,0,That badge! It's mine! Can't you\ngive it back?,
19,99,0,This symbol has been passed down\nby boss Numemon for generations! \nAre you trying to start a fight?,
20,7,0,No way.,
21,16,0,You're horrible!,
22,25,0,It's such an obvious lie.,
23,70,0,"Aren't you the boss? Don't you\nhave any shame at all, lying like\nthat?",
24,89,0,I got it from my dad when we were\nseparated. There's only one like\nit... so give it back!,
25,60,0,Nunuuu! I can't hear you when you\ntalk so quietly! Wahahaha!,
26,14,0,Now I'm angry!,
27,8,0,Patamon!,
28,41,0,"I'll get it back for you, no\nmatter what!",
29,30,0,"Do you really think so, kiddo?",
30,27,0,"We'll back you up, Patamon!",
31,42,0,"We did it, Takeru! We got your\nbadge back!",
32,33,0,"Thank you, Patamon! Thanks, guys!",
33,56,0,"Well, you're like a little brother\nto all of us, Takeru.",
34,93,0,There's that disgrace of a boss!\nHaven't you taken some time to\nthink about what you've done?,
35,18,0,Yes! I'll be good!,
36,16,0,Will you really?,
37,57,0,"Please accept this as a token of\nmy regret, I beg of you!",
38,24,0,Can we really have this?,
39,17,0,"Take it, take it!",
40,16,0,"Thank you, Boss!",
41,91,0,"If you would like, based on \ninformation we've recieved thus\nfar, I can locate the Numemon.",
42,18,0,"Please, Koushirou.",
43,57,0,That's strange. My computer seems\nto be malfunctioning...,
44,20,0,"Hurry up, Koushirou!",
45,14,0,It's my fault.,
46,47,0,Please don't panic. Let me try\nrestarting it...,
47,54,0,"It's because we've spent so long\nin this sewer, right?",
48,74,0,"Oh, no, it's just because of a\nprogram error. Please don't worry\nabout it.",
49,24,0,Really? That's a relief.,
