index,limit,speaker,original,translation
0,30,0,"Ah! It's the princess, ribbit!",
1,16,0,"Save us, ribbit!",
2,27,0,Everyone's all tired out...,
3,26,0,What on earth is going on?,
4,38,0,"It's our lord's karaoke contest,\ntama.",
5,17,0,What do you mean?,
6,62,0,"We're happy that the princess's\nsong woke up our lord, ribbit.",
7,96,0,"Our lord has been singing karaoke\nfrom dawn to dusk, and we can't \nsleep from the sound, ribbit.",
8,38,0,"So we need the prinshess's help,\ntama!",
9,9,0,Huh?! Me?,
10,91,0,"We want you to make him lose his\nconfidence by beating him cold in\na karaoke contest, tama!",
11,23,0,But if she does that...,
12,53,0,Won't he start focusing *more*\non practicing karaoke?,
13,21,0,"You're right, ribbit.",
14,24,0,"That's not good, ribbit.",
15,20,0,"I got an idea, tama!",
16,19,0,"What is it, ribbit?",
17,47,0,"I found the manual to make that\nmedicine, tama!",
18,15,0,"Really, ribbit?",
19,40,0,"Hey, I don't get what's going on\nhere...",
20,21,0,What's this medicine?,
21,94,0,"In this castle, there's a recipe\nfor medicine to change the volume\nof TonosamaGekomon's voice.",
22,38,0,Huh... that's an interesting\nmedicine.,
23,78,0,"If we make this medicine, we might\nbe able to soften our lord's\nvoice, ribbit.",
24,71,0,"Then TonosamaGekomon can enjoy\nhis karaoke, and you can sleep in\npeace!",
25,61,0,"Prinshess, we'd like you to help\nus make this medicine, tama!",
26,85,0,"Okay! After all that trouble I\ngave you earlier, I'll have to\nwork hard for you guys!",
27,33,0,Hooraaaaaaaaay! Hooraaaaaaaaaaay!,
28,35,0,So the materials are hidden\nhere...,
29,40,0,We have to get three materials in\nall...,
30,66,0,I wonder why they divided it up\nand stored it in different places?,
31,54,0,Bet it's like how you'd separate a\nbank book and seal.,
32,37,0,"I see, so they're valuable\nmaterials.",
33,42,0,"(Wait, he could understand that\nanalogy!?)",
34,74,0,"Anyway, we just need to get all\nthe materials and give 'em to the\nGekomon.",
35,29,0,Obtained a medicine material!,
36,37,0,"Two materials left! Keep at it,\nMimi!",
37,29,0,Obtained a medicine material!,
38,34,0,"One material left! One more, Mimi!",
39,29,0,Obtained a medicine material!,
40,51,0,Now we have to give these\nmaterials to the Gekomon.,
41,15,0,"Finished, tama!",
42,18,0,"We did it, ribbit!",
43,36,0,"It's thanks to the princess,\nribbit!",
44,23,0,"Isn't that great, Mimi?",
45,54,0,Now we just have to get\nTonosamaGekomon to drink this.,
46,6,0,Ugh...,
47,30,0,"No point in getting mad, Mimi.",
48,92,0,"Making the medicine is one thing,\nbut we haven't thought about how\nto get him to drink it...",
49,25,0,"This is shameful, ribbit.",
50,75,0,"Our lord is fussy about taste,\nribbit. We can't mix it in his\nfood, ribbit.",
51,48,0,We'll have to force him to drink\nit after all...,
52,38,0,Why am *I* the one who has to do\nthis?,
53,16,0,"Go for it, Mimi!",
54,17,0,"Fight, prinshess!",
55,21,0,Ah! G-good morning...,
56,10,0,Mimi! Run!,
57,25,0,So *that's* how it goes?!,
58,58,0,"I didn't know that I was causing\neveryone trouble, ribbit.",
59,50,0,"I'll just keep it from morning to\nevening, ribbit.",
60,40,0,"We're indebted to you, princess!\nRibbit!",
61,18,0,"Thank you, ribbit!",
62,54,0,"Thank you! Now don't get into any\nmore disputes, okay?",
63,26,0,"All right then, byyyyyye~!",
64,35,0,So the materials are hidden\nhere...,
65,39,0,"Three materials left! Keep at it,\nMimi!",
66,35,0,So the materials are hidden\nhere...,
67,37,0,"Two materials left! Keep at it,\nMimi!",
68,35,0,So the materials are hidden\nhere...,
69,36,0,"One material left! Keep at it,\nMimi!",
70,56,0,Now we just have to give these\nmaterials to the Gekomon.,
71,87,0,"We don't have enough materials,\nribbit. We can't make the medicine\nwith this, ribbit...",
72,42,0,"I know, but I couldn't really find\nthem...",
73,46,0,"We need the princess to pull this\noff, ribbit!",
74,49,0,It's okay! I'll figure it out. I\nhave three left.,
75,47,0,It's okay! I'll figure it out. I\nhave two left.,
76,47,0,It's okay! I'll figure it out. I\nhave one left.,
77,58,0,"Oh, these are all the materials!\nWe can make the medicine!",
