index,limit,speaker,original,translation
0,36,0,"��������*sigh* I got a Crest, but...",
1,30,0,We have no clue how to use it.,
2,34,0,"Or how to ""raise them properly...""",
3,46,0,But we still haven't found all the\nCrests yet.,
4,79,0,Let's wait until all of us have a\nCrest so that we can try and\nfigure this out.,
5,20,0,Gryaaaaaaaaaaaaaah!!,
6,15,0,W-what's that?!,
7,15,0,It's Kuwagamon!,
8,7,0,Taichi!,
9,18,0,"Watch out, Agumon!",
10,25,0,"What should I do, Taichi?",
11,25,0,What should you...aaaagh!,
12,35,0,Agumon! Evolve! You need to\nevolve!,
13,85,0,But what if that doesn't work?\nWhat if he turns into something\nother than Greymon...?,
14,16,0,Gshhhaaaaaaaah!!,
15,28,0,"Come on, what are you doing?",
16,19,0,We're done fooooor!,
17,9,0,Pit Bomb!,
18,21,0,W-what just happened?,
19,12,0,Kuwagamon...,
20,15,0,Pi! You scrubs!,
21,27,0,...? Are you talking to me?,
22,21,0,"Are you okay, Taichi?",
23,26,0,What's this...weird thing?,
24,26,0,Aaaaah! You're Piccolomon!,
25,10,0,So cuuute!,
26,30,0,Piccolomon defeated Kuwagamon!,
27,46,0,"Pi, pi, pi. Did you see the power\nof my magic?",
28,6,0,Huh...,
29,98,0,"You're the Chosen Children, aren't\nyou? That was a really close call,\nit was painful to watch, pi!",
30,49,0,"Those Crests and Tags are just\nwasted on you, pi!",
31,31,0,This Digimon isn't cute at all.,
32,73,0,"You Digimon are slacking off as\nwell, pi! You lack exertion and\nguts, pi!",
33,28,0,I haaaaaate exerting myself!,
34,69,0,"That's why, starting today, all of\nyou will be training under me, pi!",
35,9,0,Training?,
36,37,0,Especially the two of you over\nthere!,
37,3,0,Me?,
38,3,0,Me?,
39,92,0,"You two are severely afflicted,\npi! You'll be getting the super\nspecial training course, pi!",
40,19,0,"Okay, let's go, pi!",
41,18,0,What should we do?,
42,27,0,What kind of Digimon is he?,
43,39,0,"He's fussy, but he's not a bad\nDigimon.",
44,42,0,"Doesn't seem to have a black gear,\neither.",
45,26,0,"What should we do, Taichi?",
46,12,0,"Hm, why not?",
47,24,0,"Well then, it's decided!",
48,51,0,"What are you doing? Hurry up and\nget over here, pi!",
49,13,0,Okaaaaaaay...,
50,28,0,"That's my training camp, pi!",
51,40,0,We have to climb all the way up\n*there*?,
52,31,0,"You know, Etemon is chasing us.",
53,57,0,We shouldn't be hanging around in\none place for too long.,
54,68,0,"No need to worry, pi! My barrier\ncan't be seen from the outside,\npi!",
55,27,0,Are you sure we'll be okay?,
56,39,0,We'll just have to believe him for\nnow.,
57,49,0,Are we really gonna have to climb\nthat? No way...,
58,20,0,"Don't give up, Mimi!",
59,12,0,"*pant, pant*",
60,12,0,"*pant, pant*",
61,24,0,"You sound tired, Mimi...",
62,55,0,"You should be ashamed of being\nexhausted so easily, pi!",
63,55,0,The first part of your training is\nto scrub this floor!,
64,11,0,S-scrub...?,
65,12,0,No waaaaaay!,
66,80,0,You two severely afflicted ones\nget the special menu! Tell me when\nyou're ready!,
67,7,0,Got it.,
68,32,0,Ready? Let's start the training.,
69,24,0,Are we gonna be okay...?,
70,22,0,"Hang in there, Taichi!",
71,23,0,"You'll be fine, Agumon!",
72,27,0,"Aaah, it's completely dark.",
73,68,0,What are we supposed to be doing\nin this cave? We can't see a\nthing.,
74,99,0,"At the back of this cave, there's\nsomething important you need to\nrecover. That's the training, pi!",
75,20,0,Something important?,
76,35,0,That's it? Explain a little\nbetter!,
77,37,0,Go look for it. That's your\ntraining!,
78,75,0,"Piccolomon's not giving us any\ntraining, just a bunch of\nconfusing riddles!",
79,80,0,Is this one of those things we're\nsupposed to be figuring out once\nwe get there?,
80,61,0,"Well, we don't have any other\nchoice but to try, so let's go.",
81,13,0,"Taichi, look!",
82,65,0,A treasure chest! This must be\nwhat Piccolomon was talking about!,
83,23,0,I wonder what's inside.,
84,76,0,"He said it was something\nimportant, but it doesn't look\nlike much from here.",
85,6,0,Aaaah!,
86,55,0,What's happening?! My feet are\nsinking into the ground!,
87,13,0,Taichiiiiii!!,
88,13,0,Agumooooooon!,
89,6,0,Zzz...,
90,13,0,Zzz... Zzz...,
91,32,0,"Koushirou, have you seen Taichi?",
92,39,0,"No, Taichi and Agumon haven't\nreturned.",
93,27,0,I wonder if they're okay...,
94,14,0,I'm worried...,
95,18,0,My Tag is glowing.,
96,13,0,"Mine is, too!",
97,26,0,Our Crests must be nearby!,
98,19,0,Let's go find them!,
99,5,0,Yeah!,
100,21,0,"Where ya goin', guys?",
101,43,0,"You're not gonna leave without us,\nare you?",
102,8,0,Gabumon!,
103,38,0,"You weren't sleeping either,\nTentomon?",
104,37,0,Got woken up by your Tag all\nshinin'.,
105,57,0,"You're gonna go find the Crests,\nright? Take us with you!",
106,5,0,Okay.,
107,82,0,We'll go look for them. It should\nbe easier if the four of us\ncombine our efforts.,
108,95,0,"When you consider where the Tag\nstarted shining from, it should be\nsomewhere in this direction.",
109,33,0,My Tag started shining there too.,
110,50,0,"So, why don't we go on a little\njungle expedition?",
111,4,0,Yes!,
112,59,0,"Still, I wonder why both our Tags\nreacted at the same time?",
113,19,0,I think I know why.,
114,33,0,Just focus on finding the Crests.,
115,71,0,The Crests fell together when they\nwere scattered around the\ncontinent.,
116,47,0,I see. It makes sense when you put\nit that way.,
117,59,0,Y-you're right...I'm sorry for\nasking such a strange thing.,
118,13,0,Ah! That's...,
119,54,0,The portal of light Piccolomon\nmade when we came here.,
120,58,0,Seems like we've arrived at the\nother side of the barrier.,
121,57,0,But the Tags are reactin' to\nsomething right ahead of us.,
122,18,0,What should we do?,
123,41,0,"We've come this far, so let's keep\ngoing!",
124,13,0,You're right!,
125,25,0,We're back in the desert.,
126,50,0,Yamato! That well over there! The\nTag is reacting!,
127,13,0,You're right!,
128,34,0,The walls of the well are shining.,
129,49,0,Let's try climbing down and\nholding out our Tags.,
130,29,0,"Are we gonna be okay, Yamato?",
131,21,0,Don't worry about it!,
132,51,0,Lord Etemon! We've confirmed a\nreaction at Area K1!,
133,46,0,Good job! Area K1\nis...Tyrannomon's territory!,
134,76,0,"All right, I'll show the Chosen\nChildren a pretty little sight for\nthe eyes!",
135,22,0,Look! It's our Crests!,
136,27,0,"Aaaaah! You did it, Yamato!",
137,38,0,"You ain't no slouch either,\nKoushirou!",
138,29,0,Yes! Now we have five Crests.,
139,12,0,What's that?,
140,15,0,Gghhaaaaaaaah!!,
141,12,0,Aaaaaaaaah!!,
142,9,0,Ruuuuun!!,
143,18,0,"Hey, did you hear?",
144,96,0,"You mean Yamato, Koushirou, \nGabumon and Tentomon? Apparently\nthey left to go find their Crests.",
145,74,0,"Awww...after all that training,\nI'd rather go hunt down some\nCrests too...",
146,7,0,Mimi...,
147,4,0,Hey!,
148,5,0,Gyah!,
149,35,0,Don't get distracted by the\nothers!,
150,26,0,"That's easy to say, but...",
151,44,0,I wonder if Yamato and Koushirou\nare okay...,
152,33,0,"!! The barrier's been broken, pi!",
153,6,0,What?!,
154,35,0,Yamato and Koushirou are in\ndanger!,
155,42,0,You can't just *say* that without\nwarning!,
156,32,0,"Hurry, we've got to rescue them!",
157,29,0,"Taichi! Hey, Taichi, wake up!",
158,24,0,Mm...mmm...where are we?,
159,37,0,I don't know. We were in that\ncave...,
160,25,0,The boat's drifting away.,
161,29,0,I wonder where we're going...,
162,16,0,Hm? What's that?,
163,25,0,Looks like a huge bridge.,
164,31,0,I've...seen this bridge before.,
165,6,0,Gaaah!,
166,16,0,What's he doing?,
167,38,0,Dunno. Maybe trying to ride a\nbicycle?,
168,12,0,A bi-cy-cle?,
169,27,0,It's a sort of vehicle. Ah!,
170,13,0,What's wrong?,
171,12,0,T-that's me!,
172,24,0,"Huh? That's you, Taichi?",
173,32,0,I can't...I can't ride a bike...,
174,14,0,Don't give up!,
175,10,0,! Who's...,
176,99,0,You can't just give up after only\na few tries! Believe in yourself! \nYou'll get it right this time!,
177,31,0,"Okay...okay. Thank you, mister.",
178,63,0,"That's what I forgot, Agumon. That\nI shouldn't get discouraged.",
179,46,0,"Me, too. That's why I couldn't\nbecome Greymon.",
180,71,0,"I was afraid you'd turn into\nanother awful Digimon, so I\nchickened out.",
181,63,0,"If we combine our powers, I think\nI'll be able to evolve again!",
182,16,0,Yamatooooooooo!!,
183,30,0,Everyone! You came to save us!,
184,13,0,Are you okay?,
185,14,0,It's showtime!,
186,7,0,Etemon!,
187,61,0,"Now that you're all together in\none place, I'll take you out!",
188,24,0,Let's go! Love Serenade!,
189,3,0,No!,
190,21,0,I've lost my power...,
191,16,0,Now! Tyrannomon!,
192,17,0,*Gghhaaaaaaaah!!*,
193,95,0,"We can't wait for Taichi and\nAgumon, pi! I don't like it, but\nI have to stop Tyrannomon myself.",
194,9,0,Guyyyyys!,
195,7,0,Taichi!,
196,36,0,"Good job on returning, Chosen\nChild!",
197,41,0,"Take 'em all out at once! Go,\nTyrannomon!",
198,15,0,"Agumon, evolve!",
199,5,0,Yeah!,
200,37,0,Ghiiiii! You annoying brats!\nIkghii!!,
201,10,0,We did it!,
202,30,0,"Good job, Chosen Children, pi!",
203,41,0,But we didn't find anything in\nthat cave.,
204,41,0,"You found what was important,\ndidn't you?",
205,54,0,"Even if you don't really\nunderstand it, it'll be fine!",
206,26,0,"I found my Crest, as well.",
207,7,0,Me too!,
208,33,0,"Really? That's awesome, you guys!",
209,20,0,Thank you very much.,
210,20,0,Thank you very much!,
211,54,0,"Yes, but remember, your training\nhasn't ended yet, pi!",
212,67,0,"Give your all in your training,\npi! Work hard and keep winning,\npi!",
213,5,0,Okay!,
214,5,0,Okay!,
215,31,0,"Good luck, Chosen Children, pi!",
216,73,0,"We should be fine by ourselves.\nWorst-case scenario, we have the\nbarrier.",
217,47,0,We'll leave this place to you\nwhile we're gone.,
218,44,0,"But will you be okay? This\n""special menu""...",
219,89,0,"If Agumon can't evolve, it'll be a\nproblem for all of us, so we have\nto see this through!",
220,28,0,Got it. Don't push yourself.,
221,60,0,This is a mysterious place. I\nwonder how that barrier works?,
222,47,0,Don't get caught while you examine\nthe barrier.,
223,30,0,Hahaha...I won't go beyond it!,
224,19,0,"Be careful, Taichi!",
225,35,0,"Okay, I'll leave the others to\nyou!",
226,31,0,Taichi...are you gonna be okay?,
