index,limit,speaker,original,translation
0,79,0,"Digitamamon's\nrestaurant! We had a lot of bad\nmemories here, didn't we, Yamato?",
1,58,0,"Yeah... I was working hard, so I\ncould get back to Takeru.",
2,47,0,So both of you were working at\nthis restaurant?,
3,24,0,"Yeah, I made the food...",
4,43,0,...and I washed the dishes and\ningredients.,
5,25,0,I'm gettin' kinda hungry.,
6,19,0,"Me too, actually...",
7,66,0,"Well, there's a kitchen here. Why\ndon't we all make food together?",
8,90,0,"We could all just straight-up\ncook, but that'd be boring, so why\ndon't we have a cook-off!",
9,63,0,Sounds fun! The one with the worst\nfood has to wash the dishes.,
10,18,0,Then I won't lose!,
11,34,0,"All right, then I'll be the judge.",
12,29,0,"Me, too! So make a lot, okay?",
13,38,0,"Got any cooking experience,\nKoushirou?",
14,34,0,"Not quite, but I have my computer!",
15,54,0,Finished! Please don't hesitate\nand try it right away.,
16,9,0,Ughhhh...,
17,26,0,What kind of food is this?,
18,83,0,"It's ""Food for Thought""! I made it\nincorporating the methods of\nmultiple countries.",
19,57,0,"The taste is too complex for me, I\ndon't really get it...",
20,27,0,I don't like this at all...,
21,59,0,"I... I can't believe... my ""Food\nfor Thought"" tastes bad...",
22,24,0,Bleh... it tastes awful.,
23,74,0,"Koushirou, why didn't you try\ntastin' the food while you were\ncookin' it?!",
24,53,0,"This is strange, I inspected the\nrecipe thoroughly...",
25,13,0,It's Ogremon!,
26,17,0,Why are you here?,
27,19,0,Ghhh...! Gaaaaaaah!,
28,23,0,?! Something's strange.,
29,48,0,"He's real powerful, too! Let's\nfight, Koushirou!",
30,34,0,Ow ow ow... what's with all of ya?,
31,42,0,That's what we'd like to know\nabout *you*.,
32,51,0,You started throwing a fit as soon\nas you got here.,
33,85,0,Did I?!... I don't remember\nanything after eatin' some\nmushrooms from the roadside...,
34,40,0,Must have been hallucinogenic\nmushrooms.,
35,77,0,"I know! If you have any more\ningredients, please let me have\nanother attempt!",
36,49,0,"Doesn't matter what, just gimme\nsomethin' to eat!",
37,13,0,Here you are!,
38,12,0,Let's see...,
39,15,0,It's delicious!,
40,77,0,Good. I thought you might have\nlost your strength because of the\nmushrooms...,
41,46,0,...so I made a soup that assists\nin digestion.,
42,51,0,Looks a lot better than that mess\nyou made earlier.,
43,100,0,"It truly is better to tailor food\nto those who will eat it, rather \nthan making something elaborate.",
44,75,0,"That was a pretty good meal! I\nain't got money on me, so I'll\ngive ya this.",
45,37,0,Oh! Older brother boy! We meet\nagain!,
46,54,0,Aren't *you* the one who came up\nhere without warning?,
47,70,0,"Hm! Is that what you're gonna say\nto me? Then I'll give you this,\ntoo!",
48,26,0,"All right, I'm outta here!",
49,32,0,He left as quickly as he came...,
50,18,0,How troublesome...,
51,86,0,"First, we should gather the\ningredients in this area. Um...\naccording to the recipe...",
52,64,0,"DigiTaters, DigiTomatoes,\nDigiCelery, and finally\nDigiPineaps...",
53,17,0,Found DigiTaters!,
54,19,0,Found DigiTomatoes!,
55,17,0,Found DigiCelery!,
56,18,0,Found DigiPineaps!,
57,52,0,Let's keep at it and find the\nremaining ingredients!,
58,54,0,We've found all of the ingredients\nfor the recipe now.,
59,50,0,Let's go back to the restaurant\nand start cooking!,
60,93,0,"Koushirou... I don't like\nvegetables, so please don't give\nme anything with vegetables in it.",
61,36,0,No. You have to eat a balanced diet.,
62,32,0,I'll make it easier to eat them.,
63,26,0,Mom says the same thing...,
64,33,0,"Well, I'll try to eat a little...",
65,22,0,Please leave it to me!,
66,18,0,I'm pretty hungry!,
67,31,0,"Do you cook at home, Koushirou?",
68,31,0,My mother usually cooks for me.,
69,35,0,I can make things like boiled eggs.,
70,13,0,Is that so...,
71,34,0,But making them well is difficult.,
72,98,0,"Boiled eggs seem easy, but they're\nactually pretty hard. I'll teach\nyou how to make them sometime.",
73,18,0,Really? Thank you!,
74,45,0,"I can't let myself lose this\ncontest, either!",
75,71,0,"I'm not good at cooking, and back\nthen I was breaking all the\ndishes...",
76,36,0,It seems like you don't do it often.,
77,29,0,Speed is part of making food.,
78,36,0,Were you in poor physical\ncondition?,
79,68,0,T-that must have been it... I was\nprobably being unusually clumsy...,
80,24,0,"No, that's not what I...",
81,68,0,You're likely to drop dishes more\noften when you're cooking quickly.,
82,13,0,You're right!,
83,41,0,My goal is to not break any dishes\ntoday!,
84,66,0,I think I'll put fermented\nsoybeans in these fried eggs after\nall.,
85,40,0,Yes... fermented soybeans are\ndelicious.,
86,75,0,"Aren't they? All right, how about\nputting fresh cream on kimchi\nfried rice?",
87,26,0,T-that sounds delicious...,
88,35,0,I think that might be impossible...,
89,46,0,Then we'll go eat some as soon as\nwe get home!,
90,17,0,"Ah, all right...!",
91,55,0,"Eeeeeeeh?! I bet your cooking's\njust as bad, Koushirou!",
92,60,0,The point is getting the perfect\nbalance of sweet and spicy!,
93,24,0,Return to the restaurant,
94,33,0,Talk to everyone for a bit longer,
95,91,0,Let's return to the restaurant\nright away. I'll start cooking\nwith the recipe as reference!,
96,52,0,We have to hurry up and\ncollect all the ingredients!,
97,84,0,"We can't go there! We have to\nhurry up, return to the\nrestaurant, and start cooking!",
