index,limit,speaker,original,translation
0,27,0,"Someone else is there, too!",
1,77,0,"Yo, man, that's the biggest one\nI've seen so far! Go get him,\nArresterdramon!",
2,12,0,Grooooooooh!,
3,21,0,...Too inexperienced!,
4,10,0,Aaaaaaagh!,
5,15,0,Arresterdramon!,
6,25,0,"There you are, Gankuumon!",
7,10,0,Not again!,
8,12,0,He's gone...,
9,19,0,"Man, he got away...",
10,14,0,"Sorry, Tagiru!",
11,58,0,"No sweat, no sweat. We'll just\nhave to look for him again.",
12,50,0,"By the way, would you happen to be\nTaiki's friend?",
13,33,0,Taiki? Aaaaah! Aaaaaaaaaaaaaaaah!,
14,4,0,Ack!,
15,47,0,Whoopsie-daisy! I *totally* forgot\nabout Taiki!,
16,33,0,"We gotta go back, Arresterdramon!",
17,39,0,"But, Tagiru... what about these\nguys...",
18,57,0,"Oops, forgot about them! Hey, why\ndon't you come with us?",
19,7,0,O-Okay!,
20,46,0,"I'm Tagiru Akashi, and this is\nArresterdramon.",
21,36,0,"Nice to meet you, Taichi and\nAgumon!",
22,17,0,Nice to meet you!,
23,17,0,Nice to meet you!,
24,41,0,"I'm Taiki's junior, and a Digimon\nHunter!",
25,6,0,What?!,
26,21,0,A Digimon... Hunter?!,
27,65,0,"Oh! No worries, no worries! We\ndon't take other people's Digimon!",
28,27,0,...R-Right! Thank goodness!,
29,28,0,"There's a fake, right there!",
30,64,0,Right on... just like they said.\nLooks just like Arresterdramon!,
31,15,0,"Let's go, guys!",
32,18,0,"We did it, Tagiru!",
33,36,0,"Great job as always,\nArresterdramon!",
34,22,0,"You did great, Agumon!",
35,23,0,"Well, it wasn't easy...",
36,29,0,"So Taichi can go home, right?",
37,38,0,"You've finally arrived, chosen\nones...",
38,10,0,Gankuumon!,
39,34,0,I'm gonna get revenge for Hackmon!,
40,33,0,And we're gonna getcha this time!,
41,10,0,Get ready!,
42,15,0,Ngh... ghhhh...,
43,8,0,Hackmon!,
44,19,0,Taichi... Agumon...,
45,65,0,So you've finally recovered...\nHave you finally trained properly?,
46,69,0,"And you didn't let a silly little\npunch get you down either, did\nyou?",
47,11,0,Hahahahaha!,
48,11,0,Hahahahaha!,
49,47,0,...Why are you two so friendly all\nof a sudden?,
50,42,0,"Oh, Gankuumon's like my guardian\nof sorts.",
51,6,0,What?!,
52,49,0,So then why were you attacking\nGankuumon earlier?,
53,49,0,"Oh, I always do that. It's like\nour daily ritual.",
54,47,0,"'Cause if I don't, he's gonna get\n*me* instead.",
55,8,0,Exactly.,
56,85,0,"What? You really seemed like you\nhated each other, I thought you\nwere mortal enemies!",
57,59,0,"Hey, hey, but then what are you?\nYou're clearly not normal.",
58,82,0,Gankuumon is one of the Royal\nKnights who protects the order of\nthe Digital World!,
59,19,0,The Royal Knights?!,
60,52,0,"And someday I'll be as strong as\nhim, you just wait!",
61,37,0,So then why are *we* trapped in\nhere?,
62,61,0,We need you to correct the\ndistortions in the digital fields.,
63,87,0,Something with great power has\nforced itself into this space and\nhastened its collapse.,
64,76,0,"You have defeated numerous\nenemies, and you have finally\nreached this place.",
65,33,0,So then what are the distortions?,
66,72,0,"In this place, distorted fragments\nin the Digital World are\ngathering...",
67,92,0,"It has copied the appearance of\nyour Digimon and, without any\nconscience, continued to grow.",
68,56,0,So if we don't do anything about\nall the fake Digimon...,
69,67,0,The copies will continue to\npermeate through things and gain\npower.,
70,88,0,"If they were to overflow from this\nspace, they would completely cover\nthe Digital Field.",
71,9,0,No way...,
72,62,0,"And if that happens, it'll have\nbad effects on our world, too.",
73,56,0,There is not much time left before\nthis space collapses.,
74,89,0,"I have opened the door to the\nspatial core that controls this\nspace. Now go, chosen ones.",
75,61,0,I shall stave off the collapse of\nthis space in the meantime.,
76,19,0,"Hackmon, come here!",
77,12,0,Gankuumon...,
78,61,0,"You are still immature, but your\npotential exceeds even mine.",
79,11,0,I-It does?!,
80,103,0,"You'll lead the chosen ones to the \nspatial core, where you will fix \nthe source that has gone haywire.",
81,7,0,I will!,
82,7,0,Taichi!,
83,52,0,"Yeah, there's no way we're gonna\nrun away from this!",
84,23,0,"We'll go with you, too!",
85,21,0,"Yeah, let us join in!",
86,15,0,"Let's go, guys!",
87,95,0,I've reached my limits in my\ntraining as a Digimon Hunter. I'll\nshow you a real Hunt next time!,
88,73,0,"And in order to make that happen,\nwe'll save the digital field!\nLet's go!",
89,22,0,"It'll be fine, Taichi!",
90,35,0,Of course! We'll always find a\nway!,
91,22,0,【Area 1】,
92,22,0,【Area 2】,
93,22,0,【Area 3】,
