index,limit,speaker,original,translation
0,61,0,"We did all that running away from\nthe Numemon, I'm thirsty...",
1,56,0,But we won't be lucky enough to\nfind drinks around here.,
2,64,0,I never expected to find vending\nmachines here! There's so many!,
3,54,0,"Mimi, you're not thinking of\ngetting a drink, are you?",
4,15,0,Of course I am!,
5,42,0,We're not gonna find juice just\nlike that!,
6,10,0,Really...?,
7,35,0,"Oh, well, she's still like a\nchild.",
8,65,0,"Hmph, this vending machine doesn't\nhave cola. I wanna drink cola!",
9,37,0,"This is great! I want some cola,\ntoo!",
10,28,0,How about we split it 50-50?,
11,24,0,I'll give you all of it.,
12,13,0,Are you sure?,
13,53,0,"Yeah, it tastes better when you\ndon't drink it alone.",
14,28,0,I'll let you have all of it.,
15,32,0,You shouldn't give me all of it.,
16,44,0,"Don't worry! You're the youngest,\nafter all.",
17,44,0,I really don't want to be treated\nlike that.,
18,29,0,I said you shouldn't worry...,
19,33,0,"Thanks! Mimi, you're really nice.",
20,42,0,"Cola, huh...I haven't had that in\na while.",
21,28,0,How about we split it 50-50?,
22,34,0,I only have 100 yen at the moment.,
23,63,0,Don't worry about me. It'd be bad\nform if I leeched off others.,
24,27,0,I'm not worried about that!,
25,67,0,"I'm sorry! If I had more than 100\nyen on me, I'd buy more than one.",
26,52,0,It's all right. You don't need to\nspend money on me.,
27,26,0,Is cola really that tasty?,
28,42,0,"It's very tasty! And it's\nrefreshing, too!",
29,4,0,Wow!,
30,23,0,"So you like cola, Mimi?",
31,10,0,You don't?,
32,25,0,I'm more of a tea person.,
33,18,0,"You're weird, Jou!",
34,28,0,Is that how you think of me?,
35,41,0,How could anyone like tea more\nthan cola?,
36,63,0,Doesn't look like there are any\nvending machines beyond here...,
37,38,0,"Mimi, that's enough. Let's keep\ngoing!",
38,38,0,"Mimi, that's enough. Let's keep\ngoing!",
39,36,0,"I can't walk, I'm still too\nthirsty!",
40,19,0,"Okay, but hurry up.",
41,85,0,"I found it! There's a vending\nmachine! I'm gonna drink some\nbubbling, sparkling cola!",
42,7,0,Missy!!,
43,9,0,Kyaaaah!!,
44,19,0,Wanna go on a date?,
45,16,0,Another Numemon?,
46,55,0,"He's trying to hit on you, Mimi.\nWhat are you gonna do?",
47,59,0,Definitely not! Why would I go out\nwith a thing like that?!,
48,88,0,"A thing? Why are you calling me a\nthing? Now I'm angry! Hey,\neveryone, let's attack her!",
49,15,0,W-what's this?!,
50,18,0,So many Numemon...,
51,22,0,They've surrounded us!,
52,7,0,Yamato!,
53,38,0,Kyaaaaah! They're throwing poop at\nus!,
54,57,0,"If we stay together, we'll just be\neasy targets for them!",
55,55,0,"Okay, we'll split up, run, and\nmeet up later! Let's go!",
56,8,0,Nu~~~~!!,
57,20,0,"Mimi, get behind me!",
58,25,0,"Palmon, will you be okay?",
59,6,0,Nunu~~,
60,4,0,Huh?,
61,25,0,"That was amazing, Palmon!",
62,46,0,"That's weird, I didn't even do\nanything yet...",
63,5,0,Kyah!,
64,39,0,What's going on? The earth's\nshaking...,
65,30,0,Missy! Get over here and hide!,
66,36,0,Something's coming! We need to\nhide!,
67,27,0,What? What? What's coming!?,
68,20,0,Welcome to Toy Town.,
69,56,0,I am Toy Town's mayor. I love the\ntoys and they love me.,
70,42,0,That's so cool! He must be a good\nDigimon!,
71,20,0,"He should be, but...",
72,62,0,It's a trick. He's been acting\nweird lately...for some reason.,
73,30,0,"Let's play together, everyone.",
74,10,0,He left...,
75,73,0,"He said ""let's play together,\neveryone"", so maybe everyone's in\nToy Town.",
76,9,0,Let's go!,
77,35,0,Are we going on a date in Toy\nTown?,
78,50,0,It's not a date! We're going to\nlook for everyone!,
79,11,0,"Mimi, wait!",
80,18,0,Such a blunt girl.,
81,4,0,Ah!!,
82,17,0,There's Toy Town!,
83,42,0,Wow! It looks just like an\namusement park!,
84,44,0,"Mimi...You remember why we came\nhere, right?",
85,48,0,Right...we were trying to meet up\nwith everyone.,
86,38,0,Let's stay on track and look for\nthem!,
87,47,0,Mimi! We won't find anything by\ngoing that way!,
88,18,0,It's not this way?,
89,32,0,Taichi! I'm so glad you're okay!,
90,25,0,"This is fun, this is fun!",
91,25,0,I don't see anything fun.,
92,28,0,I'm super-super-super-happy!,
93,35,0,"This isn't like you at all,\nYamato!",
94,40,0,"Mimi, something's got to be behind\nthis.",
