index,limit,speaker,original,translation
0,46,0,��������This place is all damp and\ndisgusting.,
1,5,0,Yeah.,
2,6,0,Kyaah!,
3,19,0,"What's wrong, Mimi?",
4,42,0,"Look, this place is full of those\nNumemon!",
5,47,0,You're right. Should we try to go\nthrough them?,
6,72,0,All we can do is try to avoid\nthem. Let's hurry up and get\nthrough here.,
7,21,0,"Hey, I can see light!",
8,29,0,All right! We found the exit!,
9,47,0,"Ugh, we're finally free of those\nslimy Numemon.",
10,64,0,Nunu! Looks like I've caught a\nsuspicious bunch sneaking around!,
11,6,0,Aaaah!,
12,22,0,"Are you okay, Takeru?!",
13,35,0,Yeah...but my face feels all\nyucky.,
14,28,0,You can use my handkerchief.,
15,32,0,Let's look for some water later.,
16,47,0,What? But I'll get your\nhandkerchief all dirty!,
17,58,0,"The point of a handkerchief is for\nit to get dirty, right?",
18,16,0,"Thank you, Mimi!",
19,30,0,Okay. But it feels really bad.,
20,37,0,"Here, use my towel to wipe your\nface.",
21,15,0,"Thanks, Yamato.",
