index,limit,speaker,original,translation
0,23,0,"Taichi, look above you!",
1,17,0,Hm? What's that?!,
2,15,0,Is that Earth?!,
3,96,0,"Just like how the Digimon world\nlooked from Earth, our world has\ncome to look like this as well.",
4,9,0,A-aaaaah!,
5,5,0,Jou?!,
6,5,0,Wait!,
7,18,0,Let's go after it!,
8,5,0,Yeah!,
9,76,0,I can't believe all this happened\nto the Digital World while we were\ngone...,
10,36,0,I'm sure *something* hasn't changed.,
11,36,0,Everyone's starting to feel nervous.,
12,46,0,I'm sure *something* out there\nhasn't changed.,
13,26,0,I don't know about that...,
14,44,0,Being negative isn't going to help\nanything.,
15,55,0,"I can't just take this at face\nvalue, not like you can.",
16,9,0,Yamato...,
17,46,0,It's not just you. Everyone's\nfeeling nervous.,
18,27,0,"I know. You, me, all of us.",
19,66,0,"It'll be fine. We've gotten\nthrough all sorts of bad stuff,\nright?",
20,47,0,"You're right. We'll be counting on\nyou, Taichi.",
21,34,0,"Taichi, is this the Digital World?",
22,48,0,It's kind of scarier than I heard\nit would be...,
23,38,0,It wasn't like this when we were\nhere.,
24,42,0,I wonder if I can fit in with the\ngroup...,
25,33,0,Everyone starts off being nervous,
26,36,0,"You're a Chosen Child, you can do it",
27,34,0,Everyone starts off being nervous.,
28,26,0,Were you nervous at first?,
29,86,0,"Yeah, when I came to the Digital\nWorld I was so scared I couldn't\neven sleep at night.",
30,56,0,You? Aren't you the one who\nnormally sleeps like a rock?,
31,32,0,"Yeah! So you'll be fine, Hikari!",
32,40,0,"You're a Chosen Child, so you can\ndo it.",
33,34,0,But I don't have any confidence...,
34,33,0,Just give it time and it'll come!,
35,7,0,Okay...,
36,14,0,Hey! Come out!,
37,5,0,Wait!,
38,59,0,Don't be scared. We won't do\nanything to you... come out...,
39,24,0,"Hey, aren't you Chuumon?",
40,53,0,You're right! It's the Chuumon we\nmet on File Island!,
41,45,0,Mimi? Palmon? I'm so glad... you\ncame back...,
42,41,0,Chuumon... what on earth happened\nto you?,
43,41,0,"And what happened to your friend,\nScumon?",
44,17,0,He's deaaaaaaaad!,
45,80,0,"After Mimi and Palmon left File\nIsland, we were living out our\nordinary lives...",
46,77,0,"But one day, dark forces covered\nthe world, and formed a new world\nover it...",
47,92,0,"All so they could have control\nover it themselves... and then,\nScumon fell down a huge hole.",
48,36,0,You said they created a new\nworld...,
49,19,0,What kind of world?,
50,28,0,It's called Spiral Mountain.,
51,16,0,Spiral Mountain?,
52,42,0,They turned the Digimon world into\nthis...,
53,50,0,What happened to the other\nDigimon? Like Leomon...,
54,65,0,I don't know... but they say that\nall who resisted were defeated.,
55,8,0,By whom?,
56,17,0,The Dark Masters.,
57,34,0,"So we'll have to fight them, then!",
58,31,0,Fight them?! You can't do that!,
59,36,0,We defeated Vamdemon! It'll be\nokay!,
60,86,0,"It'll be fine! If the eight of us\nChosen Children are together, we\ncan save the world!",
61,22,0,we can save the world!,
62,22,0,we can save the world!,
63,20,0,Hah... hahahahaha...,
64,53,0,Such lively children. Let's play\nwith them a little..,
65,15,0,W-who's there?!,
66,15,0,W-who's there?!,
67,15,0,W-who's there?!,
68,11,0,Aaaaaaaaah!,
69,23,0,Gyaaaaaah! It's Piemon!,
70,13,0,Hahahahaha...,
71,12,0,T-They're...,
72,19,0,The Dark Masters...,
73,18,0,"Don't worry, guys!",
74,56,0,"We've got a little trump card of\nour own. Right, Agumon?",
75,31,0,"We're counting on you, Gabumon!",
76,35,0,Go! Let's show them what we can\ndo!,
77,56,0,MetalGarurumon! We can save the\nworld if we defeat them!,
78,12,0,Trump Sword!,
79,9,0,No way...,
80,42,0,Even two Ultimates are no match\nfor him...,
81,96,0,"You may be Ultimates just like me, \nbut it hasn't been long since \nyou've evolved to that level.",
82,54,0,You're making a huge mistake if\nyou think you can win.,
83,56,0,No! Nooooo! I'm just a normal\nelementary school student!,
84,27,0,Why do I have to die here?!,
85,7,0,Mimi...,
86,43,0,"You're annoying. I'll start with\nyou, then.",
87,6,0,Gh...!,
88,8,0,Chuumon!,
89,7,0,Mimi...,
90,23,0,Chuumon! Hang in there!,
91,42,0,When I'm reborn... go on a date\nwith me...,
92,8,0,Chuumon!,
93,91,0,"What a foolish Digimon. How\npointless, charging in so quickly\ninto his own death like that.",
94,40,0,"Why, you! We won't forgive you for\nthat!",
95,29,0,"Haha... All right, next is...",
96,9,0,Pit Bomb!,
97,5,0,Ugh!!,
98,29,0,Piccolomon! We've missed you!,
99,21,0,"I've missed you, too!",
100,88,0,"Piccolomon! We thought the eight\nof us could save this world and\nEarth, so we came here!",
101,35,0,But how are we supposed to do\nthat?,
102,77,0,"It's true that you're all\ntogether, pi! But you can't win\nwith just that, pi!",
103,20,0,What are we missing?,
104,8,0,Tell us!,
105,38,0,"Unfortunately, now's not the time,\npi!",
106,83,0,"I'll hold them off here, pi! Head\nto Spiral Mountain while you have\nthe chance, pi!",
107,41,0,Hold them off? But they're all\nUltimates!,
108,83,0,"I know, pi! It's impossible for me\nto win, but there are still things\nI can do, pi!",
109,60,0,"I'm sure you'll be able to find\nout what you're missing, pi!",
110,20,0,"Go, Chosen Children!",
111,30,0,So you're Piccolomon... right?,
112,78,0,"You expect to put up a serious\nfight, even though you're only a\nPerfect-level?",
113,49,0,"You're in for trouble if you take\nme lightly, pi!",
114,35,0,"Piccolomon just died, didn't\nhe...?",
115,27,0,With that huge sacrifice...,
116,48,0,the children finally arrived at\nSpiral Mountain.,
117,61,0,But their battle with the Dark\nMasters had only just begun...,
