index,limit,speaker,original,translation
0,29,0,ke this'll be today's\ndinner!,
1,68,0,Wait a minute! We can't just go\naround eating other people's\nfood...,
2,36,0,Wouldn't that just make us\nburglars?,
3,45,0,"But we're hungry, so this is our\nonly option.",
4,60,0,"If we tell the owners about our\nproblem, they'll understand.",
5,41,0,"At any rate, it's an emergency\nsituation.",
6,13,0,Let's eaaaat!,
7,13,0,Let's eaaaat!,
8,12,0,Let's eat...,
9,40,0,"What's wrong, Jou? Aren't you\ngonna eat?",
10,21,0,"...No, that's not it.",
11,85,0,...I was thinking about how we\nwouldn't be going through all this\nif we were at home.,
12,45,0,be going through all this if we\nwere at home.,
13,45,0,be going through all this if we\nwere at home.,
14,30,0,(I have to cheer everyone up!),
15,58,0,"...Hey, everyone! What do you like\nto eat over fried eggs?",
16,79,0,I eat my eggs with salt and\npepper! Isn't that how you're\nsupposed to eat them?,
17,24,0,I put soy sauce on mine!,
18,11,0,Mayonnaise.,
19,21,0,Worcestershire sauce!,
20,41,0,I like it with a little soy citrus\nsauce.,
21,17,0,You're all weird!,
22,71,0,"I eat my fried eggs with sugar!\nI like it with fermented soybeans,\ntoo!",
23,39,0,"I like it with fermented soybeans,\ntoo!",
24,39,0,"I like it with fermented soybeans,\ntoo!",
25,23,0,Fermented soybeans?!...,
26,23,0,Fermented soybeans?!...,
27,23,0,Fermented soybeans?!...,
28,40,0,You put those weird things on your\neggs?,
29,84,0,You're only supposed to use salt\nand pepper! Not Worcestershire\nsauce or mayonnaise!,
30,74,0,"Jou, you're so stubborn. You're\nalways worrying about the little\nthings...",
31,28,0,"What do you mean, stubborn?!",
32,41,0,"See, look! You get angry, just\nlike that!",
33,20,0,"Hey, Jou! Calm down!",
34,36,0,Be quiet! I *am* calm! I'm\nalways...,
35,41,0,You're not acting normal...Are you\ntired?,
36,57,0,I'm not tired! *You* guys are the\nones acting weird here!,
37,6,0,Jou...,
38,47,0,I've got it together. I...I've got\nit together!,
39,70,0,"Honestly, Jou...I wish he'd ease\nup a little. He's always like\nthis...",
40,33,0,...We've got no choice but to go!,
41,34,0,"No, there's got to be a safer way!",
42,46,0,What's going on? What are they\nfighting about?,
43,98,0,"They're fighting over whether or\nnot we should go up that mountain \nover there, Infinity Mountain.",
44,90,0,"If we go up there, we'll get a\ngood view of the area! If we\nchicken out, we're just stuck!",
45,75,0,You're just charging in blindly...\nYou're going to put all of us in\ndanger!,
46,54,0,There are a lot of ferocious\nDigimon on that mountain.,
47,15,0,Jou! Stop them!,
48,40,0,Hey! Let's calm down and talk this\nover!,
49,30,0,"Then what do *you* think, Jou?",
50,22,0,Who do you agree with?,
51,4,0,Eh!?,
52,94,0,"(We can survey the area if we go \nup that mountain, but there's \nferocious Digimon out there.)",
53,32,0,Both of you are right...I'd say.,
54,25,0,Taichi's right...I think.,
55,25,0,Yamato's right...I think.,
56,26,0,"Yamato's right, you think?",
57,26,0,"Yamato's right, you think?",
58,59,0,"Geez, you're unreliable! Anyway,\nlet's go as far as we can!",
59,28,0,And I'm saying we shouldn't!,
60,26,0,"Both of you, listen to me!",
61,10,0,"See, look!",
62,49,0,I'm just trying to think about\neveryone's safety!,
63,19,0,"Give it up, Taichi.",
64,34,0,So then what are we gonna do now?!,
65,38,0,"Stop! That's enough, all three of\nyou!",
66,46,0,"It's getting late, so we'll\ncontinue tomorrow!",
67,39,0,"All right, let's turn in for the\nnight!",
68,33,0,So that's Infinity Mountain......,
69,23,0,"Ferocious Digimon, huh?",
70,8,0,...Okay!,
71,31,0,I...I have to keep it together!,
