index,limit,speaker,original,translation
0,26,0,��������W-where are we...?,
1,28,0,There's humans everywhere...,
2,56,0,Did we...did we do it? Did we make\nit back to our world?,
3,40,0,What about Etemon? Where are the\nothers?,
4,60,0,No doubt about it! We're near my\nplace! We're back in Japan!,
5,27,0,"This is your world, Taichi?",
6,97,0,Must be because of that distortion\nwe got sucked into! That must be \nwhy you devolved to Koromon!,
7,22,0,"This is great, Taichi!",
8,21,0,"We did it, we did it!",
9,62,0,"This is my house, Koromon! I\nwonder if Mom and Dad are okay...",
10,18,0,"Your place, huh...",
11,55,0,(How long has it been since I went\nto the other world?),
12,50,0,(Maybe someone I've never met will\nopen the door.),
13,21,0,"Taichi, are you okay?",
14,23,0,"Yeah...ah, excuse me...",
15,9,0,Hikari...,
16,20,0,"You're back, Taichi.",
17,10,0,Y-yeah....,
18,29,0,You brought Koromon with you?,
19,4,0,Huh?,
20,38,0,You...You're not surprised to see\nhim?,
21,60,0,"Why should I be surprised? I mean,\nit's just Koromon, right?",
22,22,0,Where are Mom and Dad?,
23,79,0,"They left this morning to visit\nGrandma, since she's sick and all,\ndidn't they?",
24,21,0,"Y-yeah, you're right.",
25,30,0,"Taichi, where'd you really go?",
26,4,0,Huh?,
27,30,0,Did you go to Koromon's world?,
28,57,0,So you didn't go to camp with the\nother kids after all...,
29,42,0,"Oh, right. Maybe the others came\nback too.",
30,54,0,No one else is back. Are they\nstill on the other side?,
31,65,0,"This is the afternoon news for\nAugust 1. First, the daily report.",
32,83,0,"In terms of the abnormal weather,\nthere has still been no rain in\nSoutheast Asia...",
33,13,0,Taichi! Look!,
34,19,0,"Ah, that's Meramon!",
35,96,0,"Record-breaking rains in the\nMiddle East have caused flooding,\nNorth America is covered in snow.",
36,60,0,Seadramon and Yukidarumon! This\nisn't just abnormal weather!,
37,65,0,"The distortion from the Digital\nWorld is affecting my world, too!",
38,38,0,"Now you can see them, Taichi? You\ntoo?",
39,17,0,You can see them?,
40,93,0,"I've been able to see them for a\nlong time, but whenever I said\nanything, nobody believed me.",
41,22,0,"Huh? Taichi, that's...",
42,3,0,Ah!,
43,17,0,"...chi, Taichi...",
44,12,0,K-Koushirou!,
45,32,0,Ta...Taichi? Where are...now...?,
46,66,0,I'm at home! I came back to our\nworld! I'm with Koromon right now!,
47,27,0,I see...so...as for here...,
48,33,0,"Hey, Koushirou! I can't hear you!",
49,28,0,...n't come back...please...,
50,24,0,Koushirou! Koushiroooou!,
51,61,0,"What's going on over there, and\nwhat's going on over here...?",
52,9,0,Taichi...,
53,50,0,"Hey, Koromon. Is it okay for us to\njust stay here?",
54,14,0,"But, Taichi...",
55,67,0,"Yeah. I mean, we don't even know\nhow to get back to the other side.",
56,13,0,"Hey, Koromon.",
57,5,0,What?,
58,68,0,"Taichi doesn't have to go back,\nright? You can stay here now,\nright?",
59,40,0,Both of you can stay here from now\non...,
60,67,0,"I mean, Koromon, if you stay at\nour place, you won't need to\nfight.",
61,58,0,"You can eat our food, you can eat\nsweets anytime you want.",
62,9,0,Taichi...,
63,95,0,It's summer vacation! We're on\nsummer vacation right now! We\nstill haven't gone to the beach...,
64,71,0,"We have to go see the fireworks,\ntoo! And I haven't done my\nhomework...",
65,29,0,I haven't done my homework...,
66,32,0,"Taichi, what about the Digivice?",
67,87,0,"This thing dragged me over there.\nWho cares about it being a holy\ndevice, and all that!",
68,39,0,That's...that's Tyrannomon! Aaaah!\nNo!!,
69,15,0,"I'm going, too!",
70,5,0,Wait!,
71,22,0,"Hikari, you stay home!",
72,5,0,Ah...,
73,20,0,Huh? It disappeared!,
74,17,0,Huh?! Drimogemon!,
75,21,0,I-it disappeared too.,
76,37,0,"Taichi, I'm going back to the\nothers.",
77,4,0,Huh?,
78,35,0,Digimon shouldn't be in this\nworld.,
79,38,0,"I'm a Digimon, so I can't stay\nhere...",
80,64,0,"Don't say things like that,\nKoromon! Don't say you're\nleaving...",
81,15,0,Taichiiiiiiiii!,
82,33,0,Hikari! I *told* you not to come!,
83,6,0,But...,
84,24,0,Taichi! Look over there!,
85,15,0,Huh? O-Ogremon!,
86,30,0,"Taichi! Get out of here, fast!",
87,61,0,"Don't go in by yourself! We've\nalways fought together, right?",
88,7,0,Taichi!,
89,8,0,Koromon!,
90,19,0,"You did it, Agumon!",
91,26,0,Taichi...Hikari...bye-bye.,
92,29,0,"Wait, Agumon! I'm coming too!",
93,34,0,"Hikari, I'll be sure to come back.",
94,44,0,I've got no choice. I have to go\nwith him...,
95,14,0,Get well soon.,
96,9,0,Taichi...,
97,14,0,So we're back.,
98,7,0,Yeah...,
99,38,0,Was this really the right thing to\ndo?,
100,57,0,"We'll be sure to return, once\nwe've done what we have to.",
101,18,0,Let's go home now.,
102,18,0,"Um, is Sora there?",
103,8,0,I see...,
104,16,0,Is Yamato there?,
105,3,0,Ah.,
