index,limit,speaker,original,translation
0,79,0,"scape looks different, so\nI don't know how to find the\nVillage of Beginnings...",
1,39,0,I'm tired! I can't take another\nstep...,
2,23,0,"Mimi is hungry, ribbit!",
3,55,0,"Hang in there, tama! I'll be back\nwith some food, tama!",
4,31,0,"Ah! No, no, I didn't mean to...",
5,16,0,"We know, ribbit!",
6,65,0,"But we'd like to do something\nuseful, tama! So wait for us,\ntama!",
7,22,0,"I'll go with you, too!",
8,44,0,Aren't they being a little *too*\nnice to me?,
9,29,0,That's because they like you.,
10,27,0,"Sorry for the wait, ribbit!",
11,55,0,"Wow! You even found some cola! Aw,\nbut it's not cold...",
12,43,0,Let me borrow it. I'll chill it up\nfor you.,
13,34,0,"Burn, burn, burn! And it's cooked.",
14,30,0,Not bad! You're pretty useful!,
15,12,0,*zzzzzzzzzz*,
16,68,0,"You know, Jou... you don't have to\nbe a doctor if you don't want to.",
17,15,0,But Dad said...,
18,71,0,That's what Dad wants. But you\nneed to find your own path for\nyourself.,
19,17,0,It was a dream...,
20,8,0,Ogremon?,
21,5,0,Yeah?,
22,13,0,It's my turn.,
23,22,0,"Really? Okay, take it.",
24,49,0,"Find my own path... Is that what\nyou did, Yamato?",
25,34,0,This is the Village of Beginnings.,
26,11,0,So cruel...,
27,18,0,"What's wrong, Jou?",
28,9,0,I just...,
29,16,0,"Yeah, that's it!",
30,9,0,"Hey, Jou!",
31,37,0,Was that... the sound of a\nharmonica?,
32,22,0,Let's go check it out!,
33,44,0,What?! It was you... I was so sure\nit was...,
34,85,0,"Now that the Village of Beginnings\nis like this, there's nothing left\nfor me to do...",
35,45,0,"By the way, how are Takeru and\nPatamon doing?",
36,23,0,Oh! They're doing fine.,
37,44,0,"We're not really traveling\ntogether, though.",
38,22,0,I see... Good to hear!,
39,32,0,"Hey, why don't you come with us?",
40,4,0,Huh?,
41,69,0,The village won't go back to\nnormal until we defeat the Dark\nMasters.,
42,36,0,We're looking for allies to help\nus!,
43,49,0,"Defeat the Dark Masters? Man, you\nguys think big!",
44,62,0,We're not just thinking about it!\nThe fight's already started!,
45,37,0,"Takeru and Patamon are fighting,\ntoo!",
46,49,0,"Well, I guess I can't just let\nPatamon one-up me!",
47,86,0,"I'll come with you, then! You guys\nwon't be able to do anything by\nyourselves, anyway.",
48,28,0,Now *what* did ya just say?!,
