index,limit,speaker,original,translation
0,24,0,��������Waaaaaaaaaaaaah!,
1,9,0,Takeru...,
2,55,0,We got separated from Yamato and\nthe others...waaaaaah!,
3,84,0,At a time like this...if I were\nPiyomon... I could evolve and\nfly and get us back...,
4,13,0,Yamatooooooo!,
5,43,0,But...why...why can't I evolve?\nWaaaaaaaah!,
6,26,0,W-what's wrong? Patamon...,
7,64,0,"Because, because...if I could\nevolve, I could fly in the sky...!",
8,33,0,Huh...I wonder where Yamato is...,
9,37,0,I don't even know where we are\nnow...,
10,19,0,Where should we go?,
11,50,0,"Doesn't matter... I'll go wherever\nyou go, Takeru.",
12,15,0,"Okay, this way.",
13,7,0,Okay...,
14,21,0,...Wah! So pretty...!,
15,7,0,Yeah...,
16,12,0,Let's go in!,
17,5,0,Yeah!,
18,29,0,Takeru...! What's over there?,
19,16,0,It's a cradle...,
20,34,0,It's a village of newborn Digimon!,
21,45,0,"Why don't we try taking care of\nthem, Takeru?",
22,32,0,"Should we? Help me out, Patamon!",
23,5,0,Okay!,
24,9,0,"*Bo, bo!*",
25,36,0,It's a Botamon! It's a Digimon\nbaby!,
26,29,0,How cuuuuuute! It's so fuzzy.,
27,30,0,That's because it's a newborn!,
28,9,0,"*Pu, pu!*",
29,21,0,This one's a Punimon!,
30,29,0,"Wow! It's going ""puni, puni""!",
31,15,0,*Achoo! Achoo!*,
32,65,0,"Haha! Is this a baby, too?\nIt looks like an old man with a\nbeard.",
33,52,0,Don't say things like that! It's a\nrespectable baby.,
34,64,0,"What's this?... There's a card\ninserted here.\n""Rub me"", it says.",
35,9,0,Rub what?,
36,19,0,"The DigiEgg, right?",
37,24,0,"All right, wanna try it?",
38,44,0,"Okay...rub, rub...one more time,\nrub, rub...",
39,9,0,"*Po, po!*",
40,13,0,It's hatched!,
41,4,0,Yay!,
42,41,0,"Ah, but there's no cradle for this\none...",
43,39,0,Hm...is there an extra one\nanywhere...?,
44,9,0,"Hey, you!",
45,6,0,H-huh?,
46,12,0,Who's there?,
47,38,0,How dare you coddle my beloved\nbabies!,
48,32,0,What's wrong with coddling them?,
49,69,0,"That's because... ""coddling"" can\nalso mean something like\n""bullying""!",
50,13,0,That's weird!,
51,23,0,...Whatever. Get ready!,
52,62,0,We won! Wanna go at it again?\nWe'll do it as much as you want.,
53,90,0,"Gh, looks like I misjudged you. A\ndefeat's a defeat. Welcome to the\nVillage of Beginnings.",
54,41,0,"Good, good! I really don't like\nfighting.",
55,57,0,"If kids fight, they make up pretty\nquickly, but adults...",
56,10,0,Takeru...?,
57,96,0,"You're stronger than you look.\nEven the smallest grain of pepper\ncan still prick the tongue, eh?",
58,61,0,"By the way, do you know how we can\nget back up that mountain?",
59,27,0,You mean Infinity Mountain?,
60,5,0,Yeah!,
61,47,0,"I suggest you don't, because\nDevimon's there...",
62,61,0,I have to ask Devimon where he's\ntaken Yamato and the others.,
63,96,0,"He's not the type to just listen\nquietly. No matter what you ask\nhim, you'll have to defeat him.",
64,22,0,I don't want to fight!,
65,35,0,I'm sure there must be another\nway.,
66,69,0,I feel like something will\nhappen...if we join our hearts\ntogether...,
67,40,0,Something will...\nhappen...?...Maybe...!,
68,20,0,Where are you going?,
69,66,0,"To Gear Savannah, it's nearby!\nThere's a Pyocomon village\nthere...",
70,41,0,"The village that Meramon protects,\nright?",
71,97,0,"I'm going to tell them what you\njust said! If our hearts unite, \nmaybe the island will recombine!",
72,34,0,The split pieces will come back...,
73,45,0,It's just a hunch...but I want to\nbelieve it!,
74,30,0,"Yeah! I'll believe in it, too!",
75,11,0,Be careful!,
76,12,0,...Yamato...,
77,16,0,"*Waaah, waaaah!*",
78,13,0,What's wrong?,
79,17,0,Nice to meet you.,
80,17,0,Whoa! It evolved!,
81,9,0,Congrats!,
82,9,0,Congrats!,
83,9,0,Congrats!,
84,88,0,"(Someday I'm going to evolve,\ntoo. But if I do, can I spend time\nlike this with Takeru?)",
85,36,0,"Patamon? Do you want to evolve,\ntoo?",
86,65,0,"I'm fine like this! I'll stay like\nthis with you forever, Takeru!",
87,47,0,"Okay, it's a promise! We'll be\nfriends forever!",
88,25,0,we'll be friends forever!,
89,25,0,we'll be friends forever!,
90,25,0,...The Chosen Children...,
91,27,0,Kill...the Chosen Children!,
92,20,0,Takeru! It's Leomon!,
93,5,0,Huh?!,
94,18,0,"Takeru, over here!",
95,46,0,With Leomon here...what are we\nsupposed to do?,
96,86,0,"Leomon's normally a good Digimon,\nso we have to get the black gear's\npower out of him!",
97,11,0,But... how?,
98,71,0,"Can you hear me, brats? You're\nscared and hiding, aren't you?\nCome out!",
99,20,0,"Ogremon's here, too!",
100,60,0,"If you don't come out, who knows\nwhat we'll do to this town!",
101,26,0,"What do we do, Patamon...?",
102,78,0,"(If we get the black gear out of\nLeomon, I'm sure he'll fight\nOgremon for us!)",
103,60,0,"(But if that fails, I don't know\nif I can protect Takeru...)",
104,27,0,Kill...the Chosen Children!,
105,6,0,Uh-oh!,
106,12,0,Takeruuuuuu!,
107,7,0,Yamato!,
108,12,0,You're safe!,
109,5,0,Yeah!,
110,20,0,"He was here, too...?",
111,41,0,And the Digimon babies are all\nevacuated!,
112,6,0,What?!,
113,38,0,"So, what are you going to do,\nOgremon?",
114,9,0,Ughhhh...,
115,22,0,The Chosen Children...,
116,74,0,Leomon! You're supposed to be a\ngood Digimon! Shake off those\nblack gears!,
117,18,0,...The children...,
118,13,0,Guuuuuuuhhh!!,
119,17,0,More black gears!,
120,12,0,Gaaaaaaahhh!,
121,48,0,"Thank you! I'm so glad you came to\nhelp, Yamato!",
122,45,0,"We're in this together, don't\nworry about it!",
123,42,0,"Thanks for helping me find Takeru,\nTaichi!",
124,61,0,"You're the one who wanted to find\nTakeru so badly, after all!",
125,36,0,"Really and truly, thank you,\nTaichi!",
126,29,0,K-kill the Chosen Children...,
127,63,0,It's not working! We can't get\nthose black gears out of Leomon!,
128,21,0,What should we do...?,
129,14,0,Taichiiiiiiii!,
130,16,0,Koushirou! Mimi!,
131,27,0,We've got some useful info!,
132,37,0,We have the power of the holy\ndevice!,
133,16,0,The holy device?,
134,40,0,The devices that came down from\nthe sky!,
135,40,0,The devices that came down from\nthe sky!,
136,6,0,These?,
137,43,0,The holy device can drive out the\ndarkness!,
138,43,0,The holy device can drive out the\ndarkness!,
139,24,0,All right! Lemme try it!,
140,29,0,Kill...the Chosen Children...,
141,4,0,Now!,
142,15,0,"Lemme try, too!",
143,18,0,"Ughhhhhh!! I, I...",
144,27,0,T-this is bad! The brats...,
145,12,0,Gaaaaaaahhh!,
146,10,0,We did it!,
147,33,0,The divine powers have triumphed!,
148,65,0,You've gotta be kidding me! I\ncan't take on these guys on my\nown!,
149,93,0,"A long time ago, some rumors\nstarted circulating about our\nworld being covered in darkness...",
150,69,0,"And the ""Chosen Children"" from\nanother world would come to save\nit...",
151,52,0,"So you're saying that we're these\n""Chosen Children"".",
152,29,0,But you don't have any proof.,
153,71,0,"The ""Chosen Children"" are those\nwith the power to evolve their\nDigimon.",
154,97,0,"So you mean that if we extinguish\nthe powers of darkness, we'll\nbecome unnecessary in this world!",
155,25,0,What do you mean by that?,
156,65,0,In other words... we may be able\nto return to our original world.,
157,7,0,Really?,
158,27,0,So...in order to do that...,
159,72,0,"You must defeat Devimon, who is at\nthe center of the powers of\ndarkness.",
160,77,0,"Let's do it, everyone! We won't be\nable to survive here unless we\ndefeat him.",
161,55,0,"You're right...and we have the\nholy devices, as well...",
162,66,0,"Mimi will try her hardest, too!\nIt's scary, but I wanna go home...",
163,39,0,Yeah. We've got no choice but to\ndo it!,
164,27,0,"I will assist you, as well.",
165,24,0,"All right, it's decided!",
166,46,0,"Hey, Taichi, how far are we gonna\nkeep going?!",
