index,limit,speaker,original,translation
0,41,0,"��������So, princess, where should we go?",
1,30,0,"Ugh! Don't call me ""princess""!",
2,21,0,I was joking! Joking!,
3,13,0,Heeeeeeeeeey!,
4,12,0,It's Yamato!,
5,19,0,Have you seen Sora?,
6,37,0,"No, we haven't been able to find\nher.",
7,32,0,Really? I wonder where she went.,
8,13,0,I...saw Sora.,
9,25,0,Huh? Where'd you see her?,
10,67,0,"At the Gekomon castle. I thought\nit might have been a dream, but...",
11,83,0,I have a feeling...the voice that\ntold me not to eat the mushrooms\nwas also Sora's.,
12,7,0,Really?,
13,41,0,But why isn't Sora showing herself\nto us?,
14,79,0,Worrying about it won't solve\nanything. We have to find her in\nthe flesh first.,
15,21,0,Heeeeey! Soraaaaaaaa!,
16,13,0,Soraaaaaaaaa!,
17,16,0,What's going on?,
18,17,0,I hear something.,
19,21,0,Huh? Maybe it's Sora.,
20,14,0,It's a Flymon!,
21,31,0,Not good! Flymon are real fast!,
22,24,0,Birdramon! She saved us!,
23,38,0,"If Birdramon is here, then so is\nSora!",
24,24,0,She's there! Over there!,
25,23,0,Soraaaaaa! Wait for us!,
26,23,0,Soraaaaaa! Wait for us!,
27,11,0,"Wait, Sora!",
28,26,0,Why are you running away?!,
29,21,0,"Sora, do you hate us?",
30,13,0,No...I don't.,
31,26,0,"Sora, go ahead. Tell them.",
32,60,0,"The night Piyomon and I left to\nlook for Taichi, I saw them.",
33,35,0,PicoDevimon was talking to\nsomeone.,
34,29,0,What were they talking about?,
35,81,0,"Everyone's Crests have a meaning.\nFor example, Taichi has the Crest\nof Courage...",
36,23,0,The Crest of Courage...,
37,35,0,Yamato has the Crest of\nFriendship.,
38,13,0,Friendship...,
39,14,0,What about me?,
40,27,0,You have the Crest of Hope.,
41,24,0,The Crest of Hope...Huh.,
42,69,0,"Koushirou has the Crest of\nKnowledge, Jou has the Crest of\nHonesty...",
43,61,0,"Mimi has the Crest of Purity, and\nI...have the Crest of Love.",
44,39,0,"Huh. The Crest of Love suits you,\nSora.",
45,42,0,"No, it doesn't! It doesn't suit me\nat all!",
46,44,0,"But Sora, you're always worrying\nabout us...",
47,67,0,I don't care about everyone! You\ndon't know what I'm *really* like!,
48,12,0,I'm sorry...,
49,15,0,W-what's wrong?,
50,25,0,My Crest will never glow.,
51,4,0,Huh?,
52,30,0,Because I don't have any love.,
53,42,0,"What do you mean, you don't have\nany love?",
54,59,0,PicoDevimon said that I was raised\nwithout any real love...,
55,51,0,"He said, because of that, my Crest\nwill never glow!",
56,43,0,Don't be silly. PicoDevimon was\njust lying.,
57,55,0,It's not a lie. When I was on the\ngirls' soccer team...,
58,99,0,"I was injured, but no matter how\nmuch I asked, my mother wouldn't \nlet me go to an important match.",
59,69,0,She only sees me as the daughter\nof a flower arrangement school\nhead.,
60,27,0,What's that? A school head?,
61,43,0,A hereditary teacher of flower\narrangement.,
62,61,0,"So if I grew up without love, I\ncan't do anything about that!",
63,76,0,"But even if that's true, you can't\njust believe everything\nPicoDevimon says!",
64,18,0,W-waaaaaaaaaaaaah!,
65,60,0,"H-hey, Yamato. What am I supposed\nto do at a time like this?",
66,33,0,"If she wants to cry, let her cry.",
67,23,0,Yamato's such an adult.,
68,31,0,"Well, more than Taichi, anyway.",
69,59,0,"Thank you, Sora. You were secretly\nhelping us, weren't you?",
70,79,0,"She knew PicoDevimon was up to\nsomething, so she decided to help\nyou in secret.",
71,14,0,I didn't know.,
72,33,0,"I...like having you around, Sora.",
73,4,0,Huh?,
74,4,0,Huh?,
75,53,0,"So, don't leave us anymore. I\ndon't want my family...",
76,42,0,"I mean, I don't want everyone to\nsplit up.",
77,29,0,"Takeru... Okay, I understand.",
78,30,0,Things have calmed down a bit.,
79,32,0,You're our friend no matter what,
80,35,0,Your Crest will surely glow someday,
81,63,0,"Even if your Crest doesn't glow,\nSora, you're still our friend.",
82,49,0,"Thanks, but then how are we gonna\nsave the world?",
83,25,0,We'll all think of a way.,
84,19,0,Yeah. I understand.,
85,51,0,"Your Crest will glow someday,\nSora. I'm sure of it.",
86,61,0,"Haha! It's weird for you to say\nthings like ""I'm sure of it"".",
87,50,0,"My intuition's always right on the\nmark, you know.",
88,44,0,"I get the feeling your Crest will\nglow, too.",
89,7,0,Me too!,
90,13,0,"Thanks, guys.",
91,39,0,Sora's been deep in thought over\nthere.,
92,40,0,"Yeah, she's dealing with a lot of\nstuff.",
93,19,0,Sora will cheer up.,
94,29,0,Yeah! She's just a bit tired.,
95,30,0,"Thank you for earlier, Takeru!",
96,17,0,What do you mean?,
97,20,0,For convincing Sora.,
98,34,0,"Your words cheered her up, Takeru!",
99,22,0,"Yeah! I think so, too!",
100,32,0,I just said what I was thinking.,
101,12,0,That's good.,
102,65,0,I have to do something impressive\nbefore Lord Vamdemon gets here!,
103,16,0,Sora! Watch out!,
104,8,0,Piyomon!,
105,3,0,Gh!,
106,32,0,"Piyomon! Hang in there, Piyomon!",
107,22,0,I'll...protect Sora...,
108,20,0,"Mm, what's going on?",
109,20,0,Aaaaah! PicoDevimon!,
110,6,0,Uh-oh!,
111,8,0,W-what?!,
112,18,0,Chosen Children...,
113,36,0,PicoDevimon was talking to this\nguy!,
114,40,0,"He's not ""this guy""! He's Lord\nVamdemon!",
115,11,0,Vamdemon...,
116,31,0,Hahaha. Your journey ends here!,
117,7,0,Agumon!,
118,25,0,"Yeah! Let's go, everyone!",
119,20,0,"He's strong, Taichi.",
120,9,0,No way...,
121,15,0,I have to go...,
122,6,0,What?!,
123,22,0,I'm the only one left.,
124,29,0,"You can't, not in that state!",
125,31,0,"I know, Sora, but I have to go!",
126,10,0,You can't!,
127,10,0,Let me go!,
128,17,0,No! You can't go!,
129,26,0,Why can't you understand?!,
130,55,0,Those are...the words I said to my\nmother back then....,
131,52,0,My mother...was putting me before\neverything else...,
132,10,0,Take that!,
133,23,0,Is that all you've got?,
134,19,0,Birdramoooooooooon!,
135,21,0,W-what's this light?!,
136,16,0,My Crest glowed!,
137,37,0,I can feel the depths of Sora's\nlove!,
138,7,0,Yeah...,
139,76,0,Aaaaargh! The Crest of Love just\nhad to activate at the worst\npossible time!,
140,20,0,I will protect Sora!,
141,26,0,"You look so cool, Piyomon!",
142,12,0,Shadow Wing!,
143,4,0,Tch!,
144,19,0,Here's your chance!,
145,21,0,"Everyone, run for it!",
146,63,0,"The sun will be rising soon.\nYou've barely escaped, children...",
147,23,0,See? Your Crest glowed!,
148,50,0,"I realized, I...was acting exactly\nlike my mother.",
149,7,0,Sora...,
150,55,0,And then I realized that my mother\nreally does love me.,
151,31,0,"Aaaah, I want Sora's love, too.",
