index,limit,speaker,original,translation
0,46,0,��������This is the base of Infinity\nMountain.,
1,38,0,That's where Devimon's waiting for\nus.,
2,11,0,Heeeeeeeey!,
3,13,0,Taichi! Guys!,
4,23,0,"Jou, Sora! You're safe!",
5,32,0,Glad we could catch up to you...,
6,57,0,I was worried about what we'd do\nif you'd left us behind.,
7,33,0,I'm really glad you two are safe!,
8,33,0,I thought you two were gonna run.,
9,9,0,Taichi...,
10,54,0,"What's wrong, Taichi? You're not\nacting like yourself.",
11,67,0,"This is a great day, because we\ngot to meet up with you guys\nagain!",
12,12,0,Taichiiiiii!,
13,17,0,"How rude, Taichi!",
14,13,0,"Sorry, sorry!",
15,21,0,"Okay, we're all here!",
16,44,0,And we've got Leomon helping us\nout as well.,
17,53,0,Whoa! Seems like a lot's happened\nwhile we were gone.,
18,14,0,I'm surprised.,
19,64,0,It's the least I can do to atone.\nPlease allow me to assist you.,
20,32,0,"It's fine, I was just surprised.",
21,36,0,Looking forward to working with\nyou!,
22,28,0,"Okay, let's go find Devimon!",
23,93,0,"I think we've got a fighting\nchance against Devimon, since Sora\nand Jou arrived just in time.",
24,65,0,But Devimon's much stronger than\nthe enemies we've fought so far.,
25,39,0,"True, but we can use the Digivices\nnow!",
26,63,0,"Yeah! We'll defeat Devimon and get\nback to our world, for sure!",
27,51,0,"If we defeat Devimon, we'll\nfinally get to go home.",
28,58,0,"Finally, at last. I've missed so\nmany days of cram school.",
29,46,0,Is cram school the only thing you\nworry about?,
30,41,0,"I can't help it! I'm a student,\nyou know!",
31,68,0,"In that case, we'll have to do our\nbest for the sake of your grades!",
32,67,0,"You saved us when you figured out\nthe Digivice's secret, Koushirou.",
33,62,0,It was a coincidence; we just\nhappened to be in the old ruins.,
34,89,0,But aren't you're the one who\ninspected the ruins? Take credit \nfor your accomplishments!,
35,9,0,Taichi...,
36,51,0,We'll be at the top soon. Let's\ntake a short break.,
37,7,0,Head up,
38,36,0,Talk with the others a little longer,
39,25,0,"All right, let's head up!",
40,87,0,"We weren't away that long, but it\nfeels like we haven't seen each\nother in a long time.",
41,51,0,"Yeah. Well, a lot happened while\nwe were separated.",
42,71,0,Agumon and I wound up drifting to\na place with a ton of ice and\nsnow...,
43,31,0,We got captured by some ghosts.,
44,46,0,Really? Tell me all about it when\nwe get home.,
45,5,0,Sure.,
46,47,0,We're going to *another* dark and\ndamp place...,
47,23,0,What on earth happened?,
48,53,0,So we're still not done climbing\nInfinity Mountain...,
49,20,0,"Mimi, are you tired?",
50,35,0,"If you're tired, you can wait here.",
51,44,0,I'm fine. Just a bit more and I\ncan go home.,
52,24,0,"Yeah, that's the spirit!",
53,31,0,"You've grown up a little, Mimi.",
54,23,0,"You're so mean, Palmon!",
55,82,0,What're you saying? This mountain\nis nothing to me if it means I can\ngo home soon!,
56,35,0,"Mimi, you've gotten a lot\nstronger.",
57,57,0,The first thing I'll do when I get\nhome is take a shower!,
58,35,0,...Or maybe just a little\nstronger.,
59,67,0,"Okay, I'll have to work hard now,\nso I can take a nice shower, too!",
60,59,0,Patamon and I were looking after a\nbunch of Digimon babies!,
61,21,0,"That's great, Takeru!",
62,27,0,So Digimon hatch from eggs?,
63,56,0,"Haha! Taichi, did you know that\nDigimon hatch from eggs?",
64,8,0,Really?!,
65,45,0,"Really! I bet Agumon and the\nothers did, too!",
66,96,0,"(Now that I think about it, why\nwere Agumon and the others the \nonly ones to not be born there?)",
67,45,0,"Really! I bet Agumon and the\nothers did, too!",
68,96,0,"(Now that I think about it, why\nwere Agumon and the others the \nonly ones to not be born there?)",
69,39,0,"Did you hatch from an egg too,\nPatamon?",
70,39,0,Maybe. I don't really remember it\nmuch.,
71,30,0,"I've been waiting, ya brats...",
72,58,0,"You don't have a chance, so why\ndon't you just run for it?",
73,17,0,I don't think so!,
74,39,0,Huh? What's with the sudden\nconfidence?,
75,52,0,I've become one with Devimon and\nbeen granted power!,
76,9,0,What...?!,
77,65,0,I won't lose to you again! I'll\nchoke the life out of all of you!,
78,8,0,Ghhhh...,
79,20,0,Did we kill Ogremon?,
80,66,0,"No, he just said he'd become one\nwith Devimon, so he's not dead...",
81,66,0,That's not enough to stop us from\ngetting to Devimon. Let's hurry!,
82,102,0,Chosen Children...I can't believe\nthat you've managed to meet up and\nappear in front of me once again.,
83,8,0,Devimon!,
84,31,0,"Come to me, powers of darkness!",
85,23,0,Gyaaaaah! What's this?!,
86,45,0,The powers of darkness made him\ninto a giant!,
87,42,0,I'll make File Island into your\ngraveyard!,
88,18,0,He's coming at us!,
89,63,0,"So the so-called ""Chosen Children""\ncan only do this much to me?",
90,36,0,What...? He was only toying with\nus?,
91,37,0,It is your fate to be destroyed\nhere!,
92,40,0,The powers of darkness are\nexpanding...!,
93,32,0,Now...for a trial of strength...,
94,13,0,Uwaaaaaaaaah!,
95,5,0,Guys!,
96,54,0,"First, I shall start with the\nsmallest Chosen Child...",
97,21,0,Does he mean Takeru?!,
98,54,0,"If you disappear, I have nothing\nleft to be afraid of.",
99,12,0,Takeruuuuuu!,
100,5,0,Gh...,
101,21,0,Leomon! Are you okay?,
102,45,0,"Yes, but I don't think I have any\nmore power.",
103,9,0,Leomon...,
104,52,0,(Why am I...why am I the only one\nwho can't evolve?),
105,84,0,"All of you, watch and observe the\nsmallest Chosen Child's greatest\nand final moment!",
106,25,0,No...I'll protect Takeru!,
107,13,0,!! Patamon...,
108,44,0,"I've decided, I'm going to stay\nwith Takeru!",
109,50,0,The words of a powerless Digimon\nare only in vain.,
110,19,0,Patamoooooooooooon!,
111,18,0,Patamon evolved...,
112,27,0,That's Takeru's Digimon...?,
113,21,0,He's like an angel...,
114,8,0,Patamon?,
115,36,0,"Takeru, I'm Angemon...your\nfriend...",
116,10,0,Angemon...,
117,30,0,"Why, you...and I was so close!",
118,51,0,Agumon! Everyone! Lend me your\npower one more time!,
119,40,0,We're going to defeat Devimon!\nLet's go!,
120,5,0,Yeah!,
121,37,0,I will erase your powers of\ndarkness!,
122,62,0,"Fool. You're going to lose all\nyour power this way, Angemon...",
123,86,0,"The powers of darkness exist\nacross the ocean as well, as do\nDigimon stronger than me!",
124,11,0,W-what...?!,
125,39,0,You guys are doomed!\nHahahahahahaha...!,
126,10,0,Angemon...,
127,55,0,"Takeru...I'm sure we'll meet\nagain, if you wish for it.",
128,17,0,Angemoooooooooon!,
129,15,0,It's a DigiEgg.,
130,22,0,"It's Angemon's, right?",
131,48,0,Angemon turned into an egg and is\nstarting over.,
132,46,0,"If he evolves properly, you'll\nmeet him again.",
133,43,0,Then I'll make sure to raise him\ncarefully.,
134,41,0,Guys! The island is coming back\ntogether!,
135,27,0,Devimon? Did they kill him?,
136,36,0,Ogremon. Do you want to fight\nagain?,
137,35,0,H-haaah! I'm done with all of\nthis!,
138,83,0,"But...I'm worried about what\nDevimon said about Digimon with\nstrong, dark powers...",
139,33,0,Are we gonna have to fight again?,
140,32,0,There's not much else we can do.,
141,14,0,W-what's this?,
142,43,0,"Huh...So you're the Chosen\nChildren, right?",
143,12,0,Who's there?,
144,17,0,I'm on your side.,
145,33,0,"There's a human here, besides us?",
146,32,0,"No, I'm human and yet not human.",
147,16,0,Are you a ghost?,
148,45,0,My name is Gennai. Devimon's \ninterference...,
149,58,0,"...kept us from getting in touch,\nbut now we finally meet.",
150,44,0,"Hey, old man, were you the one who\nchose us?",
151,13,0,It wasn't me.,
152,10,0,"Then, who?",
153,20,0,Well...I don't know.,
154,11,0,Whaaaaaat?!,
155,99,0,I'm sending this from the other\nside of the ocean. You must defeat\nthe enemy on Server Continent...,
156,57,0,"But we don't know where that is,\nor whether we can win...",
157,59,0,I'll send a map to your computer.\nFind the Tags and Crests.,
158,13,0,Tags? Crests?,
159,53,0,You'll need them to make your\nDigimon evolve further.,
160,43,0,There's even *further* levels of\nevolution?,
161,40,0,So where do we find the Tags and\nCrests?,
162,51,0,"Well, Devimon sealed the Tags\nsomewhere together...",
163,35,0,What's wrong? The picture's\nfuzzy?!,
164,57,0,The Crests are...\nscattered...Server\nContinent...hurry...,
165,15,0,He disappeared.,
166,23,0,What the heck was that?,
167,21,0,So what do we do now?,
168,74,0,"Hm...well, let's get down from\nthis mountain first, and then\nwe'll decide!",
169,7,0,Head up,
170,36,0,Talk with the others a little longer,
171,43,0,"It's the final battle, guys! Are\nyou ready?",
172,54,0,Guys! We have to combine our power\nand defeat Devimon!,
