index,limit,speaker,original,translation
0,27,0,"��������Sora, are you okay?",
1,14,0,Yeah. Somehow.,
2,53,0,"I'm sorry, Koromon. You're like\nthis because of me...",
3,60,0,"Taichi, nothing's gonna change if\nyou just wallow in regret.",
4,7,0,Mimi...,
5,58,0,"You have to perk up! For Koromon's\nsake, and for yourself!",
6,37,0,Chosen Children...Chosen\nChildren...!,
7,12,0,It's Gennai!,
8,54,0,"We got the Tags and Crests like\nyou told us to, but...",
9,50,0,...we couldn't get our Digimon to\nproperly evolve!,
10,26,0,I don't want these Crests!,
11,29,0,"Calm down, Chosen Children...",
12,79,0,"You'll find yourselves with the\nCrests in the end, even if you\ndon't want them.",
13,53,0,"The Tags and Crests are drawn to\neach other, you see.",
14,9,0,No way...,
15,67,0,"But...for example, even with the\nCrests and Tags you've obtained...",
16,89,0,You'll get more things like the\nGreymon incident if you don't\nraise the Digimon properly.,
17,20,0,Raise them properly?,
18,71,0,"Yes. If you don't raise them\nproperly, you can't evolve them\ncorrectly.",
19,47,0,But how are we supposed to raise\nthem properly?,
20,60,0,"Chosen Children, when caring for\nyour Digimon, you should...",
21,69,0,"Gennai! Ugh, that old man's always\nsaying all these confusing things!",
22,27,0,"Raise us properly, he said.",
23,34,0,I'm not very confident about this.,
24,67,0,"I've got no confidence, nope, none\nat all. Confidence at 0 percent.",
25,9,0,"Hey, hey!",
26,11,0,A warship?!,
27,24,0,"No, it's a luxury liner!",
28,57,0,Why is there a luxury liner in the\nmiddle of the desert?!,
29,15,0,Aaaaaaaaaaaah!!,
30,7,0,Nume...,
31,12,0,Ah! Numemon!,
32,19,0,Ughhh. I'm hurting.,
33,66,0,Numemon! Can you let us rest on\nyour ship? Koromon's feeling weak!,
34,24,0,Leave the Numemon to me!,
35,82,0,"Numemoooon~! We're tired, so\nplease let us rest in this luxury\nliner, pleeeeease~!",
36,3,0,Nu!,
37,12,0,P-l-e-a-s-e!,
38,16,0,Numeeeeeeeeeeee!,
39,9,0,Whoaaaaa!,
40,7,0,Heehee!,
41,37,0,Waaaaah! It's like a five-star\nhotel!,
42,9,0,How nice!,
43,11,0,I'm hungry!,
44,36,0,It seems there's also a dining\nroom!,
45,22,0,Let's go check it out!,
46,21,0,!! It's a huge feast!,
47,19,0,I...I wanna eat it.,
48,54,0,It would be wrong to just barge in\nand eat their food!,
49,28,0,But I *really* wanna eat it.,
50,7,0,Me too.,
51,86,0,"Well, if we let the food get cold,\nit would be a disservice to the\nperson who made it.",
52,5,0,Yeah!,
53,19,0,"Right on, right on!",
54,10,0,Let's eat!,
55,6,0,Yeah!!,
56,8,0,W-what?!,
57,10,0,Aaaaaaagh!,
58,11,0,Nuuuuuuuu!!,
59,28,0,Numemon! What are you doing?,
60,20,0,Don't touch Koromon!,
61,15,0,Taichiiiiiiiii!,
62,9,0,A-Agumon!,
63,31,0,Numemon! I'll be your opponent!,
64,21,0,"All right, that's it!",
65,11,0,Uwaaaaaaah!,
66,28,0,You're...you're Cockatrimon!,
67,32,0,"I've got a big catch today, gya!",
68,51,0,While we were in the\nshowers...where'd everyone go?,
69,15,0,!! Who's there?,
70,10,0,Nuuuuuuu!!,
71,27,0,"Kyaaaaaaaaah! Help, Palmon!",
72,62,0,"It's rude to just barge in on us\nlike that! Let's go, Piyomon!",
73,15,0,Leave it to us!,
74,25,0,We'll give 'em a beating!,
75,33,0,"Haaahhhh, that took way too long!",
76,75,0,"The others might be in trouble,\ntoo. Come on, Mimi, let's go look\nfor them!",
77,8,0,Okaaaay!,
78,43,0,"A dining room! Someone's eaten\nhere, but...",
79,37,0,Must have been Taichi and the\nothers.,
80,46,0,But it doesn't look like they're\nhere anymore.,
81,19,0,So they were all...,
82,51,0,"They must've been captured. Hurry,\nlet's find them!",
83,58,0,"Now that you're here anyway, it\nsaves me some time, ga-ya!",
84,13,0,Cockatrimon?!,
85,26,0,Is he working with Etemon?,
86,14,0,Seems like it.,
87,67,0,"I've put the other five Chosen\nChildren out to be sun-dried,\nga-ya!",
88,28,0,"They'll be sun-dried, ga-ya!",
89,26,0,Aaah! He's got their Tags!,
90,26,0,Aaah! He's got their Tags!,
91,56,0,"Just a bit and I'll have 'em\ncooked nice and dry, ga-ya!",
92,15,0,How horrible...,
93,54,0,"I'll be doing the same to you,\ntoo! Cocka-ka-ka-ka-ka!",
94,26,0,We're gonna save everyone!,
95,36,0,We won't let you get away with\nthis!,
96,9,0,Let's go!,
97,10,0,Take that!,
98,14,0,Nngyaaaaaaaaa!,
99,11,0,Sora! Mimi!,
100,42,0,Taichi! Everyone! I'm so glad\nyou're safe!,
101,52,0,"Yeah, the Numemon suddenly ran\naway. W-what's that?!",
102,9,0,Aaahhh...,
103,18,0,It's Mimi's Crest.,
104,8,0,Mmmmm...,
105,62,0,Gennai said that the Tags and\nCrests are drawn to one another.,
106,65,0,I didn't even want this. Am I even\nable to raise Palmon properly?,
107,9,0,M-Mimi...,
108,40,0,"Ah, looks like we can go into this\nroom.",
109,38,0,Let's check out the dining room\nfirst!,
110,45,0,"...They were all really hungry,\nweren't they?",
111,34,0,"I can't open this door, it's huge.",
112,40,0,"It's locked, huh? Let's go find\nthe key!",
113,32,0,"What's this? It says ""deck key"".",
114,31,0,Maybe this opens that big door!,
115,51,0,"Ready? I'll go in first, once we\nget the door open.",
116,20,0,I'll go in with you!,
117,17,0,"Be careful, Sora!",
118,21,0,"Mimi, it's dangerous!",
119,44,0,I'm not letting you face danger by\nyourself!,
120,27,0,Okay. We'll go in together!,
121,5,0,Okay!,
122,33,0,"Thanks, Mimi! Okay, I'm going in!",
123,5,0,Okay!,
124,97,0,"This is a bit too convenient. It\nreminds me of when we fell into\nDevimon's trap, in that mansion.",
125,35,0,"You're overthinking it, aren't you?",
126,35,0,We gotta be careful around Numemon.,
127,28,0,Maybe. Maybe I'm just tired.,
128,25,0,You should get some rest!,
129,64,0,"Yeah, that's a good idea. I'll\ntalk to the others about it, too.",
130,11,0,Okaaaaaaay!,
131,29,0,"But you know, I'm starving...",
132,58,0,"Mimi, you shouldn't have been so\nforward to those Numemon.",
133,28,0,But they let us on the ship.,
134,35,0,"We're safe if we're together, Sora!",
135,89,0,They must be plotting something.\nIt's strange for Numemon to be\nliving in a luxury liner.,
136,7,0,Really?,
137,45,0,"Yeah, let's stick together as best\nas we can.",
138,13,0,"Thanks, Sora!",
139,47,0,"I hope this isn't one of Etemon's\ntraps, but...",
140,71,0,If we don't figure out what Gennai\nmeant about raising them\nproperly...,
141,44,0,"Are you thinking about something,\nKoushirou?",
142,87,0,"Yes, I was just thinking about the\nfuture, since we don't know enough\nabout the Crests.",
143,27,0,We don't need those Crests.,
144,32,0,"Just what I expected, Koushirou!",
145,90,0,"No, we can't possibly fight\nwithout the Crests. We have to\nlearn to utilize them properly.",
146,55,0,But I don't want Palmon to end up\nevolving like Agumon!,
147,27,0,"I see what you mean, but...",
148,58,0,"No, Taichi's been working at this\nmuch harder than I have.",
149,82,0,"Really? I think you've been\nspending a lot of time thinking\nabout this, Koushirou.",
150,25,0,You're embarrassing me...,
151,30,0,"""Raise properly""...*muttering*",
152,72,0,"You were amazing back there, Mimi!\nI heard what you said to the\nNumemon!",
153,32,0,You can't beat my natural charm!,
154,32,0,"I doubt you could do it, Takeru.",
155,39,0,Seems like you're the Numemon\nprincess!,
156,51,0,Yuck. I don't want to be *that*\nkind of princess...,
157,60,0,"Hmph! Even I could do that, if\nit's just a Numemon henchman!",
158,38,0,You're so cute when you get\nirritated!,
159,25,0,"Awwww! You're mean, Mimi!",
160,42,0,"There are a lot of different\nNumemon, huh.",
161,27,0,I wanna take a shower soon!,
162,35,0,I'll talk with everyone a bit more.,
