index,limit,speaker,original,translation
0,75,0,"...All right, I'll prepare a\ndifferent training regimen. Come\nthis way, pi.",
1,49,0,"Hahaha! We did it, Gomamon! This\nis my specialty!",
2,49,0,"Personally, I'm not that good at\nusing my head...",
3,80,0,It doesn't really matter what kind\nof training it is! I'm looking\nforward to it!,
4,78,0,"Piccolomon said that we just have\nto make it to the back, but...\nwhat's there?",
5,38,0,"It's too dark, I can't see\nanything...",
6,43,0,Hm? Something's coming from the\nother side.,
7,13,0,...A Digimon?,
8,17,0,W-what's that...?,
9,8,0,M-me...?,
10,85,0,"You see, I have an entrance exam\nnext year, so I need to train\nmyself at competition.",
11,35,0,"Hahaha! He acts just like you,\nJou!",
12,50,0,"He's saying what I said, right\ndown to the letter!",
13,58,0,Whaaaaat?! Well... I don't really\nhave a lot of stamina...,
14,83,0,Don't you have any special\ntraining to improve one's\ncompetitive focus or anything?,
15,39,0,...The heck? All he does is\ncomplain...,
16,24,0,"Yup! Just like you, Jou!",
17,14,0,Is that... me?,
18,58,0,"I came here to train myself, but\nall I've done is whine...",
19,17,0,How embarrassing.,
20,10,0,He's gone!,
21,45,0,"...Hey, Gomamon. Let's go back to\nPiccolomon.",
22,28,0,But what about the training?,
23,30,0,I think that was the training.,
24,23,0,"Good job returning, pi!",
25,64,0,"You were the one who put that\nother me in the cave, weren't you?",
26,11,0,"Indeed, pi.",
27,100,0,"I came here to train, but I was \nalready good at what I wanted to \ndo, so I just embarrassed myself.",
28,89,0,"The fact that you've realized this\non your own means that you've\ngrown significantly, pi.",
29,47,0,"Hey, Piccolomon praised you!\nThat's great, Jou!",
30,98,0,"Prepare yourself for more rigorous\ntraining from now on, pi. Here's\nsomething special for you, pi.",
31,19,0,"Thanks, Piccolomon!",
32,59,0,"If you ever want to come train\nagain, come at any time, pi!",
33,29,0,Okay! We'll be back for sure!,
34,20,0,"Bye-bye, Piccolomon!",
35,6,0,~Test~,
36,14,0,Clear episode.,
