index,limit,speaker,original,translation
0,35,0,"Look, Takeru! Ogremon's over\nthere.",
1,21,0,What's he doing here?,
2,64,0,(Gh! Why are the brats here?! I'll\nhave to put on a little act!),
3,52,0,He's not coming to attack us like\nhe usually does...,
4,30,0,Think he's planning something?,
5,43,0,"Ahem! Hey, whatcha doin' here at\nthe arena?",
6,56,0,"You're the Ogremon who's attacked\nus before, aren't you?",
7,69,0,"No, that'd be my cousin's\ngreat-grandfather's little brother\nOgremon.",
8,24,0,I'm a different Ogremon!,
9,24,0,I'm a different Ogremon!,
10,24,0,I'm a different Ogremon!,
11,29,0,"Well, we'll leave it at that.",
12,33,0,"What are you doing here, Ogremon?",
13,75,0,"My favorite bone club's gotten all\nbanged up, so I'm here to get a\nnew one.",
14,30,0,What kind of bone do you need?,
15,66,0,"How couldja not know? Believe it\nor not, it's a SkullGreymon bone!",
16,21,0,A SkullGreymon bone?!,
17,50,0,"Oh hey! Yeah...you guys, why\ndon'tcha help me out?",
18,58,0,I'm goin' to the back of the\nunderground ruins. Follow me!,
19,64,0,"We'll have to help Ogremon, we\ncan't back out of it like this...",
20,46,0,"Hey, guys... is it okay to trust\nthat Ogremon?",
21,18,0,We'll beat him up!,
22,25,0,Doesn't feel like a trap.,
23,55,0,"Once we get a chance, I'll have\nGarurumon take him out.",
24,75,0,"That's not what I meant, I mean\nwhether he's trying to lead us\ninto a trap!",
25,38,0,Aren't you thinking too far into\nthis?,
26,26,0,"Ugh, I don't care anymore!",
27,46,0,Doesn't feel like he's leading us\ninto a trap.,
28,51,0,"After all, we're the ones who\ncaught him off guard.",
29,65,0,What if we're being naive? What if\nhe ends up holding me hostage!,
30,24,0,Then I'll come save you.,
31,52,0,"If you're willing to do that, then\nI'll forgive you!",
32,55,0,You're finally here! Let's start\nhuntin' for that bone.,
33,26,0,So now we're bone hunters?,
34,70,0,"Shut up! What I'm sayin' is, we\nneed to hunt down a SkullGreymon\nbone!",
35,57,0,"SkullGreymon's hard to deal with,\nso do exactly as I say!",
36,21,0,That's a huge door...,
37,26,0,I wonder what's behind it?,
38,18,0,Wanna take a look?,
39,5,0,Yeah!,
40,34,0,"Hey, little helper! Whatcha doin'?",
41,15,0,Aaaaaaaaaaaaah!,
42,18,0,It's SkullGreymon!,
43,7,0,Takeru!,
44,61,0,Stop! A SkullGreymon that's just\nbeen revived is unstoppable!,
45,66,0,Takeru's my little brother! I\ncan't just abandon him and run\naway!,
46,16,0,"Tch! Fine, then!",
47,7,0,Yamato!,
48,20,0,"Takeru, you're okay!",
49,5,0,Yeah!,
50,31,0,"Good thing Patamon's fine, too.",
51,23,0,"Ah, that was a shock...",
52,43,0,"Ogremon, did you find a bone you\ncould use?",
53,46,0,Yeah! I've finally nabbed a good\nbone! Yamato!,
54,26,0,"What do you want, Ogremon!",
55,80,0,"I've fought a lot of battles, but\nto stand up against the fearsome\nSkullGreymon!",
56,95,0,You're pretty okay guys! You've\ngot guts! I'll give you this!\nThanks for helping with the hunt!,
57,21,0,"Hey, wait a minute...",
58,18,0,Should we take it?,
59,15,0,"Thanks, Yamato!",
60,40,0,"Of course! You're my brother,\nafter all.",
