index,limit,speaker,original,translation
0,37,0,"��������So, where do we go from here?",
1,48,0,"Gennai told us to go to Server\nContinent, but...",
2,85,0,"According to the map I just\nreceived, Server Continent is\nquite a distance from here.",
3,45,0,"Do we *have* to go? I mean,\nDevimon's gone...",
4,83,0,"We know this island pretty well,\nand we won't have problems finding\nfood and water.",
5,25,0,What do you mean by that?,
6,77,0,"I mean, can we trust this Gennai\nguy and what he said about Server\nContinent?",
7,62,0,Can we believe he's on our side\njust because he sent us a map?,
8,57,0,"But if we just hang around here,\nwe'll never return home!",
9,87,0,"We had so much trouble with\nDevimon, and there are even more\ndangerous enemies ahead...",
10,64,0,We don't even have a way to get to\na continent across the ocean.,
11,47,0,And there are probably even more\nweird Digimon.,
12,51,0,We should probably check this\nplace out a bit more.,
13,21,0,What's with you guys?,
14,12,0,...Let's go.,
15,8,0,Takeru?!,
16,80,0,"Even if we don't know what kind of\nenemies will be waiting for us, we\nshould go!",
17,37,0,"I think Angemon would agree, so,\nI...",
18,68,0,"We'll go! At the very least, if we\ncan find those Tags and Crests...",
19,51,0,"I'm sure I can evolve more and\nprotect you, Taichi!",
20,9,0,Agumon...,
21,15,0,"Let's go, Sora!",
22,25,0,"We'll pull through, okay?",
23,54,0,I'll be the most beautiful flower\non Server Continent!,
24,40,0,I'll cross the whole ocean if I\nhave to!,
25,17,0,"Yamato, let's go!",
26,8,0,...okay!,
27,9,0,Let's go!,
28,18,0,"Okay, I'll go too!",
29,42,0,"If everyone else is going, I'll\ntag along!",
30,21,0,"A new continent, huh?",
31,52,0,"Okay, it's decided! We're going to\nServer Continent!",
32,5,0,Yeah!,
33,45,0,Now that it looks like you're done\ntalking...,
34,7,0,Leomon!,
35,93,0,"We heard rumors that you're going\nto Server Continent, and these\nguys wanted to help you out.",
36,4,0,Hey!,
37,39,0,"You need a ship, right? We'll help\nout!",
38,30,0,"We want to help you guys, too.",
39,13,0,"Thanks, guys!",
40,32,0,How do we get to the other side?,
41,59,0,You can cross if you can find\nsomething to use as a bridge.,
42,22,0,To use as a bridge...?,
43,39,0,"Yes, like a bunch of logs or\nsomething.",
44,32,0,"Logs...okay, let's go find some!",
45,64,0,Be careful around here. The trees\nare falling in this direction.,
46,42,0,Are you cutting down trees to make\na raft?,
47,55,0,"These are some nice logs! Hey,\nLeomon! Can we use them?",
48,25,0,Take as many as you like!,
49,36,0,"Hey, Centarumon, we found some\nlogs!",
50,40,0,"Ah, perfect. They'll make a good\nbridge.",
51,25,0,"There, now you can cross.",
52,19,0,"Thanks, Centarumon!",
53,28,0,"What are you doing, Elecmon?",
54,59,0,"Oh, I'm trying to fish for food,\nbut I don't have any bait.",
55,52,0,"In that case, we'll help you out\nand find some bait!",
56,7,0,Thanks!,
57,17,0,"Heeeey, Mojyamon!",
58,26,0,I've found some nice food!,
59,24,0,Really? What'd you find?,
60,27,0,"Look, some nice earthworms!",
61,38,0,Kyaaaaaah! They're squirming\naround...,
62,38,0,"Mojyamon, humans can't eat\nearthworms.",
63,29,0,You should've told me sooner!,
64,57,0,But we can use it for fish bait!\nIf that's okay with you.,
65,14,0,Yeah! Take it!,
66,32,0,Thanks! This'll be a great help!,
67,26,0,Elecmon! We got some bait!,
68,64,0,"The fish'll be biting like crazy\nwith this. One sec...see, look!",
69,15,0,Ah! A DigiCarp!,
70,27,0,"Heheh, I'm not bad at this!",
71,10,0,Thank you!,
72,10,0,It's mine!,
73,25,0,I'm the one who found it!,
74,52,0,Meramon...and Yukidarumon? Why are\nyou two fighting?,
75,77,0,"It's this DigiPiece! Meramon\ncalled dibs on it, but I'm the one\nwho found it!",
76,93,0,I was the one who climbed the tree\nto retrieve it from the branch!\nAll *you* did was find it!,
77,81,0,"But all you did was climb a tree.\nHonestly, you fire-type Digimon\nare so pushy...",
78,65,0,"No, Ice-type Digimon are just\ncowards! Give me back my\nDigiPiece!",
79,61,0,"Stop it! I asked you to explain,\nnot to start fighting again!",
80,52,0,"Okay, then you decide whose\nDigiPiece it is, Taichi!",
81,24,0,"Hey, that's a good idea!",
82,50,0,Huh? Don't just spring that on me\nall of a sudden.,
83,34,0,"Yukidarumon found it, so it's his!",
84,34,0,"Meramon did the work, so it's his!",
85,15,0,See? It's mine!,
86,55,0,"If that's what Taichi says, I have\nto go along with it.",
87,55,0,"Hey, don't feel bad! So, about the\nDigiPiece I found...",
88,30,0,"Here, Taichi! You can have it!",
89,8,0,Huh? Me?,
90,67,0,"Yeah! When I found it, I was\nthinking I'd give you it as a\npresent.",
91,37,0,"Hey, that's what I was planning,\ntoo!",
92,47,0,"Well, now that we've cleared that\nup... thanks!",
93,21,0,"So, here's the...huh?",
94,13,0,What's wrong?,
95,59,0,The DigiPiece changed. Maybe it's\nbecause I was holding it?,
96,24,0,"Huh, so that can happen?",
97,35,0,"See, I knew you'd say that,\nTaichi!",
98,26,0,"Hmmm, I'm not convinced...",
99,87,0,"Hahaha, the people who put in\neffort are the ones who get\nrewarded. Don't feel too bad!",
100,27,0,"Here, Taichi, it's for you!",
101,12,0,Ehh? For me?,
102,52,0,"I was thinking I'd give it to you,\nso here, take it!",
103,40,0,"Huh, that's what I was thinking as\nwell.",
104,47,0,"Well, now that we've cleared that\nup... thanks!",
105,21,0,"So, here's the...huh?",
106,13,0,What's wrong?,
107,59,0,The DigiPiece changed. Maybe it's\nbecause I was holding it?,
