index,limit,speaker,original,translation
0,51,0,I see a cave! Let's take a break\nand rest in there!,
1,36,0,Maybe Takeru's taking shelter\nthere!,
2,20,0,Takeru's not here...,
3,91,0,"Yamato, I know you're in a hurry,\nbut you'll get a cold if we don't\nwait out the snowstorm.",
4,19,0,I'm fine. You rest.,
5,55,0,I'll go look for Takeru! You\nshould wait here and rest.,
6,10,0,Gabumon...,
7,67,0,"I'm all right, I'm wearing fur!\nI'm going, so just wait here,\nokay?",
8,30,0,Takeru! I can't just sit here!,
9,11,0,Takeruuuuu!,
10,28,0,"*cough, cough, cough, cough*",
11,24,0,Takeru... Where are you?,
12,49,0,"In the end, I couldn't find\nTakeru...\nAh! Yamato!",
13,93,0,"It's so cold...His body's almost\nfrozen. If I don't do something,\nhe's gonna freeze to death.",
14,63,0,"Looks like I'll have to use my\nfur. Nobody's looking, anyway...",
15,71,0,"And so, Gabumon took off his fur\nand put it on Yamato, who was in\npain.",
16,10,0,Nf...ah...,
17,22,0,Are you okay? *whoosh*,
18,39,0,Were you keeping me warm all this\ntime?,
19,42,0,"*cough, cough, cough*\nHuh? That's weird...",
20,66,0,So you caught my cold instead? I'm\nsorry. But I feel a lot better.,
21,39,0,It's nothing! You're embarrassing\nme...,
22,17,0,"Heeeeeey, Yamato!",
23,22,0,I hear Taichi's voice!,
24,20,0,Good job finding us!,
25,21,0,So what do we do now?,
26,48,0,Isn't it obvious? We need to find\neveryone else!,
27,18,0,Takeru! Answer me!,
28,65,0,"They were probably blown away to\ndifferent islands, so calm down.",
29,36,0,Takeru's waiting for me to find\nhim!,
30,71,0,We can't find them! But I bet\nthey're all doing just fine. Even\nTakeru!,
31,28,0,Stop trying to comfort me...,
32,9,0,Yamato...,
33,33,0,Takeru! Everyone! Where are they?,
34,94,0,Taichi! You've been staring off\ninto space. Why can't you bother\nhelping me look for everyone?,
35,77,0,"More importantly, Yamato, aren't\nyou worried about where this\nisland's going?",
36,19,0,"""More importantly""?",
37,77,0,Devimon said we might be headed to\nthe land on the other side of the\nocean...,
38,43,0,Isn't finding everyone else more\nimportant?,
39,56,0,"If we go there, maybe we'll find a\nway to find everyone!",
40,56,0,"You don't understand how I feel,\nwhen Takeru's not here!",
41,28,0,What'd you just say? You...!,
42,8,0,Stop it!,
43,35,0,This isn't the time to be\nfighting!,
44,15,0,"Yamato, you...!",
45,36,0,Takeru can't do anything on his\nown!,
46,12,0,Uwaaaaaaaah!,
47,14,0,It's Mojyamon!,
48,5,0,Whoa!,
49,18,0,Yamato! Watch out!,
50,37,0,"That was close! Are you okay,\nYamato?",
51,15,0,"Yeah, I'm fine.",
52,48,0,A black gear! He's being\nmanipulated by Devimon!,
53,17,0,Hnyaaaaaaaaaaaah!,
54,10,0,Gyaaaaaah!,
55,10,0,We did it!,
56,53,0,"Taichi, look! That broken wall has\nblack gears in it!",
57,61,0,Those black gears are separating\nYamato and Takeru!\nFox Fire!,
58,17,0,What's going on?!,
59,34,0,The gears are turning backwards...,
60,43,0,"Guys, there's trouble! The\nisland's moving!",
61,7,0,Really?,
62,52,0,You're right! We're going back to\nInfinity Mountain!,
63,33,0,Maybe Takeru will be there too...,
64,21,0,"Yeah, I'm sure of it!",
65,23,0,"Wait for me, Takeru...!",
