index,limit,speaker,original,translation
0,54,2,��������Hey! Taichi's writing an email!\nWhat's it say?,
1,58,1,"""Dear Sora, it was my fault, so\ndon't be angry anymore...""",
2,51,2,"Don't read my emails! Hey, are you\ngoing somewhere?",
3,69,3,I'm going to a friend's birthday\nparty! I'm getting her this\npresent!,
4,13,2,Hmmmm? Gimme!,
5,3,2,No!,
6,35,2,You can't just keep it to\nyourself!,
7,59,4,"If you wanna send an email, all\nyou gotta do is click here!",
8,21,28,Don't just *send* it!,
9,8,3,Why not?,
10,38,1,"Huh? Mail rejected? Come *on*,\nSora...",
11,15,4,"Hey, Koushirou!",
12,24,4,*pant* *pant* The egg...,
13,4,2,Huh?,
14,19,1,The egg... hatched!,
15,55,5,The heck is this? It's like a\nsquishy little jellyfish.,
16,54,6,It's a species of Digimon that\nI've never seen before.,
17,40,9,"Huh, it's pretty cute! So what\nabout it?",
18,76,9,It seems that the egg was formed\nfrom the combination of many\ncomputer bugs.,
19,22,4,The jellyfish evolved!,
20,26,9,It grows by eating data...,
21,77,2,"It's only a Baby, but at this rate\nit'll eat up all the data on the\nInternet!",
22,31,9,What'll happen if it eats data?,
23,27,1,Everything will go haywire!,
24,6,9,What?!,
25,78,7,"Hey, can't we find a way to get\nrid of the jellyfish from inside\nthe Internet?",
26,11,9,We can't...,
27,96,4,"I was emailing a friend in LA who \nsaid they were in contact with \nvarious organizations, but...",
28,37,2,They couldn't get anyone to\nlisten...,
29,22,4,Ack! It evolved again!,
30,27,4,Now it's in its Child form.,
31,17,8,Uh-oh! Koushirou!,
32,34,1,We have to get rid of him somehow!,
33,8,9,But how?,
34,7,2,Well...,
35,50,9,"Ugh... Times like this, I wish\nAgumon were here...",
36,7,7,Taichi!,
37,12,9,Huh? Agumon?,
38,7,4,Taichi!,
39,25,4,"Agumon! Agumon, it's you!",
40,62,7,Taichi! We're receiving a\ntransmission from the Digital\nWorld!,
41,7,7,Taichi!,
42,18,4,It's been a while.,
43,7,9,Gennai!,
44,28,9,"How're you doin', Koushirou?",
45,9,9,Tentomon!,
46,4,7,Hey!,
47,47,9,"Piyomon! Gabumon! Palmon! Hey,\neveryone's here!",
48,46,4,"So, I assume you already know\nabout it, right?",
49,38,9,There's a new Digimon on the\nInternet.,
50,25,4,"See, I thought you would.",
51,65,9,"This isn't looking good, Taichi!\nIt's a really dangerous Digimon!",
52,49,5,Yeah! But how are we supposed to\ntake care of it?,
53,20,1,"We'll fight, Taichi!",
54,6,4,But...,
55,27,1,We'll go into the Internet.,
56,38,7,You're the ones who saved our\nworld...,
57,53,3,"so this time 'round, we'll be the\nones to save yours!",
58,9,2,Tentomon!,
59,11,1,"Okay, guys!",
60,52,2,"We're counting on you. Got your\nDigivice, Koushirou?",
61,29,1,"Got your Digivice, Koushirou?",
62,10,2,Of course!,
63,10,2,Of course!,
64,59,2,"Okay! We've got our Digivices, so\nyou'll be able to evolve!",
65,5,1,Okay!,
66,46,9,"I'll be sending the Digimon in, so\nhang tight.",
67,34,1,I'll get in touch with the others!,
68,66,4,"None of them are home... Hey,\nKoushirou, can you call Sora for\nme?",
69,21,4,Did something happen?,
70,30,1,"Nothing in particular, just...",
71,42,1,Did you two just happen to get in\na fight?,
72,41,1,"It wasn't a fight! Anyway, isn't\nit time?",
73,22,1,Transmission complete!,
74,39,1,Taichi! Koushirou! We'll be there\nsoon!,
75,39,4,Taichi! Koushirou! We'll be there\nsoon!,
76,30,1,"We're counting on you, Agumon!",
77,57,2,It hasn't noticed us yet! Let's\nlaunch a surprise attack!,
78,22,1,Right-o! I'm goin' in!,
79,29,3,Why's there Digimon all over?,
80,56,0,The mysterious Digimon may have\ncaused them to appear...,
81,48,3,It must have copied data from the\nDigital World.,
82,40,0,"Well, we'll just have to clear\nthem out!",
83,12,1,"Okay, do it!",
84,15,1,Now's the time!,
85,49,5,"It's a Child, so you guys should\nevolve to Adult!",
86,5,1,Okay!,
87,6,4,Roger!,
88,8,4,Get him!,
89,18,1,Ha! Piece of cake!,
90,14,9,Wait a minute!,
91,26,1,Did he just evolve again?!,
92,53,1,"We'll still be okay... it's an\nAdult, just like them.",
93,36,6,Somethin's up! What are we gonna\ndo?,
94,21,9,Kabuterimon! Aaaaagh!,
95,8,1,Greymon!,
96,63,1,Taichi! I just realized! It's\nactually a Perfect-level Digimon!,
97,16,9,So that means...,
98,27,9,It evolved twice back then!,
99,66,4,"That's not good... okay, we'll\nhave to evolve them to Perfect\ntoo!",
100,9,2,Aaaaaagh!,
101,4,1,Ack!,
102,49,6,Did it just attack them while they\nwere evolving?,
103,21,3,"Are you okay, Agumon?",
104,18,1,Sorry... Taichi...,
105,11,6,Tentomon...,
106,31,3,That guy's out of our league...,
107,31,8,You two need to rest for a bit.,
108,40,7,But then... where are they gonna\nhide...,
109,49,9,It's been a while since we've\nfought beside them.,
110,20,1,And what about that?,
111,58,1,It might take a while for them to\nevolve to Perfect again.,
112,55,7,We'll just have to stick to Adult\nfor now. Let's do it!,
