index,limit,speaker,original,translation
0,64,0,We should keep looking for Taichi\nand Agumon until we find them.,
1,78,0,"There's no point. It's been a\nmonth, and we still have no idea\nwhere they are.",
2,27,0,Gennai must know something!,
3,35,0,"Let's go look for Gennai,\neveryone!",
4,66,0,"We don't know where he is, either.\nHow would we even look for him?",
5,50,0,I'm tired of this. I wanna go home\nright noooooow!,
6,13,0,But Takeru...,
7,82,0,"I don't want him to start\ncrying...we're leaving to go look\nfor Taichi, after all.",
8,47,0,"we're leaving to go look for\nTaichi, after all.",
9,19,0,"Take care, Tokomon.",
10,13,0,*yawn*? Mm...,
11,44,0,It's impossible. We don't have\nenough clues.,
12,79,0,I'm sure we'll figure out both\nTaichi's location and the secrets\nof the Crests.,
13,83,0,"I don't know, it doesn't seem very\nlikely. I don't want to get\neveryone's hopes up.",
14,66,0,"I understand. In that case, I\ndon't mind going with only\nTentomon.",
15,12,0,Koushirou...,
16,12,0,Koushirou...,
17,24,0,"Well, we can't stop you.",
18,27,0,I'm sure we'll find Gennai!,
19,46,0,I'll be goin' with him. Don't pay\nus any mind.,
20,28,0,"Okay, everyone, take care...",
21,25,0,"All right, see you later.",
22,36,0,"Jouuuuuuu! Find a ton of food,\nokay?",
23,59,0,"Okay! You shouldn't hang around\ndoing nothing either, Mimi.",
24,27,0,"Hey, Takeru. Let's go, too.",
25,29,0,Jou and Gomamon are out late.,
26,27,0,I wonder if Jou got lost...,
27,57,0,"Takeru, Mimi, get some sleep. I'll\ntake my turn at watch.",
28,63,0,"Don't worry about Jou. I'm sure\nhe'll find a way back, somehow.",
29,23,0,"Mimi, don't be selfish.",
30,62,0,I'm sick of this! It's nothing but\nwalking through the desert!,
31,31,0,But we were just at an oasis...,
32,29,0,I wanna go back to the oasis!,
33,46,0,Then what are you gonna do? Live\nat the oasis?,
34,43,0,I'll figure that out later! I'm\ngoing back!,
35,31,0,Mimiiii! Don't leave me behind!,
36,28,0,Looks like it's just us now.,
37,72,0,"Let's go, Takeru. We'll probably\nget out of the desert if we keep\ngoing.",
38,31,0,Heeeeeeeey! Where are you guys?,
39,43,0,Heeeeeeeey! I wonder where\neveryone went...,
40,55,0,Hm? What's this? The Digivice is\nreacting to something.,
41,63,0,It's coming from that direction.\nThe others must be over there!,
42,40,0,Let's head to wherever it's coming\nfrom!,
43,45,0,The reaction's getting stronger!\nWe're close!,
44,12,0,Aaaaaaaaaah!,
45,51,0,"It's Tokomon! Hang in there,\nTokomon! Are you okay?",
46,36,0,Taichi? Agumon? You're\naliiiiiiiive!,
47,16,0,"Yeah, of course!",
48,51,0,"Did you get beaten up by an enemy\nDigimon, Tokomon?",
49,42,0,"No, I didn't. I'm just tired and\nhungry...",
50,37,0,Where's Takeru? Where are the\nothers?,
51,26,0,Takeru's with PicoDevimon.,
52,24,0,PicoDevimon? Who's that?,
53,21,0,"PicoDevimon is, uh...",
54,58,0,Take it from the top. Tell us what\nhappened to the others.,
55,7,0,Okay...,
56,42,0,"Hey, Yamato. I wonder where\neveryone went?",
57,40,0,Don't worry. We can get by without\nthem.,
58,67,0,Doesn't look like we have any more\nenemies like Devimon and Etemon.,
59,46,0,"Yamato, we should go back and look\nfor Taichi.",
60,16,0,Give up on that!,
61,16,0,But...*waaaaaah*,
62,74,0,"I'm sorry, don't cry! I'm sure\nTaichi and Agumon are doing okay\nsomewhere.",
63,22,0,"Taichi's alive, right?",
64,35,0,Yeah. We'll see him again\nsometime.,
65,7,0,Huh...?,
66,33,0,Could it be...an amusement park?!,
67,21,0,I'll go check it out.,
68,21,0,"Okay, I'll wait here.",
69,17,0,"Good boy, Takeru!",
70,28,0,"But come back quickly, okay?",
71,67,0,"Yeah, just wait here. It'll just\nbe a few hours. I'll be back soon.",
72,40,0,"Stay strong and protect Takeru,\nTokomon!",
73,5,0,Okay!,
74,66,0,Yamato...Yamato! He was only\nsupposed to be taking a quick\nlook...,
75,40,0,He said he'd be back soon!\nWaaaaaaaaaah!,
76,20,0,"Don't cry, Takeru...",
77,19,0,Why are you crying?,
78,28,0,My brother hasn't come back.,
79,64,0,"Huuuuh! That's bad! Okay, I'll go\nlook for him. What's his name?",
80,7,0,Yamato.,
81,25,0,"All right, just a minute.",
82,26,0,Sorry to keep you waiting!,
83,22,0,D-did you find Yamato?,
84,38,0,"I found him, but he gave me a\nmessage.",
85,8,0,What...?,
86,45,0,Yamato said he doesn't want to see\nyou again.,
87,80,0,"He said he really, really hates\nyou and doesn't want to be your\nbrother anymore.",
88,11,0,N-No way...,
89,20,0,"Takeru, don't cry...",
90,63,0,"Oh, and he also said that he hates\nyou 'cause you're a crybaby.",
91,36,0,"*sob* Well, I hate Yamato too!\n*sob*",
92,60,0,Yamato wouldn't say anything like\nthat! Don't lie to Takeru!,
93,53,0,"Lie? If you've got evidence I'm\nlying, show it to me!",
94,23,0,"I can't do that, but...",
95,87,0,Saying that kind of thing's called\nslander. You can go to court over\nthat. Wanna do it?,
96,9,0,Hmmmmmph!,
97,14,0,Aaaaaaaaaaagh!,
98,29,0,"What are you doing, Tokomon?!",
99,75,0,"Don't blame Tokomon, Takeru. He's\njust jealous of my relationship\nwith you.",
100,34,0,"Tokomon, apologize to PicoDevimon!",
101,12,0,"No, I won't!",
102,10,0,Apologize!,
103,58,0,"No way! If you want me to\napologize, then I'm out of here!",
104,25,0,"Really? Okay, then leave!",
105,31,0,Do you really want me to leave?,
106,31,0,Do you really want me to leave?,
