index,limit,speaker,original,translation
0,56,0,��������Where are we? Did we get blown\naway by the wind?,
1,32,0,Huh? There's a restaurant there.,
2,54,0,Let's go check it out! Maybe we'll\ndiscover something!,
3,42,0,"All right, I'll have the usual\nshaved ice.",
4,7,0,Me too!,
5,58,0,"All right, got it! Thank you for\nyour continued patronage!",
6,33,0,"Hey, you! Go find more customers!",
7,6,0,*sigh*,
8,13,0,Hm?! Gomamon!,
9,8,0,Gomamon!,
10,23,0,Gabumon...? And Yamato!,
11,29,0,So does that mean Jou's here?,
12,35,0,Yeah! He's over here! Come with\nme!,
13,22,0,Jou! So you were here!,
14,11,0,"Ah, well...",
15,49,0,"After everyone left, it was just\nme and Takeru...",
16,62,0,"Well, after we all split up, while\nwe were looking for food...",
17,50,0,a Digimon who said he'd seen\nhumans led us astray.,
18,26,0,So that's what happened...,
19,99,0,"We wanted to come back, but we got\nlost. And when we started getting\nhungry, we found this place...",
20,34,0,"So then, why are you working here?",
21,85,0,"""We only take dollars, not\nJapanese yen! You have to work off\nwhat you ate!"" he said.",
22,41,0,So you're saying you *have* to\nwork here.,
23,74,0,You're too slow! The customers are\nwaiting! Hurry up and get the food\nout!,
24,11,0,"Y-yes, sir!",
25,15,0,Hm? Who're you?,
26,15,0,I'm his friend.,
27,19,0,Hmph! Whaddya want?,
28,37,0,How much longer does he have to\nwork?,
29,57,0,"Well, it was originally supposed\nto be only three days...",
30,71,0,"...but every time I mess up he\nadds more, so it's around two\nweeks now!",
31,77,0,"He's terrible! I suffer losses due\nto him, so I'm just having him\nmake it up!",
32,46,0,"What's going on, what's with all\nthe fighting?",
33,16,0,Mr. Digitamamon!,
34,64,0,So you're the owner. This is my\nfriend. Hasn't he worked enough?,
35,95,0,"Don't make me laugh! Although if\nyou worked the debt off with him,\nit'd be a different story...",
36,13,0,About that...,
37,52,0,"If you can't, you're getting in\nthe way of business.",
38,49,0,Am I gonna be stuck here for the\nrest of my life?,
39,54,0,"Takeru's waiting for me, so I'll\nbe back. Wait for me.",
40,13,0,Huh? Then...!,
41,37,0,"Then, I'll help you work. Sound\ngood?",
42,25,0,Yamato! I'm in your debt!,
43,25,0,Oh? You're PicoDevimon...,
44,65,0,"I have a favor to ask of you. Of\ncourse, I'll pay you handsomely.",
45,30,0,So? What do you want me to do?,
46,36,0,"Nothing much, just something\neasy...",
47,38,0,Wait! Where do you think you're\ngoing?,
48,9,0,Where...?,
49,44,0,You're going to come back and work\nwith him!,
50,50,0,Huh? What's with the turning heel\nall of a sudden?,
51,71,0,"So, you don't care about what'll\nhappen to your friend in the\nmeantime?",
52,6,0,What?!,
53,26,0,"What should we do, Yamato?",
54,36,0,"Go see Takeru, Yamato. I'll be\nfine.",
55,14,0,"No, it's fine.",
56,49,0,Aren't you worried about Takeru?\nHurry up and go.,
57,27,0,"I said it's fine, didn't I?",
58,33,0,Did I say something to upset you?,
59,63,0,"(Jou's saying this because he's\nworried about me, and yet I...)",
60,29,0,I'm sorry for yelling at you.,
61,9,0,Yamato...,
62,21,0,"Let's work hard, Jou.",
63,20,0,"We're with you, too!",
64,21,0,Yeah. You're right...,
65,35,0,Hey! You've gotten the order\nwrong!,
66,23,0,W-what? That's weird...,
67,14,0,Ten more days!,
68,48,0,"I'm sorry. I won't mess up from\nnow on, I swear!",
69,62,0,(How long do I have to keep doing\nthis?! I promised Takeru...),
70,58,0,"We're in a good position here.\nNow, just one more thing...",
71,36,0,"Hey, are you still peeling\npotatoes?",
72,40,0,"Ah, let me get them. I'm washing\nthis...",
73,9,0,Hurry up!,
74,9,0,I-I know!,
75,53,0,"There, it's the perfect trick!\nHe'll fall right down!",
76,18,0,Here we go... huh?,
77,67,0,"Huh?! W-why? Well, whatever.\nYou'll see! I'm not done with you\nyet!",
78,7,0,Sora...,
79,12,0,It's fine...,
80,23,0,What a beautiful sound.,
81,12,0,Who are you?,
82,82,0,I'm just a passing-by bat Digimon.\nYou seem like a pretty honest and\nloyal person.,
83,46,0,Sacrificing yourself for your\nfriends and all.,
84,20,0,You know about that?,
85,42,0,"Yes. But on the other hand, your\nfriend...",
86,20,0,Jou? What about Jou?,
87,34,0,I hear he's messing up on purpose.,
88,5,0,What?,
89,37,0,He's just afraid of being left\nalone.,
90,26,0,I doubt Jou would do that.,
91,33,0,Hm... you're a pretty nice guy...,
92,30,0,Jou... is doing it on purpose?,
93,64,0,"Please! Let me go pick up my\nbrother! I'll come back, I\npromise!",
94,11,0,"Nope, nope.",
95,39,0,Why? I *swear* I'll come back and\nwork!,
96,12,0,Heeheehee...,
97,36,0,Aaah! The dishes broke on their\nown!,
98,65,0,"What are you doing?\nBoth of you, you'll be working one\nmore week!",
99,16,0,"Cut it out, Jou!",
100,78,0,Y-you've got it wrong! I didn't\neven touch the dishes! They fell\non their own!,
101,20,0,Stop making excuses!,
102,32,0,"I'm telling the truth, Yamato...",
103,12,0,Yamatoooooo!,
104,24,0,That voice? It can't be!,
105,7,0,Takeru!,
106,38,0,Yamato! It's so good to see you\nagain!,
107,14,0,How did you...,
108,24,0,I came here with Taichi!,
109,10,0,Taichi...!,
110,4,0,Hey!,
111,18,0,So you're alive...,
112,57,0,Think I'm gonna let myself kick\nthe bucket before you do?,
113,43,0,Taichi... thanks for taking care\nof Takeru.,
114,21,0,Don't worry about it!,
115,64,0,"Takeru, I'm sorry. I couldn't come\nback for you like I promised.",
116,74,0,"It's okay, don't worry! We got to\nsee each other again in the end,\nanyway!",
117,77,0,"Anyway, it doesn't look like\nthere's anyone here, so let's make\na run for it!",
118,14,0,Huh? Run away?,
119,49,0,Yeah! Let's hurry up and go look\nfor our friends!,
120,67,0,"I don't want to. I don't mind\nescaping, but I'm not going with\nJou.",
121,6,0,What?!,
122,44,0,"If we go together, he'll just be a\nnuisance.",
123,44,0,What're you saying? They're all\nour friends!,
124,64,0,"What do you mean, friends? You're\njust dragging everyone around!",
125,51,0,I'm tired of this! Go do what you\nlike on your own!,
126,11,0,Wh... what?,
127,38,0,I'm going with Takeru! Leave us\nalone!,
128,60,0,"What's wrong with you, Yamato?\nWe're all friends, aren't we?",
129,28,0,Be quiet! Just come quietly!,
130,4,0,You!,
131,65,0,"You wouldn't be thinking of a way\nto escape from here, would you?",
132,54,0,"If you were doing that, that'd be\nquite troublesome...",
133,62,0,Huh? That's the Digimon who said\nhe'd lead me to other humans!,
134,41,0,He's a bad Digimon who tried to\ntrick us!,
135,6,0,What?!,
136,39,0,"Why, you! I won't forgive you for\nthat!",
137,73,0,"You're brave, trying to shirk your\ndebt like that and get away with\nit...",
138,51,0,That debt should have been settled\na long time ago!,
139,59,0,"Yes, you were very good workers.\nLet me return your change.",
140,14,0,There! Gotcha!,
141,13,0,Help meeeeee!,
142,7,0,Takeru!,
143,9,0,Hahaha...,
144,66,0,"If you attack me, I cannot\nguarantee that this child will\nsurvive!",
145,22,0,"Yamato, help meeeeeee!",
146,35,0,You coward! I can't forgive\nthis...,
147,8,0,Aaaaaah!,
148,5,0,Gh...,
149,8,0,J...Jou!,
150,5,0,Why?!,
151,62,0,"Up 'til now, you've been saying\nthat we were in this together.",
152,48,0,"You've been putting up with me, so\nit's my turn.",
153,61,0,I... even after I said all those\nhorrible things. Jou... Jou!,
154,27,0,He's too strong. It's over.,
155,44,0,"No, that's not true, we'll figure\nout a way!",
156,79,0,"I still haven't forgotten my\nfriends. I believe in them, and in\nour friendship!",
157,8,0,W-what?!,
158,35,0,That's the power of Yamato's\nCrest.,
159,58,0,"Go, WereGarurumon! Don't hold\nback, not for even a second!",
160,14,0,Gwaaaaaaaaaah!,
161,17,0,Huh? Digitamamon?,
162,22,0,N-no way! Digitamamon!,
163,19,0,"Hurry, ruuuuuuuuun!",
164,14,0,You saved Jou!,
165,35,0,Jou... thank you for saving\nTakeru.,
166,72,0,"It's fine. I was always the one\nyou were getting out of trouble,\nanyway.",
167,6,0,And...,
168,4,0,Huh?,
169,10,0,I'm sorry.,
170,9,0,Yamato...,
171,90,0,"...so you're saying, if we don't\ndo something about this world,\nit'll affect ours as well.",
172,16,0,Pretty mu... hm?,
173,5,0,What?,
174,40,0,A reaction! Our friends are around\nhere!,
175,39,0,"Mine, too! It's coming from this\nway...",
176,28,0,Mine's coming from that way.,
177,58,0,"Well, we'll split up into two\ngroups. I'll go with Takeru.",
178,37,0,"Okay, then. Jou, you'll come with\nme.",
179,54,0,"But...if we can't meet up again,\nwhat are we gonna do?",
180,59,0,"In that case, we'll meet up at the\nbottom of that mountain.",
181,22,0,Got it. Let's do that.,
182,42,0,"Hey...we *are* going to meet\nagain, right?",
183,40,0,We'll meet again. Because we're\nfriends.,
184,44,0,"Yeah, we'll definitely see each\nother again.",
185,28,0,You're right. We're friends.,
186,58,0,I hear voices from inside. It\nsounds pretty busy in there.,
187,42,0,Let's go check out the restaurant\nfor now.,
188,50,0,I could have sworn I heard\nTakeru's voice earlier.,
