index,limit,speaker,original,translation
0,27,0,"Hackmon! You're here, too?!",
1,7,0,No way!,
2,35,0,So that *wasn't* actually the\nexit?,
3,49,0,That's weird... That should have\nbeen the exit...,
4,33,0,We're trapped in here for real...,
5,6,0,No...!,
6,79,0,It must be the guy that Hackmon\nwas talking about! The one who\nbrought us here!,
7,6,0,...Ah!,
8,19,0,Someone's coming...,
9,13,0,Taichiiiiiii!,
10,14,0,Agumoooooooon!,
11,17,0,...Who are *you*?,
12,51,0,"It really *is* you, Taichi! And\nyou're with Agumon!",
13,41,0,I have no idea what you're talking\nabout!,
14,52,0,"Come on, Taichi, calm down! See?\nLook at my goggles!",
15,13,0,Your goggles?,
16,67,0,"They're the goggles you gave me!\nI'm Daisuke Motomiya, your junior!",
17,56,0,...They're scratched in exactly\nthe same places as mine!,
18,87,0,Don't you remember? Fifth-grader\nat Odaiba Elementary! Same class\nas Hikari and Takeru!,
19,39,0,"Wait, but isn't Takeru in second\ngrade?",
20,74,0,"Wait, what? That's not... huh?\nYou're shorter than I remember you\nbeing...",
21,39,0,"...Hey, V-mon, am I dreaming right\nnow?",
22,23,0,Why don't we check? Ey!,
23,35,0,"O-Ow... Okay, this isn't a\ndream...",
24,51,0,"Daisuke! Oops, I think that was a\nbit too strong...",
25,8,0,U-Ugh...,
26,22,0,Daisuke! You're awake!,
27,22,0,"Are you okay, Daisuke?",
28,13,0,Tai...chi...?,
29,25,0,V-mon told us everything.,
30,57,0,"So you and V-mon are from three\nyears in the future, huh?",
31,67,0,So the Taichi here is three years\nyounger than the Taichi I know...,
32,18,0,What's going on...,
33,65,0,"I guess this dimension is\nconnected to other time periods,\ntoo...",
34,33,0,"...Okay, I really don't get this.",
35,38,0,"So what are you gonna do now,\nDaisuke?",
36,45,0,"Isn't it obvious? I'm going with\nyou, Taichi!",
37,11,0,"Yeah, yeah!",
38,78,0,"I've always wanted to go on an\nadventure with you, like Hikari\nand Takeru did!",
39,13,0,Huh? Really?!,
40,61,0,"So now that that's decided, it's\ntime to go! Let's go, V-mon!",
41,5,0,Yeah!,
42,72,0,"...so on our way back from school,\nwe were captured by a black\nshadow...",
43,39,0,"...and before we knew it, we were\nhere.",
44,35,0,That's just like what Hackmon\nsaid.,
45,17,0,"Hey, hey, Taichi!",
46,20,0,"What is it, Hackmon?",
47,42,0,Something's been bothering me for\na while.,
48,55,0,Would you and Daisuke be Agumon\nand V-mon's attendants?,
49,22,0,Me? V-mon's attendant?,
50,57,0,"No, no! Agumon's my friend... or\nmore like, my partner...",
51,36,0,"Hmmm? So then, why don't I have\none?",
52,33,0,"Well, when you put it that way...",
53,72,0,"In my time, I went to the Digital\nWorld, and I lifted up a\nDigimental...",
54,24,0,And that awakened V-mon.,
55,11,0,"Yeah, yeah!",
56,51,0,Agumon and I met for the first\ntime at File Island.,
57,34,0,"I was a Koromon back then, though.",
58,49,0,"Okay, so why don't you become my\npartner, Taichi?",
59,6,0,What?!,
60,34,0,No can do! Taichi is *my* partner!,
61,66,0,Then why don't we fight? Whoever\nwins gets to be Taichi's partner!,
62,9,0,I refuse!,
63,11,0,How greedy!,
64,50,0,"Hey, hey, don't just go off on\nyour own like that!",
65,38,0,"Hmph... so then, where's *my*\npartner?",
66,35,0,Hackmon's a real character\nthere...,
67,15,0,Ah! Over there!,
68,31,0,We've finally found the exit...,
69,5,0,What?,
70,7,0,Taichi!,
71,21,0,Is that... Magnamon?!,
72,21,0,Is that a copy of me?,
73,29,0,"What are we gonna do, Taichi?",
74,56,0,"I mean, obviously we're gonna have\nto defeat him, right?",
75,27,0,"Okay! I'll watch you, then!",
76,28,0,Huh? You're not gonna fight?,
77,64,0,I know my limits! I'm not gonna\nfight someone way above my tier!,
78,29,0,"Fine, then... Let's go, guys!",
79,17,0,"Take that, faker!",
80,10,0,We did it!,
81,16,0,"We did it, guys!",
82,20,0,"All right, let's go!",
83,13,0,"Wait, Taichi!",
84,8,0,Aaaaaah!,
85,47,0,The heck is this? Are we gonna be\ntrapped here?,
86,14,0,What happened?,
87,74,0,"I can't really tell, but maybe\nthere's a door that'll only let us\nthrough.",
88,6,0,What?!,
89,62,0,"So, got any ideas for these guys?\nThey're gonna be stuck here.",
90,65,0,Nooooo! I thought I could finally\ngo on an adventure with Taichi!,
91,19,0,"Listen up, Daisuke!",
92,51,0,There's gotta be a reason we can't\nget out of here.,
93,70,0,"If we both look for it, we'll run\ninto each other again at some\npoint!",
94,25,0,Is it gonna be that easy?,
95,36,0,The only thing we can do is\nbelieve!,
96,44,0,"...Yeah, you're right! I'll\nbelieve in that!",
97,35,0,"Yeah, so let's meet up again\nlater!",
98,24,0,Taichiiiiiii! Take care!,
99,17,0,"You too, Daisuke!",
100,71,0,"Even back in elementary school,\nTaichi was still the same old\nTaichi...",
101,16,0,"Let's go, V-mon!",
102,15,0,"Yeah, let's go!",
103,22,0,【Area 1】,
104,22,0,【Area 2】,
105,22,0,【Area 3】,
