index,limit,speaker,original,translation
0,41,0,��������Taichi! It's the Koromon village!,
1,80,0,"Yeah. Although we were just here,\nit feels like we've been away for\na long time.",
2,9,0,Taichi...,
3,58,0,"So, why'd you say we should return\nto the Koromon village?",
4,15,0,It was my idea.,
5,5,0,Sora?,
6,52,0,There might be a way to get\nKoromon to evolve again.,
7,88,0,"After all, not only was there a\nCrest hidden here, but there was\nalso a transfer device.",
8,59,0,"There's prolly some kinda legend\n'bout evolution here, too.",
9,52,0,"Thanks, guys! Thanks for coming,\nfor me and Koromon!",
10,17,0,"Cheer up, Taichi.",
11,32,0,Yeah. I can't stay down forever.,
12,21,0,"That's right, Taichi!",
13,50,0,"Now, let's listen to what the\nKoromon have to say.",
14,17,0,...so that's why.,
15,54,0,Do you know of any way to get\nKoromon to evolve again?,
16,57,0,"Unfortunately, we don't have any\nlegends about evolution.",
17,51,0,"If there were a way, we would have\nused it already.",
18,19,0,"Yeah, you're right.",
19,66,0,"But that's bad. It means you won't\nbe able to evolve again, right?",
20,31,0,That might just be how it is...,
21,30,0,"Ah, now that you mention it...",
22,33,0,D-did you come up with something?,
23,90,0,"It's got nothing to do with\nevolution, but I do know a legend\nabout invigoration medicine.",
24,22,0,Invigoration medicine?,
25,82,0,"Yeah! If you drink it when you get\nsick, you'll feel a great power\nfrom your body!",
26,26,0,So where is this medicine?,
27,53,0,We can make it for you if you\nbring us DigiPinecones!,
28,48,0,They grow on the farthest tree\nfrom the village.,
29,45,0,"Let's go, guys! I'll do anything\nfor Koromon!",
30,26,0,"That's the spirit, Taichi!",
31,24,0,"Taichi, that must be it!",
32,27,0,So those are DigiPinecones!,
33,59,0,"We did it, Taichi! Let's hurry\nback to the Koromon village.",
34,17,0,Wait right there!,
35,8,0,Gazimon!,
36,17,0,What do you want?,
37,40,0,Don't you know who this tree\nbelongs to?,
38,102,0,"It grew from seeds we threw on the\nroadside a long time ago! In other\nwords, those pinecones are ours!",
39,29,0,That is *such* a blatant lie!,
40,8,0,Shut up!,
41,5,0,Gyah!,
42,5,0,Gyah!,
43,5,0,Sora!,
44,44,0,Don't do such horrible things to\nmy friends!,
45,27,0,How's that? Wanna go again?,
46,24,0,Tch! I'll remember this!,
47,19,0,"Are you okay, Sora?",
48,55,0,It's no big deal. Let's go back to\nthe Koromon village.,
49,60,0,Sorry to keep you waiting! Here's\nthe invigoration medicine.,
50,32,0,"Go on, chug it down in one shot!",
51,25,0,Let's go! *gulp*...*gulp*,
52,12,0,"*gulp, gulp*",
53,12,0,"*gulp, gulp*",
54,12,0,"*gulp, gulp*",
55,14,0,So how was it?,
56,13,0,G-grooooooss!,
57,29,0,"Bleeeeeh, it tastes terrible.",
58,48,0,"That's strange, I'm sure we made\nit correctly...",
59,38,0,You're awful for making us drink\nthat!,
60,13,0,Awful! Awful!,
61,51,0,"Well, you certainly look\ninvigorated... with anger.",
62,56,0,Perhaps it was meant to be\nsomething like shock therapy.,
63,87,0,"We only heard legends about this,\nwe really didn't know... Please\ntake this in apology.",
64,31,0,"Hmph, all right, give it to us.",
65,83,0,"Sorry, Taichi. This wouldn't have\nhappened if I hadn't suggested\nthat we come here.",
66,90,0,"It's okay, it's the thought that\ncounts. Despite all that happened,\nit really meant a lot.",
67,24,0,So don't worry about it.,
68,58,0,"That's right. I hope you feel like\nyourself again, Taichi.",
69,63,0,We can make the invigoration\nmedicine if we have DigiPinecones.,
70,61,0,The DigiPinecones grow on the\nfarthest tree from the village.,
71,79,0,"If we could evolve, we'd have\ntaken care of the Pagumon and\nEtemon ourselves...",
72,37,0,Huh? Weren't you an Agumon back\nthen?,
73,32,0,Yeah. A lot of stuff happened...,
74,65,0,"Etemon came here and destroyed\nthis town, too. Look at this road!",
75,57,0,We have legends about how to make\na variety of medicines.,
76,49,0,"Hey, Jou, can you teach me how to\nmake mouthwash?",
77,11,0,"Eh, why me?",
78,31,0,Because you're always shouting.,
79,23,0,That's enough from you!,
80,46,0,"I've just been bothering everyone,\nin the end.",
81,29,0,"What are you saying, Taichi?!",
82,45,0,You've always been getting us out\nof trouble!,
83,7,0,Sora...,
84,39,0,"So right now, we have to help you,\ntoo.",
85,15,0,What Sora said!,
86,35,0,Don't act like you're bothering\nus.,
87,26,0,"Sorry, Sora. Thanks, guys!",
