index,limit,speaker,original,translation
0,25,0,"t get it, but whatever...",
1,24,0,"Yaaaaay! Jou, thank you!",
2,19,0,We finally made it.,
3,51,0,I wonder if any more Digimon are\ngonna attack us...,
4,82,0,"It's okay, we won't stick around\nfor long! Let's find as many\nDigiClams as we can!",
5,24,0,"Yamato, I challenge you!",
6,24,0,Sounds fun. Bring it on!,
7,51,0,Is it really okay to be taking all\nthese DigiClams?,
8,43,0,Sure! Why don't we take about five\nmillion?,
9,17,0,F-f-five million?,
10,50,0,"Hahaha, I'm kidding. You can't\ntake a joke at all!",
11,81,0,"We're all working together, so I\nthink you'll only need to get\naround five or so!",
12,34,0,Whew! Are these all the DigiClams?,
13,31,0,"That's it! Thanks so much, Jou!",
14,33,0,"We really found a lot, didn't we?",
15,50,0,"Yep! I bet the Marching Fishes\nwill be happy, too!",
16,68,0,What's going on? Are Taichi and\nYamato fighting? Let's check it\nout.,
17,24,0,My DigiClams are bigger!,
18,59,0,"It's not the size that matters,\nit's the number you caught!",
19,5,0,Size!,
20,7,0,Number!,
21,39,0,Stop! Let's not get ahead of\nourselves!,
22,28,0,"Okay, let's have Jou decide!",
23,36,0,There's no other way to settle\nthis!,
24,57,0,"Whoever found the biggest\nDigiClams is the winner, right?",
25,55,0,Jou! Shouldn't the winner be the\none who gathered more?,
26,5,0,Um...,
27,20,0,Taichi's the winner!,
28,20,0,Yamato's the winner!,
29,11,0,It's a tie!,
30,10,0,All right!,
31,9,0,No way...,
32,4,0,See?,
33,10,0,Whaaaaat?!,
34,20,0,That can't be right.,
35,8,0,Hmmmm...,
36,35,0,(Both of them look\ndisappointed...),
37,25,0,Wait! Something's coming!,
38,3,0,Ah!,
39,36,0,There *were* Digimon here after\nall!,
40,45,0,They came because they smelled the\nDigiClams!,
41,20,0,Let's fight for 'em!,
42,90,0,"Whew. We managed to fight them\noff... Hey, Gomamon, look at all\nthe DigiClams we gathered!",
43,69,0,"Thank you, Jou! Guys! I bet the\nMarching Fishes will be really\nhappy!",
44,87,0,...Jou and Gomamon's happy faces\nmake me feel kinda stupid for\ngetting into that fight.,
45,27,0,It was my fault! I'm sorry.,
46,22,0,My bad too. I'm sorry.,
47,79,0,"Jou, you said that they tied\nbecause you didn't want them to\nfight, didn't you?",
48,36,0,"Hm? Well, yeah, that's basically\nit.",
49,20,0,"You're amazing, Jou!",
50,44,0,You can only get DigiClams at\nsandy beaches!,
51,4,0,Jou!,
52,18,0,"What's up, Takeru?",
53,76,0,"I found this while we were looking\nfor DigiClams. I'll let you have\nit, Jou.",
54,40,0,"I found this. I'll let you have\nit, Jou.",
55,22,0,"Ah, thank you so much!",
56,58,0,"No problem, it's my thanks to you\nfor stopping that fight!",
57,20,0,Obtained a DigiClam!,
58,29,0,"Hey, Jou, how's Yamato doing?",
59,25,0,"I mean, I'm just curious!",
60,69,0,"We're in a contest, after all.\nAsking for help is basically\ncheating.",
61,41,0,"I'll win, I'll definitely win...\n*mumble*",
62,45,0,"Nice job, Yamato! What amazing\nconcentration!",
63,74,0,"I mean, I know it's a thank-you\ngift, but I've never heard of\nDigiClams...",
64,41,0,"We really aren't in Japan after\nall, huh.",
65,48,0,The sea breeze is bad for\nprecision machinery...,
66,42,0,Why didn't you leave your computer\nbehind?,
67,49,0,I'm worried it'll break if I'm not\nwatching it...,
68,31,0,The sea breeze feels so good...,
69,95,0,"Looks like someone's having fun,\nunlike a certain someone who likes\nto get all high and mighty.",
70,33,0,"Hey! I'm doing my best, you know!",
71,42,0,"Takeruuu! Look, look, it's a\nDigiStarfish!",
72,14,0,Whoaaaaa! Wow!,
73,14,0,Whoaaaaa! Wow!,
74,14,0,Whoaaaaa! Wow!,
75,83,0,Those two are totally fixated by\nthe seashore. Are they even\nlooking for DigiClams?,
76,10,0,Seriously!,
77,35,0,"Hey, Jou. Why is ocean water\nsalty?",
78,35,0,Because of the salt flow from land.,
79,32,0,Because the ocean contains salt.,
80,51,0,It's because salt flows into the\nsea from the land!,
81,47,0,Then how come river water isn't\nall that salty?,
82,46,0,"Now that you mention it, you might\nbe right...",
83,15,0,"Come on, Jou...",
84,47,0,It's because the ocean contains\ndissolved salt.,
85,72,0,But what about rain and river\nwater flowing in? Wouldn't that\ndilute it?,
86,98,0,"True, but moisture evaporates from \nthe ocean's surface. If you're\ncurious, I'll lend you my book.",
