index,limit,speaker,original,translation
0,43,255,"��������All right, let's hurry to the\ngate!",
1,5,255,Yeah!,
2,23,255,Enlistment Conscription,
3,36,255,...Can those Digimon even read\nthis?,
4,35,21,"Come on, Taichi! Lay out the\ncards!",
5,39,0,Huh? Are you sure you want me to\ndo it?,
6,31,21,"I'll leave this to you, Taichi!",
7,30,21,W-what's this all of a sudden?,
8,86,21,I'm not just trying to shove all\nthe responsibility onto you. I\nreally believe in you!,
9,13,7,Huuuuuuuuuh?!,
10,64,21,"Me, too! At a time like this, we\nshould be following the leader!",
11,39,21,"Hey, hey! When did I become the\nleader?",
12,48,21,The group fell apart the moment\nyou disappeared!,
13,53,6,And you're the one who brought us\nall together again!,
14,30,8,"Well, I don't care about that!",
15,7,0,Mimi...,
16,33,23,Get me home! Do whatever you can!,
17,96,21,"..that's what I'd have said back \nthen, but I'm not gonna say \nselfish things like that anymore!",
18,69,21,"You're right. If we don't change\nourselves, nothing else will\nchange.",
19,27,21,I'll believe in my friends!,
20,7,255,Guys...,
21,24,21,"Don't you agree, Takeru?",
22,74,21,"Yeah! We'll still be together even\nif we end up in the wrong world,\nright?",
23,22,21,I'm not scared at all!,
24,7,21,Yeah...,
25,26,21,"What about you, Koushirou?",
26,40,21,"Ah, yes. As always, I believe in\nTaichi.",
27,14,21,"Do it, Taichi!",
28,8,21,...Okay.,
29,15,18,Hm?! This is...,
30,13,21,What's wrong?,
31,62,18,There's something written in the\narea where you put the cards.,
32,45,21,It must be a hint about what cards\nto choose!,
33,103,21,They're the same characters we've \nseen elsewhere in this world. I'll \ntranslate them with my computer.,
34,27,21,"Okay, I'll leave it to you!",
35,26,255,Here's the first sentence.,
36,45,255,"""From the Virus-types, present a\nChild form.""",
37,42,18,A Child form from the\nVirus-types... um...,
38,15,255,It's Kuwagamon!,
39,13,255,It's Gazimon!,
40,21,255,It's TonosamaGekomon!,
41,20,21,"Next one, Koushirou.",
42,28,255,Yes. Here's the second hint.,
43,45,255,"""From the Data-types, present an\nAdult form.""",
44,44,18,"An Adult form from the Data-types,\nthat's...",
45,12,255,It's Unimon!,
46,17,255,It's Digitamamon!,
47,16,255,It's Drimogemon!,
48,37,255,That brings us to the third\nsentence.,
49,49,255,"""From the Vaccine-types, present a\nPerfect form.""",
50,48,18,"A Perfect form from the\nVaccine-types, that's...",
51,12,255,It's Unimon!,
52,17,255,It's Digitamamon!,
53,14,255,It's Andromon!,
54,33,21,"Got it! Koushirou, the last hint.",
55,47,255,It's still translating. Just a\nlittle longer...,
56,24,255,I won't let you do that!,
57,12,6,What's that?,
58,50,255,I won't let you intrude in Lord\nVamdemon's castle!,
59,14,6,Aaaaaaaaaaaah!,
60,39,6,"Taichi, we can't do anything else\nhere!",
61,11,7,Wh...what?!,
62,50,7,This is bad! The castle's\nbeginning to fall apart!,
63,33,6,"Taichi, we're out of time! Hurry!",
64,9,6,"Ah, okay!",
65,28,21,"Taichi, can I have a moment?",
66,47,21,"What's wrong, Koushirou? At a time\nlike this...",
67,76,21,"You made a mistake in the cards\nyou chose, so I went ahead and\ncorrected it.",
68,16,7,Gh! Thank you...,
69,24,23,...Translation complete!,
70,47,24,"""From the Vaccine-types, present a\nChild form.""",
71,46,7,A Child form from the\nVaccine-types! That's...,
72,15,21,What's wrong...,
73,52,255,There are two cards that work!\nAgumon and Gomamon...,
74,11,7,N-no way...,
75,22,21,What do we do? Taichi?,
76,6,255,Agumon,
77,7,255,Gomamon,
78,17,255,I can't choose...,
79,24,6,All right! I've decided!,
80,36,6,It's the Agumon card! Open the\ndoor!,
81,24,21,All right! I've decided!,
82,38,6,"It's this one! Open the door,\nGomamon!",
83,29,18,"It's no good, I can't choose!",
84,11,6,I'll do it!,
85,38,6,"It's this one! Open the door,\nGomamon!",
86,7,0,Please!,
87,5,0,Open!,
88,15,2,It's opening...,
89,10,2,We did it!,
90,5,7,Ah..!,
91,21,21,"What's wrong, Taichi?",
92,66,21,I put down the wrong card! I\naccidentally put in the Gomamon\ncard!,
93,33,7,"Well, the result turned out fine.",
94,25,21,We'll keep this a secret.,
95,8,21,Y-yes...,
96,39,6,"Come on, everyone! Go through the\ndoor!",
97,15,6,"Let's go, guys!",
98,18,255,Huh? W-we're in...,
99,9,255,Japan...?,
100,40,2,The shrine! The campgrounds! We're\nback!,
101,15,2,Yaaaaaaaaaaaay!,
102,29,21,But...what about the Digimon?,
103,13,255,Soraaaaaaaaa!,
104,13,255,Welcome back!,
105,13,255,Welcome back!,
106,13,255,Welcome back!,
107,11,255,We're back!,
108,55,21,"Hey, Vamdemon's probably already\ngotten to work by now.",
109,53,21,"Yeah, at Hikarigaoka! The eighth\nchild must be there!",
110,50,6,We have to find them before he\ndoes and help them!,
111,50,255,We have to find them before he\ndoes and help them!,
112,50,255,We have to find them before he\ndoes and help them!,
113,5,255,Yeah!,
114,62,255,"Oh, Taichi! I found this while we\nwere going through the gate.",
