index,limit,speaker,original,translation
0,25,0,��������Is everyone okay?,
1,38,0,"We managed to survive that,\nsomehow...",
2,50,0,Seems like the river by the cliff\ncarried us away.,
3,66,0,What's with all the fish? They all\ngot together and made a raft...,
4,55,0,That was my Marching Fishes! I can\nsummon fish at will!,
5,28,0,"I see. Thanks...uh, Pukamon?",
6,16,0,I'm Gomamon now!,
7,47,0,What? And I just got used to your\nother name...,
8,14,0,We've evolved!,
9,38,0,"""Evolved""...? Whaddya mean,\n""evolved""?",
10,71,0,"Normally, it's when organisms\nchange into more advanced species,\nbut...",
11,30,0,"That's it, that's ""evolution""!",
12,37,0,"Well, at least you look stronger\nnow!",
13,58,0,"So...you've evolved, but are you\nstill ""Digital Monsters""?",
14,71,0,"Yup, and it's a good thing we've\nmet, Taichi! I can't evolve on my\nown!",
15,24,0,I don't really get it...,
16,31,0,"We don't really get it, either.",
17,56,0,"It's okay, you're stronger now, so\nthat's enough for us!",
18,37,0,"So, moving on. What should we do\nnow?",
19,41,0,We ought to go back up and wait\nfor help!,
20,99,0,"Easier said than done. We were\nwashed away pretty far, and it'll\nbe hard to get back up that cliff.",
21,96,0,"What if we see another monster \nlike that giant beetle, but shiny, \nblack and with tons of legs?",
22,85,0,"Anyway, we have to go *somewhere*!\nIf we just stand around, nothing's\ngonna get done.",
23,64,0,I don't wanna see any more bugs or\nsnakes or anything like that!,
24,19,0,But where do we go?,
25,50,0,"I saw the ocean earlier, so let's\ngo check it out!",
26,74,0,"At times like this, we should be\nstaying here and waiting\nfor...hey, wait!",
27,20,0,Whew... I'm tired...,
28,33,0,Are you okay? Let's take a break!,
29,37,0,I evolved from Tsunomon to\nGabumon...,
30,88,0,"You evolved and got bigger, just\nlike that! Hey, Taichi, why don't\nyou try evolving too?",
31,65,0,"If I evolve and start breathing\nfire, you'll be the first to see!",
32,48,0,"Thanks to Sora, I was able to\nevolve to Piyomon!",
33,64,0,"Hey, Taichi...What do they mean\nwhen they say it's thanks to us?",
34,97,0,"Wasn't there a story like that?\n""One day, a bird that Sora saved \ncame back to return the favor.""",
35,33,0,"Oh, Taichi, stop joking around...",
36,56,0,"Hey, Gomamon... is your mouth\nfull of gums or something?",
37,18,0,Huh? That's silly!,
38,64,0,"He's probably like a gumball,\nsince he's round and rolls around.",
39,20,0,You're *both* wrong!,
40,37,0,"Hey, Mimi, do you think I look\nweird?",
41,64,0,"I dunno, I can't tell if I like\nyou more as Palmon or Tanemon...",
42,71,0,"You know, Palmon, that flower on\nyour head looks kinda like Mimi's\nhat.",
43,41,0,Really? That means Mimi and I\nmatch! Yay!,
44,32,0,"You seem to be doing okay, Mimi.",
45,61,0,"Yeah...Kuwagamon's scary, but I'm\nglad everyone else is here.",
46,60,0,"Oh yeah, it's always reassuring to\nhave your friends around!",
47,75,0,"Normally, evolution is something\nthat's supposed to take place over\ntime...",
48,81,0,"Er, you're talking about kinda\ndifficult stuff. Can you put that\nin easier words?",
49,56,0,"By the way, Tentomon, why do you\ntalk in Kansai dialect?",
50,49,0,"...Er, could'ja also put that in\neasier words...?",
51,35,0,Nice dodge of the question\nthere...,
52,39,0,"Now that Patamon's evolved, he can\nfly!",
53,31,0,"Look, look, Takeru! I'm flying!",
54,22,0,You really are flying!,
55,20,0,Kinda shaky there...,
56,30,0,"I know, right? Look at him go!",
57,63,0,"I can fly faster when I put some\nreal effort into it, you know!",
58,23,0,"You can do it, Patamon!",
59,15,0,Okay! Let's go!,
60,31,0,"Taichi, are we leaving already?",
61,15,0,"Yeah, let's go!",
62,33,0,"No, I haven't talked to everyone.",
63,27,0,Mmm! I can smell the ocean!,
64,24,0,I can see it! The ocean!,
65,6,0,...Hm?,
66,50,0,"Why are there phones ringing?\nHere, of all places?",
67,64,0,How are there public telephones in\nsuch a place? It's illogical!,
68,49,0,"They look like pretty normal phone\nboxes, though.",
