index,limit,speaker,original,translation
0,75,0,"��������We've been here before, but this\nplace still gives me the creeps...",
1,56,0,We barely made it out last time...\nare we gonna be okay?,
2,50,0,"It's fine... as soon as we find\nit, we'll go back.",
3,5,0,Gyah!,
4,46,0,"Sorry, sorry! Didn't mean to scare\nyou, but...",
5,54,0,Taichi! Guys! Have you all been\nsecretly following us?,
6,58,0,"More importantly, why'd you come\nback here, of all places?",
7,42,0,Sora came back to find something\nshe lost.,
8,16,0,What'd you lose?,
9,29,0,"Well, it's... not a big deal.",
10,39,0,They locked Sora and Piyomon up\nhere...,
11,50,0,"Hey, Sora, did you find what you\nwere looking for?",
12,23,0,It's not in the cell...,
13,54,0,You must've dropped it when you\nwent through the hole.,
14,26,0,Yeah... let's check there.,
15,30,0,Nope... it didn't fall here...,
16,55,0,"I mean, what'd you drop? I can\nhelp you if you tell me.",
17,64,0,It's fine! Don't worry about it.\nI'll find it if I keep looking.,
18,56,0,"You're not hiding something from\nus, are you? Like food?",
19,31,0,"No! I'm not like you, Taichi...",
20,66,0,Oowoo... this is a nice bracelet!\nIt fits my white body so well...,
21,77,0,Did someone just pick it up? This\nis bad! We've got to hurry and get\nit back!,
22,11,0,"Wait, Sora!",
23,49,0,Tres bien! I'll be so popular with\nthis bracelet!,
24,13,0,A B-Bakemon?!,
25,41,0,W-Wait! That's what I lost! Give\nit back!,
26,45,0,Who are you? This is something *I*\npicked up!,
27,37,0,Give it back! That's important to\nme!,
28,50,0,Then you and I can have a battle\nfor it! En garde!,
29,57,0,"I have no idea what you're saying,\nbut I'll take it back!",
30,36,0,The loser is moi. A complete\ndefeat.,
31,36,0,Thank goodness... my lucky\nbracelet!,
32,80,0,A lucky bracelet? Don't you wear\nthat when there's a wish you want\nto come true?,
33,35,0,It must be a really important\nwish.,
34,66,0,"Yeah... the truth is, my mom\ndoesn't approve of me playing\nsoccer.",
35,94,0,"She's a flower arrangement school\nhead, and she'd rather I arrange\nflowers than play soccer...",
36,44,0,"Whoa! Do you wear kimono and all\nthat, Sora?",
37,35,0,"Don't interrupt her, she's\ntalking!",
38,70,0,So... my mom gave me this a while\nago. She made it with sewing\nthread.,
39,57,0,"And she used beautiful embroidery\nthread, so I thought...",
40,69,0,"You think if your bracelet breaks,\nyour mom will let you play soccer?",
41,48,0,"It's not a big deal, but it's\nimportant to me...",
42,40,0,"I'm sure your wish will come true,\nSora!",
43,5,0,Yeah!,
44,48,0,Huh! And I thought you were hiding\nfood from us!,
45,10,0,...Taichi!,
46,37,0,It was a joke! Don't get mad at\nme...,
47,7,0,Hahaha!,
48,49,0,It must have fallen somewhere in\nthis basement...,
49,63,0,"What are you looking for, Sora?\nIf you tell me, I'll help look!",
50,32,0,It's fine! I'll take care of it!,
51,32,0,Thank you... but leave it to me.,
52,40,0,"Sora, what's wrong? You're acting\nweird!",
53,18,0,"I'm sorry, Mimi...",
54,36,0,Oh! I was just a little\nsurprised...,
55,7,0,Okay...,
56,49,0,"Sorry, Mimi. I'm sure Sora has a\nreason for this.",
57,30,0,"I'll just watch for now, then.",
