index,limit,speaker,original,translation
0,67,0,��������We're here! The spatial control\ncore should be in the back!,
1,19,0,Taichi! Over there!,
2,16,0,Daisuke! Takato!,
3,19,0,Takuya! And Masaru!,
4,17,0,Taiki and Tagiru!,
5,28,0,Glad we're all together now!,
6,44,0,We heard everything about you and\nGankuumon!,
7,29,0,So that's why we're all here!,
8,79,0,"Well, a lot of stuff happened, but\nnow's not the time to be talking\nabout that.",
9,27,0,"I'm really sorry, Takuya!",
10,51,0,"Anyway, our first priority is to\ntake care of this.",
11,18,0,"Let's do it, guys!",
12,54,0,I guess we're not gonna be able to\nget in that easily!,
13,41,0,Why don't we all try to break in\nat once?,
14,50,0,"Well, we shouldn't all be wearing\nourselves out...",
15,39,0,"Why don't we split up into pairs,\nthen?",
16,63,0,"But if we split up into teams,\nwe're not gonna make it in time.",
17,36,0,"Why don't you go ahead then,\nTaichi?",
18,10,0,Daisuke...,
19,31,0,"You're the leader here, Taichi!",
20,9,0,Takuya...,
21,45,0,"Taichi, let's pick who we want to\ngo with us!",
22,14,0,"Hurry, Taichi!",
23,83,0,"Guys! We're gonna protect the\nDigital World and our own worlds,\nwith our own hands!",
24,5,0,Yeah!,
25,34,0,That's the spatial control core...,
26,12,0,It's coming!,
27,15,0,...WarGreymon?!,
28,23,0,It's the very last one!,
29,83,0,"Guys! This is the last one! If we\ndefeat him, we can stop the\nspatial control core!",
30,21,0,"Yeah! Let's go, guys!",
31,21,0,We did it! We did it!,
32,60,0,We're out of time! We have to stop\nthe spatial control core!,
33,8,0,Hackmon!,
34,44,0,N-No way! It shouldn't have this\nmuch power!,
35,8,0,Hackmon!,
36,13,0,Taichi! Guys!,
37,11,0,Hackmon...!,
38,82,0,Deliver this message to Gankuumon:\nI successfully guided the Chosen\nChildren here!,
39,10,0,Aaaaaaagh!,
40,22,0,"Are you okay, Hackmon?",
41,60,0,Taichi... Guys... What happened to\nthe spatial control core?,
42,44,0,It's all good! The fake copies are\nall gone.,
43,17,0,Thank goodness...,
44,46,0,"Splendid job, chosen ones. And\nyou, Hackmon...",
45,4,0,Yes?,
46,40,0,"So the Digital World is safe now,\nright?",
47,15,0,We can go home!,
48,38,0,"Man, this was one heck of a big\nthing!",
49,57,0,I was hoping I could wreck some\nmore stuff around here...,
50,51,0,All our friends back home must be\nworried about us.,
51,33,0,"Aww, I gotta go back to school...",
52,55,0,"As thanks for your work, I will\ngrant you all a reward.",
53,14,0,What? Really?!,
54,46,0,"I... will be your opponent, as a\nRoyal Knight!",
55,6,0,What?!,
56,10,0,"Now, come!",
57,22,0,W-We won... We did it!,
58,63,0,Splendid! Is this the true power\nof humans allied with Digimon?,
59,58,0,But it looks like we've still got\na lot of training to do.,
60,7,0,Indeed!,
61,27,0,"So, can we finally go home?",
62,21,0,Of course! However...,
63,17,0,"Oh, no. What now?",
64,87,0,"The moment you leave this space,\nyou will lose all the memories you\nhave obtained here.",
65,90,0,"If you were to take any of your\nmemories from this place, which\nexists beyond spacetime...",
66,51,0,...It would disturb the order of\nthe digital field.,
67,47,0,It's a shame... we just got to\nknow each other!,
68,48,0,"Well, I guess we can't do anything\nabout that...",
69,36,0,I'm just happy I got to meet\nTaichi!,
70,47,0,"Man, I really wanted to play\nsoccer with him...",
71,68,0,Some lost memories won't get in\nthe way of a friendship between\nmen!,
72,43,0,"I get the feeling we'll meet\nagain, anyway.",
73,56,0,"I don't really get any kind of\n""bye!"" feeling from this.",
74,46,0,"Yeah, that's right! We'll meet\nagain, someday!",
75,25,0,Let's meet again someday!,
76,22,0,"Come with me, Daisuke!",
77,19,0,Choose someone else,
78,21,0,"Come with me, Takato!",
79,19,0,Choose someone else,
80,21,0,"Come with me, Takuya!",
81,19,0,Choose someone else,
82,21,0,"Come with me, Masaru!",
83,19,0,Choose someone else,
84,20,0,"Come with me, Taiki!",
85,19,0,Choose someone else,
86,21,0,"Come with me, Tagiru!",
87,19,0,Choose someone else,
88,48,0,All right! Let's go to the spatial\ncontrol core!,
89,22,0,"Ugh, I can't decide...",
90,56,0,"Hey, hey! We don't have time!\nHurry up and pick someone!",
91,22,0,"Come with me, Daisuke!",
92,21,0,"Come with me, Takato!",
93,21,0,"Come with me, Takuya!",
94,21,0,"Come with me, Masaru!",
95,20,0,"Come with me, Taiki!",
96,21,0,"Come with me, Tagiru!",
97,11,0,You called?,
