index,limit,speaker,original,translation
0,53,0,"read it, Agumon? It's\ncompletely unreadable to me...",
1,12,0,"Yeah, I can!",
2,20,0,What's up with that?,
3,32,0,I dunno. That's not all it says.,
4,67,0,"So it really *is* about\nHikarigaoka! All right, let's\ncheck it out!",
5,44,0,We might find a clue about the\neighth child!,
6,48,0,Looks like all the fuss about\nMammon's subsided.,
7,27,0,"The police are gone, too...",
8,43,0,I don't see any clues we can use\nfor now...,
9,18,0,"Taichi, above you!",
10,22,0,What's he doing here?!,
11,17,0,"Taichi, get down!",
12,28,0,"I'm counting on you, Agumon!",
13,31,0,That was a real strong enemy...,
14,33,0,...I've seen that Digimon before.,
15,53,0,Really? That's the first time I've\nseen that Digimon.,
16,40,0,Hmmm... I know I've seen it\nsomewhere...,
17,13,0,Ah! That's...,
18,5,0,What?,
19,62,0,I guess that Digimon dropped it\nearlier. It might be a clue...,
20,31,0,Can't be helped. Let's go home.,
21,7,0,Yeah...,
