index,limit,speaker,original,translation
0,65,0,"��������I'm so tired. If I walk any more,\nmy legs will get thick.",
1,49,0,Mimi! This is why you should have\nroots for legs!,
2,21,0,I don't want roots...,
3,29,0,Looks like it's getting dark.,
4,66,0,What should we do? It'll be\ndangerous if we keep going after\ndark.,
5,62,0,I smell...I smell it! Fresh water!\nThere's a lake around here!,
6,29,0,We're all tired and hungry...,
7,46,0,Should we make camp at the lake\nfor the night?,
8,22,0,Whoa! It's a big lake!,
9,31,0,It's the perfect place to camp!,
10,70,0,"Hey, if we camp out here, does\nthat mean we'll have to sleep\noutdoors?",
11,20,0,"Yeah, looks like it.",
12,9,0,No way...,
13,34,0,Hey! There's a trolley over there!,
14,11,0,T-there is!,
15,54,0,Why would there be a trolley car\nin a place like this?,
16,24,0,Huh? The lights went on!,
17,62,0,Someone must be in this car! There\nare people besides us here!,
18,19,0,Let's check it out!,
19,20,0,There's no one here.,
20,14,0,Seems like it.,
21,46,0,And after all those phones...\nWhat's going on?,
22,53,0,We should sleep here. Let's figure\nthis out tomorrow.,
23,40,0,Taichi! We still don't have enough\nfood!,
24,32,0,Yeah... Let's search a bit more!,
25,18,0,We gathered a lot!,
26,45,0,We all worked together and got all\nthis food!,
27,26,0,"I'm really, really hungry.",
28,40,0,All right! Time to head back for\ndinner!,
29,79,0,Palmon says she can tell the\ndifference between edible and\npoisonous mushrooms!,
30,4,0,Yep!,
31,27,0,Digimon really are amazing!,
32,21,0,Can you teach me how?,
33,55,0,"It's not just any Digimon who can\ndo this, it's Palmon!",
34,10,0,"Oh, sorry.",
35,24,0,Of course! It'll be fun!,
36,26,0,Let's go mushroom hunting!,
37,46,0,"Gabumon, do you have any special\ntalents, too?",
38,20,0,I'll bet he doesn't.,
39,7,0,Hmmmmm.,
40,37,0,What's wrong? Does your stomach\nhurt?,
41,81,0,"No! I'm trying to stargaze to find\nour location, but I can't find the\nNorth Star.",
42,45,0,I can't see the Southern Cross\neither. Weird.,
43,57,0,So we're not in the Northern or\nSouthern Hemisphere. Hmm.,
44,35,0,Try not to think about it too\nmuch.,
45,50,0,"You seem to know a lot about\ncooking fish, Yamato.",
46,26,0,Did you learn how at home?,
47,11,0,"Ah, well...",
48,26,0,I cook in place of my mom.,
49,13,0,Is that so...,
50,38,0,"I wonder if I should try cooking,\ntoo.",
51,33,0,"Was it hard, fishing with Takeru?",
52,64,0,Not at all! He's very skillful! It\nwas enjoyable for me as well.,
53,20,0,Invite me next time.,
54,27,0,He wasn't too much trouble?,
55,62,0,"All right, next time the three of\nus will go fishing together!",
56,49,0,I never thought of him as being a\nburden to me...,
57,55,0,There seem to be normal fish here\nand not just Digimon.,
58,51,0,"Catching fish was fun, but I don't\nlike fish bones.",
59,41,0,I would've taken them out if you'd\nasked.,
60,55,0,But Taichi said it's tastier if\nyou eat the head whole.,
61,13,0,Is it really?,
62,65,0,"Looks like we're safe for tonight,\nbut... What'll we do tomorrow?",
63,51,0,We should rest for now and think\nabout it tomorrow.,
64,15,0,"I'm tired, too.",
65,6,0,*yawn*,
66,23,0,"Are you tired, Patamon?",
67,5,0,Yeah.,
68,37,0,*yawn* I'm full. I should sleep\nsoon.,
69,31,0,Should we keep watch in shifts?,
70,26,0,Okay. Let's pick an order.,
71,56,0,I don't think the girls should\nhave to do it. Or Takeru.,
72,13,0,I'll be fine!,
73,36,0,Don't worry about it. Get some\nrest.,
74,48,0,"Hey, Gabumon. Let me use your pelt\nas a blanket!",
75,52,0,"I've always wondered what's under\nyour fur, Gabumon!",
76,17,0,A-a-about that...,
77,42,0,Stop it! Can't you see he doesn't\nlike it?,
78,34,0,"It was just a joke, don't get mad!",
79,23,0,S-stop it! Both of you!,
80,46,0,"So, who'll take the first shift on\nguard duty?",
81,14,0,I'll go first.,
82,13,0,I'll go next.,
83,9,0,Yamato...,
84,40,0,Yamato's harmonica has such a nice\ntone.,
85,58,0,(Why did I have to get so angry\nover such a little thing?),
86,32,0,(I should go check on Taichi...),
87,19,0,Apologize to Taichi,
88,25,0,Don't apologize to Taichi,
89,38,0,I couldn't sleep. Sorry about\nearlier.,
90,65,0,It was my fault too. I keep\ngetting irritated over stupid\nthings.,
91,83,0,"I know the feeling. When we can't\nhold ourselves together, we just\nend up fighting.",
92,61,0,I just came here to make sure that\nyou're not falling asleep.,
93,43,0,"Right. I'm awake and watching,\ndon't worry.",
94,68,0,"By the way, I've been wondering.\nWhat's your relationship to\nTakeru?",
95,77,0,We're brothers. We've been living\nseparately ever since our parents\ndivorced.,
96,57,0,"I live with our father, and Takeru\nlives with our mother.",
97,42,0,So that's why you have different\nsurnames.,
98,5,0,Yeah.,
99,68,0,I've been waiting to use the\nbathroom... I wonder where Yamato\nwent.,
100,16,0,Hm? What's this?,
101,14,0,An earthquake?,
102,32,0,"Look over there, it's a monster!",
103,20,0,What is that thing?!,
104,17,0,That's Seadramon!,
105,7,0,Takeru!,
