index,limit,speaker,original,translation
0,23,0,I can't walk anymore...,
1,23,0,I can't walk anymore...,
2,43,0,"All right then, let's find a place\nto rest!",
3,64,0,There! There's a normal building!\nThere's gotta be people there!,
4,40,0,No one would live in a forest like\nthis.,
5,33,0,I'm sure they're there! Let's go!,
6,20,0,"Hey, Jou! Wait up...",
7,26,0,"Excuse me, is anyone here?",
8,33,0,"A building, here of all places...",
9,25,0,There's a pretty picture!,
10,52,0,You're right! But why's there a\npicture of an angel?,
11,75,0,There can't be any bad Digimon in\na place with a picture of a pretty\nangel!,
12,27,0,I guess it can't be helped.,
13,41,0,Let's take a good look around this\nplace.,
14,32,0,I smell food...and it's a feast!,
15,32,0,I smell food...and it's a feast!,
16,32,0,I smell food...and it's a feast!,
17,10,0,Whaaaaat?!,
18,6,0,There!,
19,41,0,You're right! A whole feast right\nhere...,
20,61,0,"No matter how you look at it, it's\na bit too good to be true.",
21,15,0,It's delicious!,
22,52,0,"It's like some sin, eatin'\ndelicious food like this!",
23,63,0,"I'll eat some, too! I'd like to be\nlucky, just once in a while!",
24,7,0,Me too!,
25,7,0,Me too!,
26,7,0,Me too!,
27,7,0,Me too!,
28,14,0,Let's eaaaaat!,
29,14,0,Let's eaaaaat!,
30,46,0,And Taichi and his friends stuffed\nthemselves.,
31,14,0,I ate so much!,
32,57,0,"My stomach's so full, I don't\nthink I can eat any more...",
33,29,0,It feels like camping school!,
34,52,0,"We were *supposed* to be at summer\ncamp, but then...",
35,11,0,but then...,
36,11,0,but then...,
37,57,0,"Yeah, we left home thinking we'd\nbe going to summer camp.",
38,12,0,we left home,
39,12,0,we left home,
40,98,0,We've been lost in this world for\nfive days. The school and town\nassociation must be in an uproar.,
41,42,0,"We're all worried about home. I\nam, too...",
42,33,0,We have to hang in there for now!,
43,30,0,We'll think about it tomorrow!,
44,65,0,"Don't complain about it, Sora. For\nnow, we have to hang in there!",
45,26,0,"You're right, but...*sigh*",
46,7,0,Sora...,
47,48,0,Let's sleep for now and think\nabout it tomorrow!,
48,35,0,"Haha, that's just like you,\nTaichi!",
49,21,0,Is that a good thing?,
50,16,0,Of course it is!,
51,41,0,It's around bedtime. Aren't we all\ntired?,
52,39,0,"We'll all be able to go home,\nright...?",
53,14,0,Papa...Mama...,
54,18,0,I wanna go home...,
55,25,0,Crying won't do anything.,
56,33,0,Even Yamato can be discouraged...,
57,35,0,Crying won't do anything. Cheer up!,
58,23,0,Waaaaaaaaaah! Aaaaaaah!,
59,18,0,"Oops, I messed up.",
60,73,0,"Even Yamato gets discouraged\nsometimes, but he tries hard not\nto show it!",
61,12,0,Even Yamato?,
62,58,0,"Yeah. So if you want to help him,\nthen smile for his sake!",
63,7,0,Okay...,
64,66,0,"Everyone gets discouraged once in\na while, so I'll give it my all!",
65,47,0,"I didn't want to get everyone\ndepressed, but...",
66,21,0,(It's gotten late...),
67,33,0,Talk some more with everyone else,
68,21,0,Turn in for the night,
69,20,0,Let's call it a day!,
70,17,0,I'm kinda sleepy.,
71,22,0,"Okay then, good night!",
72,53,0,They're sleeping. They fell into\nthis trap so easily.,
73,32,0,I'll crush 'em while they sleep!,
74,20,0,Kill...the children!,
75,12,0,Hahahaha...!,
76,28,0,"Hey...Taichi, are you awake?",
77,28,0,"Mmmf...Agumon, what's wrong?",
78,30,0,What's wrong? Say it straight.,
79,34,0,P-O-O-P! I gotta use the bathroom.,
80,32,0,"Got it, got it! Can't be helped.",
81,61,0,"*yawn* Let's hurry up, find the\nbathroom, and go back to bed.",
82,28,0,Taichi! I said the bathroom!,
83,35,0,"Ahaha, looks like I'm still\nsleepy.",
84,36,0,Ugh! I can't hold it in much\nlonger!,
85,31,0,Taichi! That's the dining room!,
86,59,0,"Ahaha...I don't know why, but my\nstomach still feels empty.",
87,36,0,Ugh! I can't hold it in much\nlonger!,
88,50,0,Why don't you just go to the\nbathroom by yourself?,
89,65,0,I'm sure even *you're* too scared\nto go to the bathroom at night.,
90,35,0,Don't be silly! I'm a\nfifth-grader.,
