index,limit,speaker,original,translation
0,46,0,��������So this is where Yamato's dad\nworks...,
1,53,0,We have to deliver these documents\nas soon as we can.,
2,81,0,It's surpisingly scatterbrained of\nhim to leave such important\ndocuments at home.,
3,68,0,"He's so busy working at the TV\nstation, he starts forgetting\nthings.",
4,83,0,"As soon as he gets home, he eats\nand sleeps, and then he goes right\nback to work...",
5,61,0,"Yamato, I've been wondering what\nthat package is for a while.",
6,46,0,This? I made lunch for Dad before\nI left home.,
7,57,0,"Wow, that's amazing! I bet your\ndad will be really happy!",
8,21,0,"I'd like that, but...",
9,51,0,"Wow, it looks easy to get lost in\nsuch a big place.",
10,55,0,"Come on, let's get moving. Don't\nstray too far from me.",
11,26,0,"All right, stooooooooooop!",
12,28,0,There's even Digimon *here*?,
13,8,0,Gazimon!,
14,74,0,"Heehee, we've decided that you'll\nhave to pay a toll to come through\nhere!",
15,64,0,"If you want to come out unharmed,\nhand over everything you have!",
16,39,0,Who gave you the right to decide\nthat?!,
17,58,0,"Sorry, I can't let you do that.\nYou're letting us through!",
18,8,0,Yamato!!,
19,36,0,"Ugh, you... Gimme that package\nback!",
20,13,0,This is food.,
21,37,0,"It smells good, I bet it's\ndelicious!",
22,9,0,Tsunomon!,
23,15,0,Leave it to me!,
24,43,0,"We did it! Yamato, are you okay\nover there?",
25,45,0,"The documents are fine, but Dad's\nlunch is...",
26,37,0,The Gazimon messed up the\ncontents...,
27,82,0,"If the documents are safe, that's\ngood enough. We're running late,\nso let's hurry.",
28,11,0,(Yamato...),
29,18,0,"Oh! Sorry, Yamato!",
30,41,0,"These are the important documents,\nright?",
31,77,0,"That's it, that's it! By the way,\nwhat's that stuffed animal you're\ncarrying?",
32,45,0,"Ah, this? Oh, it's just a present\nfor Takeru.",
33,62,0,"Huh, how's Takeru doing? I've been\ntoo busy to see him, but...",
34,20,0,"Ah, he's doing fine.",
35,41,0,"That's good. Okay, I'll get back\nto work.",
36,4,0,Dad!,
37,13,0,What's wrong?,
38,73,0,Here's some lunch I made for\nyou... but I fell over and it got\nmessed up.,
39,37,0,"Thanks, I was starting to get\nhungry.",
40,45,0,"It looks bad, but I think it'll\ntaste okay...",
41,49,0,"I know your cooking better than\nanyone, you know.",
42,33,0,"Really? Okay, I'll head home now.",
43,7,0,Yamato!,
44,20,0,"Hm? What is it, Dad?",
45,92,0,Sorry for making you do the\nhousework all the time. I'll help \nout when I get some time off.,
46,45,0,"Okay! I won't expect it, but I'll\nbe waiting.",
47,81,0,"Hahaha. I'll be staying overnight\ntonight, too, so don't forget to\nlock the door.",
48,7,0,I know!,
49,39,0,"He was happy to get your lunch,\nYamato.",
50,57,0,"Yeah... Okay, let's go home. I'll\ncook whatever you want.",
51,20,0,Really? Yaaaaaaaaay!,
52,60,0,We have to deliver these documents\nto Dad as soon as we can.,
53,15,0,"The lunch, too!",
54,40,0,"Are you Mr. Ishida's son, by any\nchance?",
55,54,0,I thought so. I recognized your\nhairstyle immediately.,
56,14,0,My hairstyle?!,
57,88,0,"Because of the recent extreme\nweather, we're increasing the\nnumber of weather forecasts.",
58,73,0,The forecaster's kid was\ncomplaining that he doesn't get\nenough time off.,
59,52,0,What do you think about all these\nmonster incidents?,
60,51,0,"It's too intricate to be some kind\nof prank, but...",
61,72,0,I can't bring myself to believe\nthat creatures like that actually\nexist.,
62,86,0,I really wanna catch one of those\nmonsters. Then maybe we'll\nunderstand what they are.,
63,67,0,"(Got it, Tsunomon? We absolutely\ncan't let them know what you are!)",
64,53,0,(I'm a stuffed animal. An adorable\nstuffed animal...),
65,42,0,W-who was it!? Who ate my midnight\nsnack!?,
66,49,0,"Give it up, sir. It was just a few\nsweets, right?",
67,17,0,Noooooo! I can't!,
68,79,0,Even little things like this will\nturn into a moral hazard if we\noverlook them!,
69,55,0,"You know, the broken windows\ntheory...\n*blah blah blah*",
70,70,0,There's something bothering me\nabout the Hikarigaoka terrorist\nattack.,
71,89,0,"If it really was terrorism, you'd\nthink someone would have claimed\nresponsibility for it.",
72,99,0,"Sometimes, in the middle of the\nnight, you can hear muttering and\nsome sutras from the news bureau.",
73,44,0,Even the new building is\nhaunted...\n*shiver*,
74,4,0,test,
