index,limit,speaker,original,translation
0,50,243,��������We've reached Server Continent!\nYaaaaaaay!,
1,35,75,It's so nice to be on solid\nground!,
2,46,243,I didn't think it'd *actually*\ntake five days.,
3,58,27,It wouldn't have been unusual for\nit to have taken longer.,
4,36,47,"Yep, yep, it's all thanks to\nWhamon!",
5,28,253,This is a really big island.,
6,37,17,"It's not an island, it's a\ncontinent!",
7,33,7,First time bein' on so much land.,
8,30,243,So this is Server Continent...,
9,23,73,"So, where do we go now?",
10,52,151,Whamon said there's a Koromon\nvillage in the forest.,
11,32,86,"Koromon? By Koromon, you mean...",
12,23,87,I used to be a Koromon.,
13,10,73,"Oh, right!",
14,41,87,The Koromon should be willing to\nhelp us.,
15,71,86,A Koromon village in the middle of\nthe forest? Lemme take a quick\nlook.,
16,17,243,Anything you see?,
17,73,73,There's a huge gap in the middle\nof the forest. I bet that's the\nvillage.,
18,35,47,"Well then, that seems to settle\nit.",
19,23,151,"Okay, let's head there!",
20,30,47,Wow! It's the Koromon village!,
21,20,151,I wanna take a bath!,
22,20,86,"Wait a minute, Mimi!",
23,23,73,"A bath, a bath, a bath!",
24,10,243,Seriously?,
25,36,73,She's always off in her own\nworld...,
26,4,87,Huh?,
27,21,243,"What's wrong, Agumon?",
28,57,73,"There aren't any Koromon here,\njust a bunch of Pagumon...",
29,40,86,They definitely don't look like\nKoromon.,
30,22,87,So Whamon was wrong...,
31,46,243,"Well, we'll just have to talk to\nthem for now!",
32,58,151,"Hey, I heard there's a Koromon\nvillage around here, but...",
33,30,47,This is the Pagumon village ♪,
34,34,73,So it really is a Pagumon village.,
35,6,243,Umm...,
36,20,73,"Heehee! Hi, insects!",
37,32,73,"Hey, is he calling me an insect?",
38,37,64,Pagumon are said to be nasty\nDigimon.,
39,50,243,It's a joke! We're giving you a\nwarm welcome here!,
40,29,65,They're good Digimon...right?,
41,76,243,"Are there only Pagumon in this\nvillage? Like, say, are there any\nKoromon...?",
42,52,64,Koromon? I've never seen any\nDigimon called Koromon!,
43,43,37,"You've never seen a Koromon, not\neven once?",
44,18,27,"Nope, nope! Never!",
45,13,73,"Well, then...",
46,32,243,We came here from File Island...,
47,52,73,"File Island? More importantly,\nlook how cute we are!",
48,20,243,"They're cute, but...",
49,26,42,They're pretty suspicious.,
50,25,243,Waaaaaaaah! Waaaaaaaaaah!,
51,34,17,Sorry! I didn't mean it like that.,
52,38,243,"Heh heh heh! I'm kidding, I'm\nkidding!",
53,20,17,"Haha, you scared me.",
54,47,64,"We're searching for the Koromon\nvillage, but...",
55,41,253,Wah! I've never seen this Digimon\nbefore!,
56,39,205,"Oh, no. I'm not a Digimon, I'm a\nhuman.",
57,51,7,A hu-man? I've never heard of that\nkind of Digimon!,
58,30,205,"I *said*, I'm not a Digimon...",
59,32,243,"Hey, do you know of any Koromon?",
60,35,17,Koromon? There's only Pagumon\nhere!,
61,16,243,This is weird...,
62,23,47,Mimi! So you were here!,
63,60,253,Ah! Taichi! It doesn't look like\nthere are any Koromon here.,
64,51,243,"Yeah, no matter where you go,\nthere's just Pagumon.",
65,51,205,It's weird! I could have sworn I\nsmelled Koromon...,
66,66,173,"Maybe it used to be a Koromon\nvillage, and the Koromon moved\naway.",
67,43,243,But it smells like they were here\nrecently.,
68,63,73,"Thank you for coming, everyone!\nWe've prepared a feast for you!",
69,22,117,Yaaaaay! I'm starving!,
70,8,64,"Me, too!",
71,34,205,"Well, let's stay here for the day.",
72,19,17,The food was great!,
73,58,117,I felt like Otohime when she\narrived at the Dragon Palace!,
74,23,7,You mean Urashima Taro.,
75,12,243,Ah! Poyomon!,
76,15,64,He's glowing...,
77,9,37,Fwaaaaah!,
78,22,65,Aaaaaah! It's Tokomon!,
79,21,243,Congrats on evolving!,
80,5,73,Yeah!,
81,29,117,"Takeru, let's do what we can!",
82,25,64,It's gonna be night soon.,
83,52,243,"Okay, we'll save all the\ninvestigation for tomorrow.",
84,30,73,"Let's sleep together, Tokomon!",
85,5,243,Okay!,
86,16,41,"*rustle, rustle*",
87,38,73,Takeru? Are you going to the\nbathroom?,
88,9,243,*snicker*,
89,17,243,Ah! Mffmffmfmf...,
90,22,253,"Come with us, quietly!",
91,11,243,"Yeah, yeah!",
92,19,253,(Takeru...help me!),
93,31,243,W-why are you doing this to me?,
94,24,7,It's 'cause you evolved!,
95,11,41,Yeah! Yeah!,
96,19,27,"How rude, how rude!",
97,27,64,So you're not good Digimon?,
98,18,17,It was all an act!,
99,36,27,Were you fooled? Then you're\nstupid!,
100,15,37,Stupid! Stupid!,
101,29,243,"So, what's with that Tokomon?",
102,8,75,Gazimon!,
103,31,243,He came with a bunch of humans!,
104,7,73,Humans?,
105,56,75,"They couldn't possibly be the\nChosen Children, can they?",
106,65,243,I'm gonna report this to Lord\nEtemon. I'll leave the rest to\nyou!,
107,81,47,Got it! All you Pagumon have to\nkeep an eye on the humans. Don't\nlet them escape!,
108,5,243,Okay!,
109,18,47,"You, come with me!",
110,21,243,I'm scared. Takeru...,
111,15,75,*yawn* Tokomon?,
112,21,243,"What's wrong, Takeru?",
113,49,75,"Tokomon's gone. We were sleeping\ntogether, but...",
114,40,87,Agumon! Do you know anything about\nthis?,
115,48,89,"I was sleeping so soundly, I\ndidn't even notice.",
116,30,32,I wonder where Tokomon went...,
117,51,39,"All right, let's get everyone else\nto look for him!",
118,26,32,"Thanks, Taichi! Hey, guys!",
119,36,105,"Hey, have you seen Tokomon\nanywhere?",
120,22,112,Tokomon? I don't know.,
121,11,105,Really now?,
122,26,0,Did Tokomon come this way?,
123,44,100,"Tokomon? He went back by himself,\ndidn't he?",
124,28,46,"No, there's no way he would.",
125,19,105,Tokomon's not here!,
126,21,111,"Huh, that's not good.",
127,21,111,Do you know anything?,
128,24,104,I don't know anything...,
129,8,111,Pagumon!,
130,36,116,I don't know anything about\nTokomon!,
131,17,111,You really don't?,
132,11,115,Nope! Nope!,
133,13,101,Really now...,
134,22,116,Have you seen Tokomon?,
135,20,87,Tokomon? Who's that?,
136,56,32,"Hey, you were there with us last\nnight! Poyomon evolved!",
137,49,101,...Maybe he wasn't even there in\nthe first place?,
138,25,0,This isn't a ghost story!,
139,22,104,Have you seen Tokomon?,
140,7,110,...huh?,
141,31,111,I'm asking if Tokomon was here.,
142,5,111,Hm...,
143,45,32,Doesn't seem like you know\nanything about it.,
144,20,97,"Agumon? Hey, Agumon!",
145,40,100,"Don't tell me Agumon's\ndisappeared, too?",
146,5,110,Huh?!,
147,54,109,I *knew* there was something weird\nabout this village!,
148,43,32,Guys! There's smoke coming from\nover there!,
149,29,32,There's a waterfall that way!,
150,9,32,Let's go!,
151,5,116,Whoa!,
152,10,33,Agumoooon!,
153,52,101,We need to offer the Chosen\nChildren to Lord Etemon!,
154,34,105,"Yeah, yeah! Tokomon's our hostage!",
155,20,116,Did you say Etemon?!,
156,26,114,We'll kill you right here!,
157,28,32,Give it up! You're done for!,
158,12,111,T-Taichi...!,
159,12,109,Agumoooooon!,
160,7,78,Taichi!,
161,21,101,"Tokomon, you're safe!",
162,7,100,Takeru!,
163,13,116,Are you okay?,
164,76,84,"Yeah! I got captured by the\nPagumon and Gazimon, and Agumon\ncame to save me!",
165,28,97,How'd you know we were here?,
166,72,100,I secretly set off smoke signals\nby using Baby Flame on some dead\ntrees!,
167,16,104,"Not bad, Agumon!",
168,8,97,Heh heh!,
169,95,105,Perfect! The Chosen Children have\ngathered together! Now we have\nthem right where we want them!,
170,17,46,"Let's go, Agumon!",
171,15,103,Leave it to me!,
172,13,68,Owowowowow...,
173,4,73,Run!,
174,10,32,We did it!,
175,41,103,"Takeru, I'm sorry for making you\nworry...",
176,39,32,"Don't worry, I'm just glad you're\nsafe!",
177,79,80,I can smell Koromon from the back\nof the cave. I bet the Pagumon\ncaptured them!,
178,33,105,Then we have to save the Koromon!,
179,29,105,"Thanks, Taichi! Come with me!",
180,32,101,There really *are* Koromon here!,
181,40,116,You got rid of the Pagumon!\nWe're saved!,
182,53,97,Did you break out on your own?\nWhere are the Pagumon?,
183,47,32,They ran away and forgot the key\nto our prison!,
184,24,101,I see! So what happened?,
185,59,101,"A few days ago, the Pagumon came\nand took over our village.",
186,37,117,So it really *was* a Koromon\nvillage!,
187,41,10,Then what were those Digimon from\nbefore?,
188,3,32,Ah!,
189,21,116,"What's wrong, Agumon?",
190,70,33,Those Gazimon were saying that\nthey wanted to take you guys to\nEtemon!,
191,7,32,Etemon?,
192,33,33,Chosen Children! Can you hear me?,
193,25,114,W-what's this loud voice?,
194,37,32,Sounds like it's coming from\noutside!,
195,47,33,What's that? There's a huge\nDigimon in the sky!,
196,89,97,"No, that's not the Digimon\nhimself, it's a hologram! It's\njust a three-dimensional image!",
197,14,118,I-it's Etemon!,
198,17,119,So that's Etemon!,
199,55,32,"You did well in bringing them\nhere, my beloved Gazimon.",
200,29,105,So he's the Gazimons' boss...,
201,57,115,I'll make the whole village you're\nstanding in disappear!,
202,18,0,The whole village?,
203,37,117,He couldn't do something like\nthat...,
204,13,114,Such power...,
205,19,115,"I'm scared, Yamato!",
206,18,46,"It's okay, Takeru.",
207,26,116,Guys! We have to stop him!,
208,31,118,I won't let you! Love Serenade!,
209,14,117,Aaaaaaaaaaaah!,
210,19,0,"What's wrong, guys?",
211,28,108,I don't have any strength...,
212,54,32,That song just right sucked out\nall my fightin' power.,
213,19,107,"This way, everyone!",
214,8,117,Ahahaha!,
215,79,108,"It doesn't matter what attacks we\nuse, he's a powerful and\nformidable opponent!",
216,60,108,"We can't do nothin' at this rate,\nwe have to evolve further!",
217,66,116,So that's why Gennai said that we\nneed to get the Tags and Crests!,
218,53,101,"What do we do? Etemon's outside,\nhe's waiting for us.",
219,46,111,"If you follow this to the end, you\ncan escape!",
220,8,110,Really?!,
221,64,97,Legend says that we can escape\nthrough here if anything happens!,
222,54,109,"Just like a Koromon, pulling off\nsomething so awesome!",
223,23,111,You're embarrassing me!,
224,35,110,You ain't even a Koromon\nanymore...,
225,19,104,"Here, come with us.",
226,11,97,A dead end?,
227,36,105,There's something drawn on the\nwall.,
228,3,116,Ah!,
229,14,116,Aaaaaaaaaaaah!,
230,24,110,Looks like it's stopped.,
231,12,32,Yeah...huh?!,
232,23,117,This...this is a Crest!,
233,6,63,What?!,
234,14,68,I got a Crest!,
235,21,111,"That's great, Taichi!",
236,5,110,Yeah!,
237,5,117,Look!,
238,3,44,Ah!,
239,12,110,T-this is...,
240,66,46,"We're at a mountain really,\nreeeeeeeeeeeally far from our\nvillage.",
241,56,32,That symbol in the cave must have\nhad a warp function...,
242,15,63,So we're saved.,
243,15,72,Thank goodness!,
244,53,87,A Crest. I got a Crest! Now\nEtemon's nothing to fear!,
245,20,119,Don't come this way!,
246,4,118,Why?,
247,27,114,Why can't we come this way?,
248,37,116,"Uhhhhh, because I said so! You\ncan't!",
249,33,111,"Okay, okay.\nWe won't go this way.",
250,60,107,Taichi! Where are you going?\nWe still haven't found Tokomon!,
251,42,101,I thought he might be outside the\nvillage.,
252,61,105,"You might be right, but we should\nlook here for a bit longer!",
253,47,39,Got it. I'll search this place\nmore thoroughly.,
254,58,32,Stop! It's dangerous beyond here!\nThis area is off limits!,
255,46,111,Huh? Really? We can't even take a\nlittle peek?,
256,7,101,No! No!,
