index,limit,speaker,original,translation
0,58,0,"B-but... okay, then, it's time for\nthe last Love Question!",
1,25,0,What's our favorite food?,
2,8,0,Ummmm...,
3,11,0,Tree leaves,
4,4,0,Salt,
5,4,0,Poop,
6,39,0,A-amazing! Correct! Absolutely\ncorrect!,
7,66,0,Where on earth did you learn\nthat!? That's top-secret\ninformation!,
8,8,0,Ahaha...,
9,89,0,"(I actually just picked an answer\nI thought made sense, but I can't\nsay that out loud...)",
10,62,0,All right! That's all the\nquestions I'll ask you on this\ndate!,
11,35,0,Please look forward to the\nresults!,
12,77,0,Horrible! Do you really think we\nlike that stuff? I thought that\nwas obvious!,
13,70,0,"Well, I thought since you Digimon\nalways hang out in unusual\nplaces...",
14,30,0,"Yeah, maybe! But we hate salt!",
15,23,0,"Aaah, so I was wrong...",
16,62,0,All right! That's all the\nquestions I'll ask you on this\ndate!,
17,35,0,Please look forward to the\nresults!,
18,40,0,"Mimi, did you *seriously* just say\nthat?",
19,24,0,I thought it made sense?,
20,45,0,Rude! Really rude! How could you\nthink that?!,
21,67,0,"We like poop, but we don't eat it!\nWe like it, but we don't eat it!",
22,45,0,Stop! Is this how you act in front\nof a lady?,
23,8,0,...Ahem.,
24,65,0,Anyway!\nThat's all the questions I'll be\nasking you on this date!,
25,35,0,Please look forward to the\nresults!,
26,44,0,You seem to know everything about\nus so far.,
27,38,0,It's proof we really *are*\ncompatible!,
28,29,0,"Ugh, why is he saying this...",
29,19,0,"I'm surprised, too.",
30,31,0,"My love! Mimi! Here, take this!",
31,50,0,"It's kinda sticky, but thank you,\nI appreciate it.",
32,24,0,Are we truly compatible?,
33,31,0,What's with the upwards glance?,
34,15,0,"Patience, Mimi!",
35,39,0,"All right, Mimi, here! This is for\nyou!",
36,24,0,"Thank you, I'll take it.",
37,60,0,Doesn't look like I have a lot of\ncompatibility with Mimi...,
38,40,0,"Well, Mimi's totally out of your\nleague.",
39,8,0,Maybe...,
40,23,0,Does our love end here?,
41,40,0,"Well, there are other fish in the\nsea...",
42,37,0,"So, where's the cola you promised\nme?",
43,42,0,I had fun today! Here's the\npromised cola!,
44,35,0,Yaaaaaay! I'll have some right\nnow!,
45,45,0,Please wait. This cola seems to be\nexpired...,
46,50,0,"What?! Ah, it's all syrupy inside.\nEw, it's gross!",
47,51,0,Expired? Isn't syrupy cola\nsupposed to be the best?,
48,29,0,"Heh, if you can drink that...",
49,46,0,I *really* shouldn't have gone on\nthat date...,
