index,limit,speaker,original,translation
0,37,0,��������Haaaah! Thank you for coming!,
1,29,0,No problem! So what happened?,
2,41,0,My fur's gotten all dry and rough\nlately!,
3,45,0,"Really? I think it's pretty shiny\nnow, but...",
4,52,0,We Mojyamon use a special medicine\nto make it shiny!,
5,56,0,Huh? Using treatment on your fur?\nThat's so fashionable!,
6,21,0,So what should we do?,
7,90,0,"I traveled around here a lot when\nI was looking for Takeru, so I'm\nup for helping you out!",
8,15,0,"I'll help, too!",
9,45,0,"Thank you, Yamato! I'm counting on\nyou, guys!",
10,52,0,"Hey, guys, do you have ingredients\nfor the medicine?",
11,31,0,Nope! This isn't enough at all!,
12,64,0,"That's weird, I feel like there\nwas more last time I was here...",
13,77,0,There's evidence of someone\nwalking around here. Maybe they\ngrabbed it first.,
14,72,0,So they took everything? They\nshould have at least left a little\nfor us!,
15,53,0,"If we follow the trail, maybe\nwe'll catch up to them.",
16,66,0,"Yeah, maybe we can talk it out and\nconvince them to share with us.",
17,17,0,"Let's go, Yamato!",
18,5,0,Yeah!,
19,30,0,There are Digimon in the back!,
20,44,0,There's something weird about\nthese Digimon!,
21,45,0,Don't tell me they've eaten the\ningredients?!,
22,71,0,The ingredients have side effects\nthat could have made them\naggressive!,
23,21,0,That was a real ride.,
24,56,0,"If we wait a little while, they\nshould return to normal.",
25,26,0,Gah! What's going on here?,
26,52,0,Seems like the medicinal\ningredients drove them mad.,
27,68,0,"Hm, looks like there's more than\nenough left. I'll take care of\n'em.",
28,64,0,"That said, I wonder why they were\nalso collecting ingredients...",
29,50,0,I bet they wanted to have shiny\nfur like Mojyamon!,
30,16,0,That must be it!,
31,57,0,Thanks for taking care of this!\nHere's my thank-you gift!,
32,17,0,"Thanks, Mojyamon!",
33,67,0,Tell us when you become a shiny\nMojyamon! We'll come and visit\nyou!,
34,27,0,Hah! Looking forward to it!,
35,67,0,There should be some ingredients\nin this area. Let's look for them.,
36,30,0,Obtained medicine ingredients!,
37,85,0,This looks like it'll taste\ndisgusting. Are you sure these are\nmedicinal ingredients?,
38,41,0,It's probably some kind of topical\ncream.,
39,52,0,This can't possibly be enough.\nLet's look elsewhere.,
40,30,0,Obtained medicine ingredients!,
41,69,0,"Considering how big Mojyamon is,\nwe need to get a lot more than\nthis.",
42,7,0,Yeah...,
43,30,0,Obtained medicine ingredients!,
44,21,0,Let's enter the cave!,
45,27,0,Get more information first.,
46,22,0,The back's pitch dark.,
47,34,0,We shouldn't just charge in there.,
48,13,0,You're right.,
49,71,0,Mojyamon said he needs three types\nof ingredients to make the\nmedicine.,
50,67,0,There should be some ingredients\nin this area. Let's look for them.,
51,5,0,Yeah!,
