index,limit,speaker,original,translation
0,29,0,"��������You saved us, Whamon!",
1,48,0,All that matters to me is that\neveryone is safe.,
2,41,0,Why did the Dark Masters have to\ndo this?,
3,25,0,I don't know the details.,
4,82,0,"I only remember that when the\nworld suddenly began to distort,\nit became this way.",
5,22,0,Ugh! MetalSeadramon...,
6,17,0,"Cheer up, Taichi.",
7,32,0,Yeah... all right. I'll perk up!,
8,36,0,That's right. We should all do\nthat.,
9,59,0,I don't know if a single safe\nplace in this world exists...,
10,73,0,But let us at least search for a\nplace outside of MetalSeadramon's\nreach.,
11,15,0,"Thanks, Whamon!",
12,6,0,Quiet!,
13,12,0,This is bad!,
14,25,0,The enemy is approaching.,
15,6,0,What?!,
16,65,0,The fish have seen\nMetalSeadramon's minions 200\nmeters behind us.,
17,23,0,What are we gonna do...,
18,9,0,Takeru...,
19,34,0,Isn't there *something* we can do?,
20,62,0,I can't say for sure because I\ndon't know how deep they are...,
21,48,0,But we may be able to throw them\noff if we dive.,
22,15,0,"Please, Whamon!",
23,11,0,Let us try!,
24,18,0,What's that noise?,
25,26,0,Everyone! Please be quiet.,
26,35,0,Seems like they're passing\nthrough.,
27,65,0,We are not in the clear yet. Let's\nstay here quietly for a while.,
28,18,0,"We did it, Whamon!",
29,33,0,But we can't stay here forever...,
30,39,0,"That's it! May I have a minute,\nHikari?",
31,22,0,"What is it, Koushirou?",
32,60,0,I would like you to use the\nwhistle you're wearing as sonar.,
33,99,0,"If Whamon knows what the seabed\nlooks like, I'm sure he can throw \nthem off. Is that okay with you?",
34,16,0,"Yeah, of course!",
35,24,0,"Is that true, Koushirou?",
36,53,0,"Yes, but I need some time to\nprepare, so please wait!",
37,30,0,The preparations are finished!,
38,22,0,This'll work for sure!,
39,35,0,So I just need to blow the\nwhistle?,
40,10,0,Please do.,
41,7,0,Okay...,
42,57,0,It worked! There are some tunnels\nnearby that we can use.,
43,72,0,Yes. I also felt it. It seems that\nthese holes also lead to the\nsurface.,
44,10,0,We did it!,
45,12,0,We're saved!,
46,21,0,"Great job, Koushirou!",
47,20,0,This is a problem...,
48,24,0,"What's wrong, Koushirou?",
49,77,0,"Well...there are multiple tunnels,\nso I'm wondering which ones we\nshould use.",
50,32,0,"Huh? Well, I can decide for you.",
51,84,0,"Really? All right, then, should we\ntake the one on the right or the\none on the left?",
52,6,0,Hmm...,
53,20,0,The one on the right,
54,19,0,The one on the left,
55,41,0,"Understood! Please take us there,\nWhamon!",
56,13,0,"Aye-aye, sir!",
57,43,0,It's a dead end! We can't go any\nfurther...,
58,7,0,Oops...,
59,40,0,There's nothing we can do. Let's\nreturn.,
60,67,0,"We're approaching the surface! Oh,\nmy, there are more tunnels here.",
61,49,0,"Whew. Well, we got through the\nfirst one for now.",
62,7,0,We did!,
63,95,0,"The one on the right, the one on\nthe left, or the one in the\nmiddle, which hole should we take?",
64,5,0,Uh...,
65,20,0,The one on the right,
66,21,0,The one in the middle,
67,19,0,The one on the left,
68,41,0,"Understood! Please take us there,\nWhamon!",
69,13,0,"Aye-aye, sir!",
70,73,0,We're even closer to the surface.\nBut there are even more tunnels\nhere...,
71,41,0,"All right, we got through the\nsecond one!",
72,28,0,I'm feeling good about this!,
73,53,0,I found an undersea cave where we\ncan make a landing!,
74,31,0,"All right, see if you can land!",
75,50,0,"Yes, we may be able to find\nsomething interesting.",
76,22,0,"Okay, let's head back!",
