index,limit,speaker,original,translation
0,42,0,"��������We defeated MetalSeadramon, but...",
1,22,0,...at a horrible cost.,
2,65,0,"He was always doing things for us,\nbut we couldn't do anything...",
3,7,0,Mimi...,
4,48,0,"Guys, I think we should make a\ngrave for Whamon.",
5,8,0,I agree.,
6,8,0,"Me, too.",
7,23,0,"Yeah, let me help, too!",
8,13,0,"Thanks, guys!",
9,49,0,"All right, Mimi! Let's gather\nflowers for Whamon.",
10,47,0,We met Whamon on our way to Server\nContinent...,
11,7,0,Mimi...,
12,81,0,"If we hadn't met Whamon, we\nprobably wouldn't have made it to\nServer Continent...",
13,33,0,We could have been lost at sea...,
14,74,0,He was also the one who told us\nwhere to find the tags that\nDevimon hid...,
15,15,0,You're right...,
16,42,0,And he protected us from\nMetalSeadramon...,
17,9,0,Whamon...,
18,44,0,"Please watch over us from the sea,\nWhamon...",
19,42,0,"Let's do our best for Whamon's\nsake, Mimi!",
20,30,0,I'll always remember Whamon...,
21,7,0,Whamon!,
22,7,0,Mimi...,
23,10,0,This is...,
24,50,0,Palmon... I feel like I can hear\nWhamon's voice...,
25,47,0,"Yeah, he's probably watching over\nus right now.",
26,33,0,This must be Whamon's gift to us.,
27,7,0,Yeah...,
28,15,0,"Mimi, let's go.",
29,66,0,"We'll meet again, Whamon! We'll\nput an end to this fight for sure.",
30,49,0,"All right, Mimi! Let's gather\nflowers for Whamon.",
31,17,0,Obtained flowers!,
32,60,0,"If we collect more flowers, I'm\nsure Whamon would like that.",
33,32,0,"Hey, Mimi! Let's look elsewhere.",
