index,limit,speaker,original,translation
0,45,0,"Taichi! Get yourself together!\nHey, Taichi...",
1,25,0,A-Agumon... Where are we?,
2,84,0,I feel like we've been here\nbefore. I definitely feel like\nwe've been here before...,
3,21,0,Where are the others?,
4,42,0,They're not here. Looks like it's\njust us.,
5,61,0,No way... We just got back to the\nDigital World from Tokyo...,
6,70,0,We'd set up camp and were sleeping\nby the bonfire like we always\ndo...,
7,36,0,Do you think maybe we're in a\ndream?,
8,51,0,A dream? Then why are both of us\nin the same dream?,
9,31,0,"I guess it's not a dream, then.",
10,12,0,What's that?,
11,17,0,Someone's coming.,
12,11,0,Don't move!,
13,28,0,It's a Digimon! Who are you?,
14,55,0,I should be asking *you* that!\nWhat are you doing here?,
15,72,0,There's no reason for you to\nsuspect us! We were here before we\nknew it!,
16,14,0,Really now...?,
17,37,0,"Hey, but you guys look pretty\nstrong!",
18,4,0,Huh?,
19,35,0,Wanna fight and see who's\nstronger?,
20,28,0,"Wait, are you talking to me?",
21,5,0,Yeah!,
22,6,0,What?!,
23,11,0,T-Taichi...,
24,68,0,"Hey, hey, wait a second! You're\nsaying some weird stuff, you\nknow...",
25,29,0,"I'm not a ""you""! I'm Hackmon!",
26,47,0,"Uh, Hackmon... why do you want to\nfight Agumon?",
27,49,0,Why? Because I'm itchin' to fight\nsomeone strong!,
28,45,0,"I don't know why I'm here or what\nfor, but...",
29,47,0,"I just feel like getting in a\nnice, long brawl!",
30,33,0,"Wait, you were brought here, too?",
31,59,0,Yeah! While I was doing my\ntraining off in the mountains...,
32,80,0,"Someone approached me while I was\ntaking a nap, and before I knew it\nI was here!",
33,85,0,"I was sleeping, so I didn't get to\nsee them, but I certainly felt\nsomeone's presence!",
34,19,0,Someone's presence?,
35,21,0,"What's wrong, Agumon?",
36,36,0,"I forgot to say this earlier,\nbut...",
37,77,0,I also felt like there was someone\nstanding behind us while we were\nsleeping.,
38,43,0,What?! Why didn't you tell me that\nearlier?,
39,38,0,I thought maybe I was just\ndreaming...,
40,20,0,"Well, that's fair...",
41,41,0,"So it seems like you're in my\nboat, then.",
42,17,0,Nice to meet you!,
43,43,0,"I don't wanna hear that! Come on,\nfight me!",
44,21,0,"Hey... Hey, Taichi...",
45,53,0,"Hey, why don't we start looking\nfor the exit instead?",
46,73,0,"Yeah, yeah, we've been here\nbefore, so we should be able to\nfind an exit!",
47,5,0,Hm...,
48,65,0,Aren't there people out there who\nare gonna be worried about you?,
49,65,0,"Well, I'm sure ""they"" would be\nconcerned about my absence, but...",
50,24,0,"Are ""they"" your friends?",
51,48,0,They're not my friends! More like\nmy caretakers.,
52,30,0,Huh... so you have caretakers?,
53,13,0,You're weird.,
54,45,0,Whatever! Let's find a way out of\nhere first.,
55,24,0,...Are we gonna be okay?,
56,19,0,"I'm worried, too...",
57,43,0,"Hey, Taichi! You're not a Digimon,\nare you?",
58,51,0,Nope! I came to the Digimon world\nfrom another one.,
59,39,0,How'd you get there from another\nworld?,
60,92,0,"Well, at first we couldn't get\nback to our world at all, and then\na lot of stuff happened...",
61,50,0,"So, Hackmon, what kind of stuff do\nyou usually do?",
62,32,0,I'm training to become stronger!,
63,11,0,Is that it?,
64,29,0,"Yup! I have a dream, you see.",
65,18,0,What's your dream?,
66,29,0,"Heh heh heh, that's a secret!",
67,8,0,"Aw, man.",
68,21,0,Ah! There's the exit!,
69,13,0,You're right!,
70,35,0,"So I guess we're parting ways,\nhuh?",
71,35,0,"Hey, Agumon! Can you do me a\nfavor?",
72,5,0,What?,
73,28,0,"Next time we meet, fight me!",
74,22,0,Huh?! Are you serious?,
75,46,0,Of course! I'm gonna be really\nstrong by then!,
76,30,0,Hahaha! I knew you'd say that.,
77,49,0,"Hey, Taichi, at least say\nsomething about this...",
78,17,0,"See you, Hackmon!",
79,25,0,"Yeah! Take care, you two!",
80,22,0,【Area 1】,
81,22,0,【Area 2】,
82,22,0,【Area 3】,
