index,limit,speaker,original,translation
0,56,0,"Hikari couldn't possibly be the\neighth child, could she?",
1,33,0,Let's hurry up and go see Hikari.,
2,8,0,...Yeah.,
3,58,0,"By the way, Koromon, there's\nsomething I need to tell you.",
4,19,0,"What is it, Taichi?",
5,69,0,"From now on, you're a doll. I\nmean, you have to pretend to be a\ndoll!",
6,10,0,A doll...?,
7,75,0,"Uh, I mean... you can't talk, and\nyou can't move around in front of\npeople!",
8,31,0,"Got it! I'm a doll, I'm a doll!",
9,14,0,I'm worried...,
10,31,0,"Hm? Is that your house, Taichi?",
11,59,0,"No, mine's on the other side... I\ngot a little too nervous.",
12,47,0,"I mean, it's *my* house, but...\nwell, let's go!",
13,31,0,"Wow, Taichi, your house is big!",
14,51,0,"No, no, my house isn't the\nwhole... well, whatever.",
15,54,0,"(This is the second time we're\ncome back here, but...)",
16,69,0,"(I wonder if Hikari and Mom and\nDad are here, like they should\nbe...)",
17,33,0,(Why am I so worried about this?),
18,42,0,"Ah, Taichi, are you back from\nsummer camp?",
19,70,0,"Y-yeah! They sent us home early\nbecause of abnormal weather, you\nknow.",
20,67,0,"Speaking of which, the news said\nthat there was a sudden snowstorm.",
21,34,0,A snowstorm!? Was it Yukidarumon!?,
22,20,0,Aaaack! Y-you idiot!,
23,52,0,"Hey, Taichi! Ah! What are you\ndoing!? *mfffghghhhgg*",
24,31,0,I keep telling you not to move!,
25,29,0,"Was that... a doll, just now?",
26,53,0,Isn't it amazing? It records stuff\nand plays it back.,
27,27,0,It's a souvenir for Hikari.,
28,15,0,"Ah, for Hikari.",
29,43,0,"Yeah, it's impossible for a doll\nto talk...",
30,22,0,"Yeah, yeah! Ahahaha...",
31,41,0,It's hoooooot. It's been so hot\nlately...,
32,30,0,"I mean, it's summer, isn't it?",
33,47,0,"Yeah, but it's way too hot, more\nso than usual.",
34,31,0,Hot!? Is it because of Meramon?,
35,25,0,"Agh, you idiot! Be quiet!",
36,12,0,*mffffghghf*,
37,3,0,Hm?,
38,27,0,Did that doll just... move?,
39,34,0,It couldn't have. Of course not...,
40,9,0,Hahaha...,
41,94,0,"Seriously, though, it's getting\nway too hot. I could have sworn\nI'd just seen a doll moving...",
42,6,0,*whew*,
43,11,0,"Ah, Taichi!",
44,21,0,"Hey, what's going on?",
45,93,0,"The weather's been kind of\nstrange, hasn't it? It gets hot,\nand then suddenly it gets cold...",
46,81,0,"I know, right? I just got back\nfrom summer camp... because there\nwas a snowstorm.",
47,18,0,That's really bad!,
48,4,0,Why?,
49,68,0,I have to observe morning glories\nfor school! They're going to wilt!,
50,23,0,This is a real problem!,
51,27,0,A problem!? Like a Digimon?,
52,33,0,Aaaaargh! I told you not to talk!,
53,20,0,The doll! It talked!,
54,17,0,"No, you're wrong.",
55,22,0,What am I wrong about?,
56,46,0,"WE ARE EARTHLINGS... see, *I've*\nbeen talking.",
57,45,0,"Hmm, are you sure about that?\nWell, whatever!",
58,45,0,I haven't been able to catch any\nbugs lately.,
59,49,0,No dragonflies or grasshoppers or\nstag beetles...,
60,30,0,Stag beetles!? Like Kuwagamon?,
61,28,0,"Agh, I told you not to talk!",
62,62,0,...or rhinoceros beetles or\nwalking sticks or drone beetles...,
63,44,0,(Thank goodness. Seems like he\ndidn't hear.),
64,9,0,I'm home!,
65,43,0,Taichi? What happened? Weren't you\nat camp?,
66,46,0,Y-yeah! They cancelled it because\nof the snow.,
67,81,0,Snow? What's been going on with\nall this weird weather lately...\nand what's that?,
68,37,0,"Oh, this? It's a souvenir for\nHikari.",
69,41,0,Oh? You really do care about your\nsister.,
70,9,0,T-Taichi?,
71,15,0,Moooooooooooom!,
72,30,0,W-what's this all of a sudden?,
73,13,0,What's wrong?,
74,17,0,Daaaaaaaaaaaaaad!,
75,29,0,Why were you crying just now?,
76,18,0,Don't ask me that!,
77,7,0,Taichi!,
78,10,0,Hikari...!,
79,44,0,Taichi... did you finish what you\nhad to do?,
80,103,0,"No, there's still more to be done.\nAnyway, Hikari, about the incident \nat Hikarigaoka four years ago...",
81,25,0,Do you still remember it?,
82,51,0,"Koromon got big and fought with a\nhuge bird, right?",
83,5,0,Yeah.,
84,23,0,"Did you forget, Taichi?",
85,9,0,Y-yeah...,
86,51,0,"Hey, Hikari. Do you have a\nDigivice, by any chance?",
87,11,0,A Digivice?,
88,11,0,A Digivice?,
89,10,0,Like this.,
90,17,0,I don't have one.,
91,39,0,"You don't... yeah, of course you\ndon't.",
92,21,0,"Taichi, I'm sleepy...",
93,34,0,"Yeah, why don't we get some sleep?",
94,39,0,"By the way, Taichi, have you seen\nMiko?",
95,39,0,I haven't. Wasn't Miko playing\noutside?,
96,18,0,Miko? What's Miko?,
97,8,0,Our cat.,
98,18,0,Cat? What's a cat?,
99,49,0,"I'll show you sometime. Come on,\nlet's go to bed.",
100,27,0,I wonder where Miko went...,
