index,limit,speaker,original,translation
0,34,0,"��������Excuse me, is anyone here?",
1,33,0,"A building, here of all places...",
2,32,0,Why don't we take a look inside?,
3,25,0,There's a pretty picture!,
4,52,0,You're right! But why's there a\npicture of an angel?,
5,75,0,There can't be any bad Digimon in\na place with a picture of a pretty\nangel!,
6,27,0,I guess it can't be helped.,
7,41,0,Let's take a good look around this\nplace.,
8,11,0,This is...!,
9,32,0,I smell food...and it's a feast!,
10,32,0,I smell food...and it's a feast!,
11,32,0,I smell food...and it's a feast!,
12,10,0,Whaaaaat?!,
13,6,0,There!,
14,20,0,"...Oh, wait, Takeru!",
15,48,0,"You're right! There's a whole\nfeast, right here!",
16,60,0,"No matter how you look at it,\nthis is too good to be true...",
17,19,0,"Wow, this is tasty!",
18,43,0,It's almost a sin for food to be\nthis good!,
19,91,0,"...I'm gonna eat it! There's\nnothing wrong with wanting to be\nlucky every so often, right?!",
20,7,0,Me too!,
21,7,0,Me too!,
22,7,0,Me too!,
23,7,0,Me too!,
24,14,0,Let's eaaaaat!,
25,46,0,And Taichi and his friends stuffed\nthemselves.,
26,14,0,I ate so much!,
27,57,0,"My stomach's so full, I don't\nthink I can eat any more...",
28,29,0,It feels like camping school!,
29,52,0,"We were *supposed* to be at summer\ncamp, but then...",
30,11,0,but then...,
31,11,0,but then...,
32,57,0,"Yeah, we left home thinking we'd\nbe going to summer camp.",
33,15,0,we left home...,
34,15,0,we left home...,
35,98,0,We've been lost in this world for\nfive days. The school and town\nassociation must be in an uproar.,
36,42,0,"We're all worried about home. I\nam, too...",
37,39,0,"We'll all be able to go home,\nright...?",
38,15,0,Papa... Mama...,
39,18,0,I wanna go home...,
40,47,0,"I didn't want to get everyone\ndepressed, but...",
41,21,0,(It's gotten late...),
42,33,0,Talk some more with everyone else,
43,21,0,Turn in for the night,
44,20,0,Let's call it a day!,
45,17,0,I'm kinda sleepy.,
46,22,0,"Okay then, good night!",
47,53,0,They're sleeping. They fell into\nthis trap so easily.,
48,32,0,I'll crush 'em while they sleep!,
49,20,0,Kill...the children!,
50,12,0,Hahahaha...!,
51,28,0,"Hey...Taichi, are you awake?",
52,28,0,"Mmmf...Agumon, what's wrong?",
53,30,0,What's wrong? Say it straight.,
54,34,0,P-O-O-P! I gotta use the bathroom.,
55,32,0,"Got it, got it! Can't be helped.",
56,61,0,"*yawn* Let's hurry up, find the\nbathroom, and go back to bed.",
57,28,0,Taichi! I said the bathroom!,
58,35,0,"Ahaha, looks like I'm still\nsleepy.",
59,36,0,Ugh! I can't hold it in much\nlonger!,
60,31,0,Taichi! That's the dining room!,
61,59,0,"Ahaha...I don't know why, but my\nstomach still feels empty.",
62,36,0,Ugh! I can't hold it in much\nlonger!,
63,50,0,Why don't you just go to the\nbathroom by yourself?,
64,65,0,I'm sure even *you're* too scared\nto go to the bathroom at night.,
65,35,0,Don't be silly! I'm a\nfifth-grader.,
66,59,0,"What's a fifth grader? Taichi, you\nuse too many hard words.",
67,35,0,"Right, you don't have schools\nhere.",
68,40,0,"Ah! Taichi, did you just hear\nsomething?",
69,37,0,"Huh? No, nothing out of the\nordinary.",
70,55,0,"I thought I heard someone\nwhispering over there, but...",
71,37,0,"Come on, it must be your\nimagination.",
