index,limit,speaker,original,translation
0,79,0,"We made it to Vamdemon's castle,\nbut it's gonna be hard to get us\nall in there.",
1,69,0,It doesn't seem like we'll be able\nto sneak in without being noticed.,
2,29,0,So then what are we gonna do?,
3,15,0,Leave it to me!,
4,9,0,Agumon...,
5,66,0,"The castle's full of Digimon, so I\ncan sneak in if I go by myself!",
6,54,0,"If we can infiltrate Vamdemon's\narmy, it may work out!",
7,68,0,"I'm worried about Agumon going in\nthere alone, so I'm going in, too!",
8,23,0,Are they gonna be okay?,
9,86,0,"Leave it to me! I may not look the\npart, but I'm pretty confident in\nmy acting skills!",
10,80,0,"Got it! If you find someplace you\nthink we can sneak in through,\ncome back here!",
11,18,0,Okay! Wait for us!,
12,23,0,Are they gonna be okay?,
13,19,0,Recruiting Soldiers,
14,92,0,"I don't know how many they must\nhave gathered by now, but it's\nbetter to be safe than sorry.",
15,41,0,*sigh* They're a bunch of useless\ngrunts.,
16,43,0,No need to worry! I'll train 'em\nreal hard!,
17,95,0,"I'm counting on you. Considering\nyour experience, you're the only\nsuitable teacher around here.",
18,7,0,Indeed!,
19,46,0,"All right then, I'll leave them in\nyour hands!",
20,43,0,"Hey, is it true you're recruiting\nsoldiers?",
21,12,0,Can we join?,
22,61,0,"Hmm. They might be better than\nthis lot. Okay, get over here!",
23,79,0,"Okay, fresh meat, first you'll be\nrunning 100 laps! After that, 500\nbunny hops!",
24,24,0,What are we gonna do....,
25,79,0,"At this rate, it desn't look like\nwe'll have a chance to get the\nothers inside.",
26,38,0,We have to do something about\nNanimon.,
27,35,0,"Hey, I was in a unit with him\nonce.",
28,16,0,...Tell us more.,
29,79,0,"He kept getting drunk off alcohol,\nso he was completely useless in\nreal combat.",
30,24,0,So he's a heavy drinker.,
31,27,0,That might be what we need!,
32,84,0,"Lord Vamdemon, I am pleased to\nreport that we have gathered a\nmultitude of soldiers.",
33,22,0,Are they of use to us?,
34,13,0,P-Probably...,
35,10,0,Ahahaha...,
36,78,0,Can you even call them soldiers?\nAre you trying to make a B-team or\nsomething?,
37,48,0,"Ugh, if you keep talking like\nthat, I'm gonna...",
38,19,0,What? You wanna go?,
39,50,0,"Stop. Anyway, Tailmon, did you\nfind anyone useful?",
40,84,0,"Yes, as instructed. I've traveled\naround and scouted a number of\nrespected veterans.",
41,31,0,I look forward to meeting them.,
42,9,0,"Yes, sir!",
43,7,0,Hahaha!,
44,25,0,Are they still in there?!,
45,22,0,I'm getting impatient.,
46,3,0,Hm?,
47,26,0,Sorry to keep you waiting!,
48,20,0,Palmon! You made it!,
49,11,0,You did it!,
50,26,0,Just a second! Poison Ivy!,
51,36,0,Grab onto the vines and get in\nhere!,
52,12,0,Okay! ...gh!,
53,19,0,Is this gonna hold?,
54,63,0,"It'll be fine, hurry! We're in a\nbit of a tight situation here!",
55,15,0,O-okay ...ughh!,
56,38,0,"Whew, we got everyone in. I'm\ntired...",
57,50,0,"So this is how we do it!\nAll right, let's head in!",
58,5,0,Yeah!,
59,24,0,This is a huge castle...,
60,60,0,"Yeah, and there might be some\ntraps around here. Be careful.",
61,32,0,"All right, I'll go check it out!",
62,21,0,"You go first, Yamato.",
63,32,0,"All right, I'll go check it out!",
64,12,0,"No, I'll go!",
65,9,0,Yamato...,
66,64,0,"Taichi, if you take the lead,\nwe'll all get caught in some trap.",
67,8,0,Ahahaha!,
68,37,0,"Don't you start laughing too,\nAgumon!",
69,21,0,"You go first, Yamato.",
70,38,0,"What?! Yamato, are you okay with\nthis?",
71,71,0,Yamato will do a better job of\nbeing careful around Vamdemon's\nminions.,
72,93,0,"We're all good and bad at\ndifferent things. Taichi knows his\nstrengths and weaknesses, right?",
73,46,0,"See, even I can be more of an\nadult sometimes!",
74,16,0,Hm? What's this?,
75,23,0,Is it safe to approach?,
