index,limit,speaker,original,translation
0,79,0,"ere having an adventure\nin the Digimon world, it hasn't\neven been a day here...",
1,33,0,it hasn't even been a day here...,
2,69,0,Palmon! You're supposed to be a\nstuffed animal right now! Don't\ntalk!,
3,27,0,Nooooooooo! I'm so bored...,
4,27,0,Nooooooooo! I'm so bored...,
5,49,0,"Mimi! If you don't hurry up, we're\ngonna be late!",
6,19,0,I'm comiiiiiiiiing!,
7,19,0,I'm comiiiiiiiiing!,
8,79,0,"If they find out that you're a\nDigimon, everyone will make a big\nfuss over you!",
9,22,0,Got it. I'll be quiet.,
10,17,0,"Mimi, over there!",
11,9,0,That's...,
12,26,0,One of Vamdemon's minions!,
13,36,0,Why hasn't anyone else noticed\nhim?!,
14,76,0,We're the only ones who can see\nhim! He hasn't completely\nmaterialized here!,
15,7,0,No way!,
16,69,0,We have to lure him somewhere\nelse! There are too many people\naround!,
17,33,0,There are too many people around!,
18,45,0,"Papa, Mama! I have to go somewhere\nfor a bit!",
19,11,0,Go...where?,
20,21,0,Here! Come over here!,
21,53,0,We won't have to worry about being\nspotted over here!,
22,32,0,"I'm leaving this to you, Palmon!",
23,5,0,Okay!,
24,17,0,That was close...,
25,52,0,"I can't believe he appeared here,\nof all places. Ah!",
26,19,0,"What's wrong, Mimi?",
27,77,0,We were running so much that the\nswimsuit Mama bought me got all\nmessed up...,
28,7,0,Mimi...,
29,17,0,You took so long!,
30,21,0,Did you go somewhere?,
31,47,0,Yeah! I was chasing someone I\nthought I knew...,
32,44,0,But I guess they just looked\nreally similar.,
33,35,0,"Okay, then. Let's go to the\nmovies!",
34,70,0,"I remember, this was the movie\ntheater we went to on our first\ndate...",
35,31,0,"Yeah, yeah! We were watching...",
36,31,0,"Yeah, yeah! We were watching...",
37,31,0,"Yeah, yeah! We were watching...",
38,61,0,"I thought you'd be really upset,\nbut you seem to be cheerful.",
39,64,0,"Well, yeah. It'd be nice if I\ncould buy another swimsuit, but...",
40,58,0,Going out with Mama and Papa is\nsomething money can't buy.,
41,39,0,"Huh, Mimi, you've gotten pretty\nmature.",
42,33,0,Eheheh... I'm just joking around.,
