index,limit,speaker,original,translation
0,50,0,It's the network Etemon uses to\nfind our location.,
1,15,0,What'cha doing?,
2,71,0,There! It's Etemon's network data.\nI may be able to retrieve\nsomething.,
3,19,0,What's this symbol?,
4,32,0,An email? Let's open it and see.,
5,13,0,"""Help me""...?",
6,59,0,"""If you help me, I'll tell you the\nlocation of the Crests.""",
7,11,0,The Crests!,
8,24,0,What's he trying to say?,
9,44,0,"Anyway, should we go to the\ne-mail's source?",
10,60,0,"Yeah, let's make sure he's got his\nmoney where his mouth is.",
11,34,0,"They should be around here, but...",
12,39,0,"Okay, let's split up and look for\nthem!",
13,12,0,"Hey, Taichi.",
14,57,0,"If I find my Crest, will Tokomon\nbe able to evolve again?",
15,18,0,We don't know yet.,
16,17,0,I'm sure he will!,
17,60,0,Yeah. I guess we'll have to find\nout once we get the Crests.,
18,5,0,Yeah.,
19,8,0,Yeah...!,
20,53,0,"Yup! He was able to evolve before,\nhe'll do it again!",
21,5,0,Yeah!,
22,20,0,This place is weird!,
23,26,0,This wall...could it be...,
24,13,0,It's glowing!,
25,17,0,It's my Crest...!,
26,18,0,"We did it, Takeru!",
27,38,0,"Doesn't seem like it was a trap,\nthen.",
28,32,0,The rest of the email's arrived!,
29,67,0,"It says...""I'll tell you where the\nlast one is, after you help me.""",
30,37,0,It seems that there's one Crest\nleft!,
31,35,0,"Okay, let's go help 'em right\naway!",
32,21,0,"Hey, look over there!",
33,67,0,That's undoubtedly the same\ncharacters as in Andromon's \nfactory...,
34,26,0,...and Centarumon's ruins.,
35,37,0,"Ah, you mean the ones from back\nthen!",
36,56,0,"In this world, the writing on the\nwalls provides energy.",
37,81,0,You can do that just by writing on\nthe wall? It's not like we're in a\ncomputer...,
38,25,0,How do we know we're not?,
39,66,0,This is a world where programs and\ndata materialize in solid form.,
40,44,0,"At least, that is what I have been\nthinking.",
41,57,0,"Come to think of it, you said\nsomething like that before.",
42,58,0,"If this world is made of data,\ndoes that mean we are, too?",
43,57,0,Yes. It means we're currently made\nof insubstantial data.,
44,40,0,So you mean we're not here in the\nflesh?,
45,32,0,Are we like ghosts or something?,
46,28,0,Perhaps something like that.,
47,36,0,"But then, where are our real\nbodies?",
48,30,0,Probably...still back at camp?,
49,43,0,So it's like we're in the middle\nof a game?,
50,32,0,It's not as simple as that...ah!,
51,10,0,What's up?,
52,14,0,Wait a minute!,
53,69,0,If I match the program I got from\nAndromon's town and Gennai's\nmap...,
54,44,0,I might be able to make a map of\nthis world!,
55,47,0,It's big...it's about the same\nsize as Earth...,
56,31,0,"In fact, it's exactly the same!",
57,6,0,What?!,
58,71,0,The shapes of this world's network\nand our world's is exactly the\nsame.,
59,58,0,"In other words, this Digital World\nis like Earth's shadow!",
60,14,0,The Earth's...,
61,46,0,...shadow? So we were on Earth the\nwhole time?,
62,35,0,Does that mean we can go home\nsoon?,
63,58,0,"No. We're very close, but we're\nnot on the Earth itself...",
64,62,0,With every passing minute I get\nmore confused on what to do...,
65,75,0,"Anyway, Koushirou, what should we\ndo if we want to help the email's\nsender?",
66,66,0,"I'll run the program that came in\nthe email. If I do that, then...",
67,20,0,"Ah, the back wall...",
68,22,0,I can see the outside!,
69,42,0,It seems that the program connects\nspaces.,
70,20,0,"All right, let's go!",
71,41,0,The one who sent the email is over\nthere.,
72,13,0,Ah! That's...,
73,48,0,"What happened, huh? The Chosen\nChildren escaped!",
74,82,0,"Yeah, but all we have to do is fix\nthe problems in this pyramid's\nhost computer...",
75,37,0,Nanomon...I'll make you pay for\nthis!,
76,79,0,"Tomorrow, we'll finally get to\nexplore the pyramid! For now, it's\ntime for bed.",
77,18,0,"Goodnight, Taichi!",
78,67,0,There's a hidden passageway in the\npyramid. It's usually invisible.,
79,63,0,"So our goal is to save this\nperson, so we can get Sora's\nCrest.",
80,9,0,"Yep, yep!",
81,65,0,This means we absolutely can't get\ninto any unnecessary fighting!,
82,31,0,"I know, I know! Okay, let's go!",
83,41,0,The hidden passage should be\naround here.,
84,10,0,It's here!,
85,35,0,Is it possible to get through\nhere?,
86,66,0,"There's only data for projected\nappearance, there's nothing in it.",
87,6,0,Huh...,
88,21,0,"Be careful, everyone!",
89,16,0,It's a dead end!,
